133,0
169,0.00374
203,0.00749
237,0.01123
270,0.01497
302,0.01871
333,0.02246
363,0.0262
393,0.02994
422,0.03369
450,0.03743
477,0.04117
504,0.04492
530,0.04866
555,0.0524
580,0.05614
604,0.05989
628,0.06363
651,0.06737
673,0.07112
695,0.07486
717,0.0786
738,0.08234
759,0.08609
779,0.08983
798,0.09357
818,0.09732
837,0.10106
856,0.1048
874,0.10855
892,0.11229
910,0.11603
927,0.11977
945,0.12352
962,0.12726
979,0.131
995,0.13475
1012,0.13849
1028,0.14223
1045,0.14597
1061,0.14972
1077,0.15346
1093,0.1572
1109,0.16095
1125,0.16469
1142,0.16843
1158,0.17218
1174,0.17592
1190,0.17966
1206,0.1834
1223,0.18715
1239,0.19089
1255,0.19463
1272,0.19838
1289,0.20212
1306,0.20586
1323,0.2096
1341,0.21335
1358,0.21709
1376,0.22083
1394,0.22458
1413,0.22832
1431,0.23206
1450,0.23581
1470,0.23955
1489,0.24329
1509,0.24703
1529,0.25078
1550,0.25452
1571,0.25826
1592,0.26201
1614,0.26575
1636,0.26949
1658,0.27323
1681,0.27698
1705,0.28072
1728,0.28446
1752,0.28821
1777,0.29195
1802,0.29569
1828,0.29944
1854,0.30318
1880,0.30692
1907,0.31066
1935,0.31441
1963,0.31815
1991,0.32189
2020,0.32564
2049,0.32938
2079,0.33312
2110,0.33686
2141,0.34061
2172,0.34435
2204,0.34809
2237,0.35184
2270,0.35558
2304,0.35932
2338,0.36307
2372,0.36681
2408,0.37055
2443,0.37429
2479,0.37804
2516,0.38178
2553,0.38552
2591,0.38927
2630,0.39301
2668,0.39675
2708,0.4005
2748,0.40424
2788,0.40798
2829,0.41172
2870,0.41547
2912,0.41921
2954,0.42295
2997,0.4267
3040,0.43044
3084,0.43418
3128,0.43792
3173,0.44167
3218,0.44541
3264,0.44915
3310,0.4529
3356,0.45664
3403,0.46038
3450,0.46413
3498,0.46787
3546,0.47161
3594,0.47535
3643,0.4791
3692,0.48284
3741,0.48658
3791,0.49033
3841,0.49407
3892,0.49781
3942,0.50155
3993,0.5053
4045,0.50904
4096,0.51278
4148,0.51653
4200,0.52027
4252,0.52401
4305,0.52776
4357,0.5315
4410,0.53524
4463,0.53898
4516,0.54273
4569,0.54647
4623,0.55021
4676,0.55396
4730,0.5577
4783,0.56144
4837,0.56518
4891,0.56893
4945,0.57267
4998,0.57641
5052,0.58016
5106,0.5839
5160,0.58764
5214,0.59139
5267,0.59513
5321,0.59887
5374,0.60261
5428,0.60636
5481,0.6101
5534,0.61384
5587,0.61759
5639,0.62133
5692,0.62507
5744,0.62881
5796,0.63256
5848,0.6363
5900,0.64004
5951,0.64379
6002,0.64753
6053,0.65127
6103,0.65502
6153,0.65876
6203,0.6625
6252,0.66624
6301,0.66999
6349,0.67373
6397,0.67747
6445,0.68122
6492,0.68496
6539,0.6887
6585,0.69244
6631,0.69619
6676,0.69993
6721,0.70367
6765,0.70742
6809,0.71116
6852,0.7149
6894,0.71865
6936,0.72239
6977,0.72613
7018,0.72987
7058,0.73362
7098,0.73736
7136,0.7411
7175,0.74485
7212,0.74859
7249,0.75233
7285,0.75607
7321,0.75982
7355,0.76356
7389,0.7673
7423,0.77105
7456,0.77479
7488,0.77853
7519,0.78228
7549,0.78602
7579,0.78976
7608,0.7935
7637,0.79725
7664,0.80099
7691,0.80473
7717,0.80848
7743,0.81222
7767,0.81596
7791,0.8197
7814,0.82345
7837,0.82719
7859,0.83093
7880,0.83468
7900,0.83842
7920,0.84216
7939,0.84591
7957,0.84965
7974,0.85339
7991,0.85713
8008,0.86088
8023,0.86462
8038,0.86836
8053,0.87211
8067,0.87585
8080,0.87959
8092,0.88333
8105,0.88708
8116,0.89082
8127,0.89456
8138,0.89831
8148,0.90205
8158,0.90579
8167,0.90954
8176,0.91328
8185,0.91702
8193,0.92076
8201,0.92451
8209,0.92825
8216,0.93199
8224,0.93574
8231,0.93948
8238,0.94322
8245,0.94696
8252,0.95071
8259,0.95445
8266,0.95819
8273,0.96194
8280,0.96568
8288,0.96942
8296,0.97317
8304,0.97691
8312,0.98065
8321,0.98439
8330,0.98814
8340,0.99188
8350,0.99562
8361,0.99937
8373,1.0031
8386,1.0069
8399,1.0106
8413,1.0143
8429,1.0181
8445,1.0218
8462,1.0256
8481,1.0293
8501,1.0331
8523,1.0368
8545,1.0405
8570,1.0443
8596,1.048
8623,1.0518
8653,1.0555
8684,1.0593
8718,1.063
8753,1.0667
8791,1.0705
8831,1.0742
