0.0,0.0,0.051000000000000156,0.10100000000000087,0.1509999999999998,0.20100000000000051,0.25099999999999945,0.30100000000000016,0.3490000000000002,0.4009999999999998,0.45100000000000051,0.50099999999999945,0.55100000000000016,0.60099999999999909,0.65000000000000036,0.70100000000000051,0.75,0.80100000000000016,0.85100000000000087,0.9009999999999998
-23.0,-23.0,1011.0,2133.0,3254.0,4374.0,5494.0,6613.0,7731.0,8849.0,9965.0,11081.0,12197.0,13311.0,14427.0,15540.0,16654.0,17765.0,18879.0,19989.0
0.0,0.0,0.048000000000000043,0.099999999999999645,0.15000000000000036,0.19999999999999929,0.25,0.29999999999999893,0.34999999999999964,0.40000000000000036,0.44999999999999929,0.49900000000000055,0.54999999999999893,0.59999999999999964,0.64899999999999913,0.69999999999999929,0.75,0.79999999999999893
865.0,1987.0,3107.0,4225.0,5343.0,6459.0,7573.0,8687.0,9798.0,10910.0,12018.0,13128.0,14235.0,15339.0,16443.0,17548.0,18650.0,19971.0
0.0,0.0,0.051000000000001933,0.10100000000000264,0.1509999999999998,0.20100000000000051,0.25100000000000122,0.30100000000000193,0.35100000000000264,0.4009999999999998,0.45100000000000051,0.5,0.55100000000000193,0.60100000000000264,0.6509999999999998,0.70100000000000051,0.75100000000000122,0.80100000000000193
1063.0,2183.0,3301.0,4418.0,5532.0,6644.0,7755.0,8863.0,9970.0,11074.0,12177.0,13278.0,14377.0,15474.0,16569.0,17661.0,18753.0,19843.0
0.0,0.0,0.051000000000001933,0.10100000000000264,0.15100000000000335,0.20000000000000284,0.25000000000000355,0.30100000000000193,0.35100000000000264,0.40000000000000213,0.45100000000000051,0.50100000000000122,0.55100000000000193,0.60100000000000264,0.65100000000000335,0.70100000000000051,0.75,0.80100000000000193,0.85100000000000264,0.90000000000000213
-4.0,-4.0,1041.0,2160.0,3277.0,4392.0,5503.0,6613.0,7719.0,8823.0,9925.0,11024.0,12121.0,13215.0,14306.0,15393.0,16479.0,17565.0,18646.0,19724.0
0.0,0.0,0.050000000000000711,0.10000000000000142,0.1509999999999998,0.20100000000000051,0.25100000000000122,0.30100000000000193,0.35000000000000142,0.40000000000000213,0.45100000000000051,0.5,0.55000000000000071,0.60099999999999909,0.65000000000000213,0.70100000000000051,0.75,0.80100000000000193,0.85099999999999909,0.9009999999999998
-15.0,-15.0,951.0,2071.0,3188.0,4301.0,5410.0,6517.0,7620.0,8720.0,9818.0,10911.0,12002.0,13088.0,14173.0,15253.0,16332.0,17407.0,18479.0,19545.0
