x,y,z,x_dot,y_dot,z_dot,th1,th2,d3,th1_dot,th2_dot,d3_dot,measured_th1,measured_th2,measured_d3,measured_th1_dot,measured_th2_dot,measured_d3_dot,eff_1,eff_2,eff_3,time
0.16,0.119893358343,-0.0799733395858,0.0,-0.000870493388388,0.000217623347097,0.17974688782,0.609511074463,0.0733529153198,-0.00124689808581,-0.00313093862496,-0.000581429398153,0.181127,0.608921,0.073104,-0.001095,0.015082,0.000227,-0.146994,0.015082,1.136806,0.331
0.16,0.119874965468,-0.0799687413671,0.0,-0.000965872921313,0.000241468230328,0.17972054157,0.60944491606,0.0733406306502,-0.00138354382943,-0.00347441527992,-0.000645083957352,0.181104,0.608861,0.073107,-0.001223,0.014887,0.000234,-0.147062,0.014887,1.081771,0.351
0.16,0.11985461586,-0.079963653965,0.0,-0.00106576470135,0.000266441175336,0.179691391933,0.609371710016,0.0733270402311,-0.00152666075155,-0.00383425806649,-0.000711735512596,0.181078,0.608794,0.07311,-0.001358,0.014681,0.000242,-0.147133,0.014681,1.021879,0.371
0.16,0.119832219735,-0.0799580549337,0.0,-0.00117010462681,0.000292526156702,0.179659310137,0.609291130439,0.073312084462,-0.00167615839746,-0.00421025929973,-0.000781338254455,0.181049,0.608719,0.073114,-0.001499,0.014463,0.000249,-0.147208,0.014463,0.956886,0.391
0.16,0.119807688592,-0.0799519221479,0.0,-0.00127882887473,0.000319707218682,0.179624169216,0.609202855571,0.0732957046574,-0.00183194642887,-0.00460221432149,-0.000853846548125,0.181018,0.608638,0.073117,-0.001646,0.014233,0.000257,-0.147286,0.014233,0.886552,0.411
0.16,0.119780935206,-0.0799452338014,0.0,-0.00139187390083,0.000347968475208,0.179585844005,0.609106567722,0.0732778430493,-0.00199393578805,-0.00500992173329,-0.000929214642383,0.180983,0.608548,0.07312,-0.0018,0.013992,0.000266,-0.147368,0.013992,0.810642,0.431
0.16,0.119751873622,-0.0799379684056,0.0,-0.00150917643955,0.000377294109888,0.179544211127,0.609001953213,0.0732584427879,-0.00216203695163,-0.00543318223208,-0.00100739661139,0.180946,0.608451,0.073124,-0.00196,0.013738,0.000275,-0.147452,0.013738,0.728923,0.451
0.16,0.119720419152,-0.0799301047881,0.0,-0.00163067350402,0.000407668376006,0.179499148982,0.608888702312,0.0732374479432,-0.00233616190962,-0.00587180163711,-0.00108834635466,0.180905,0.608345,0.073127,-0.002126,0.013471,0.000284,-0.14754,0.013471,0.641164,0.471
0.16,0.119686488366,-0.0799216220915,0.0,-0.00175630238608,0.000439075596521,0.179450537739,0.608766509169,0.0732148035073,-0.00251622241922,-0.00632558623329,-0.00117201823741,0.18086,0.608231,0.073131,-0.002298,0.013192,0.000293,-0.14763,0.013192,0.547142,0.491
0.16,0.119649999088,-0.0799124997719,0.0,-0.00188600065628,0.000471500164069,0.179398259323,0.608635071754,0.0731904553956,-0.00270213116892,-0.00679434882477,-0.00125836557709,0.180813,0.608108,0.073134,-0.002476,0.012901,0.000303,-0.147724,0.012901,0.446633,0.511
0.16,0.119610870389,-0.0799027175973,0.0,-0.00201970616384,0.00050492654096,0.179342197407,0.608494091792,0.0731643504487,-0.00289380108006,-0.00727790221572,-0.00134734262247,0.180761,0.607976,0.073137,-0.00266,0.012597,0.000313,-0.147821,0.012597,0.339421,0.531
0.16,0.119569022586,-0.0798922556464,0.0,-0.00215735703673,0.000539339259181,0.179282237398,0.608343274695,0.0731364364346,-0.00309114647098,-0.00777606433257,-0.00143890280742,0.180706,0.607834,0.073141,-0.00285,0.01228,0.000323,-0.14792,0.01228,0.225289,0.551
0.16,0.11952437723,-0.0798810943074,0.0,-0.00229889168158,0.000574722920395,0.179218266431,0.608182329502,0.0731066620506,-0.00329408072866,-0.0082886563614,-0.00153299979866,0.180647,0.607683,0.073144,-0.003045,0.011951,0.000334,-0.148023,0.011951,0.104029,0.571
0.16,0.119476857105,-0.0798692142761,0.0,-0.00244424878376,0.000611062195939,0.179150173354,0.608010968806,0.0730749769254,-0.00350251886994,-0.00881550274789,-0.00162958703004,0.180584,0.607522,0.073148,-0.003246,0.011608,0.000345,-0.148128,0.011608,-0.024569,0.591
0.16,0.11942638622,-0.079856596555,0.0,-0.00259336730731,0.000648341826827,0.179077848722,0.607828908693,0.073041331621,-0.00371637591161,-0.00935642980039,-0.00172861793544,0.180517,0.60735,0.073151,-0.003452,0.011252,0.000356,-0.148236,0.011252,-0.160707,0.611
0.16,0.119372889807,-0.0798432224516,0.0,-0.002746186495,0.00068654662375,0.179001184782,0.607635868672,0.0730056776354,-0.00393556756899,-0.00991126894951,-0.00183004559949,0.180446,0.607168,0.073155,-0.003664,0.010883,0.000367,-0.148347,0.010883,-0.304585,0.631
0.16,0.119316294309,-0.0798290735772,0.0,-0.00290264586828,0.000725661467071,0.178920075464,0.607431571611,0.072967967404,-0.00416001025587,-0.0104798544198,-0.00193382333964,0.18037,0.606975,0.073158,-0.003881,0.010501,0.000379,-0.148461,0.010501,-0.456399,0.651
0.16,0.11925652738,-0.0798141318451,0.0,-0.00306268522733,0.000765671306833,0.178834416373,0.607215743665,0.0729281543028,-0.00438962131739,-0.0110620260239,-0.00203990424052,0.18029,0.606771,0.073161,-0.004104,0.010105,0.000391,-0.148578,0.010105,-0.616343,0.671
0.16,0.11919351788,-0.0797983794699,0.0,-0.003226244651,0.000806561162751,0.178744104775,0.606988114214,0.0728861926498,-0.00462431740016,-0.0116576179862,-0.00214824080467,0.180206,0.606556,0.073165,-0.004332,0.009696,0.000404,-0.148697,0.009696,-0.784603,0.691
0.16,0.119127195862,-0.0797817989655,0.0,-0.00339326449688,0.000848316124219,0.178649039587,0.606748415791,0.0728420377081,-0.00486401608214,-0.0122664822266,-0.00225878646597,0.180116,0.606329,0.073168,-0.004564,0.009273,0.000417,-0.148818,0.009273,-0.961366,0.711
0.16,0.119057492576,-0.0797643731439,0.0,-0.00356368540122,0.000890921350305,0.178549121368,0.60649638402,0.0727956456876,-0.0051086358726,-0.0128884613514,-0.00237149326131,0.180023,0.60609,0.073172,-0.004802,0.008836,0.00043,-0.148943,0.008836,-1.146813,0.731
0.16,0.118984340455,-0.0797460851138,0.0,-0.00373744827901,0.000934362069753,0.17844425231,0.606231757542,0.0727469737476,-0.00535809621215,-0.0135234091431,-0.00248631439172,0.179924,0.605839,0.073175,-0.005045,0.008385,0.000443,-0.14907,0.008385,-1.34112,0.751
0.16,0.118907673118,-0.0797269182794,0.0,-0.00391449432393,0.000978623580982,0.17833433622,0.605954277955,0.0726959799992,-0.00561231654137,-0.014171179384,-0.00260320212692,0.179821,0.605576,0.073179,-0.005292,0.007921,0.000456,-0.149199,0.007921,-1.544463,0.771
0.16,0.118827425355,-0.0797068563387,0.0,-0.00409476500835,0.00102369125209,0.17821927852,0.60566368974,0.0726426235074,-0.00587121630087,-0.0148316267878,-0.00272210827097,0.179712,0.6053,0.073182,-0.005544,0.007442,0.00047,-0.149331,0.007442,-1.757012,0.791
0.16,0.118743533128,-0.0796858832821,0.0,-0.00427820208337,0.00106955052084,0.178098986227,0.6053597402,0.0725868642938,-0.00613471539691,-0.0155046153814,-0.00284298579209,0.179599,0.605011,0.073186,-0.005801,0.006949,0.000484,-0.149465,0.006949,-1.978931,0.811
0.16,0.118655933565,-0.0796639833913,0.0,-0.00446474757877,0.00111618689469,0.17797336795,0.605042179389,0.0725286633387,-0.00640273559839,-0.0161900091916,-0.00296578626148,0.17948,0.604709,0.073189,-0.006063,0.006442,0.000499,-0.149602,0.006442,-2.210384,0.831
0.16,0.118564564951,-0.0796411412376,0.0,-0.00465434380304,0.00116358595076,0.177842333876,0.60471076005,0.0724679825833,-0.00667519913986,-0.0168876759708,-0.00309046194889,0.179356,0.604394,0.073193,-0.006329,0.005921,0.000513,-0.149741,0.005921,-2.45153,0.851
0.16,0.118469366724,-0.079617341681,0.0,-0.00484693334337,0.00121173333584,0.177705795758,0.604365237544,0.0724047849324,-0.00695202685893,-0.017597483471,-0.00321696419269,0.179226,0.604065,0.073196,-0.006599,0.005385,0.000528,-0.149882,0.005385,-2.702523,0.871
0.16,0.118370279471,-0.0795925698679,0.0,-0.00504245906567,0.00126061476642,0.177563666909,0.604005369787,0.0723390342563,-0.00723314099014,-0.0183193106204,-0.00334524572827,0.179092,0.603723,0.0732,-0.006874,0.004835,0.000543,-0.150026,0.004835,-2.963515,0.891
0.16,0.118267244922,-0.0795668112305,0.0,-0.00524086411452,0.00131021602863,0.177415862188,0.603630917187,0.0722706953933,-0.00751846563071,-0.0190530307591,-0.00347525742836,0.178951,0.603366,0.073204,-0.007153,0.00427,0.000559,-0.150172,0.00427,-3.234653,0.911
0.16,0.118160205942,-0.0795400514854,0.0,-0.00544209191324,0.00136052297831,0.177262297993,0.603241642575,0.072199734152,-0.00780792348087,-0.019798528403,-0.0036069508642,0.178805,0.602995,0.073207,-0.007437,0.00369,0.000574,-0.15032,0.00369,-3.51608,0.931
0.16,0.118049106526,-0.0795122766315,0.0,-0.00564608616383,0.00141152154096,0.177102892248,0.602837311143,0.0721261173133,-0.00810144003481,-0.0205556824803,-0.00374027783982,0.178653,0.60261,0.073211,-0.007724,0.003096,0.00059,-0.15047,0.003096,-3.807936,0.951
0.16,0.117933891797,-0.0794834729493,0.0,-0.00585279084699,0.00146319771175,0.176937564394,0.602417690379,0.0720498126327,-0.00839893799275,-0.0213243849576,-0.00387518946081,0.178496,0.60221,0.073214,-0.008016,0.002487,0.000606,-0.150622,0.002487,-4.110357,0.971
0.16,0.117814507997,-0.0794536269993,0.0,-0.00606215022214,0.00151553755554,0.176766235379,0.601982550006,0.0719707888424,-0.0087003428489,-0.0221045203507,-0.0040116365999,0.178332,0.601794,0.073218,-0.008311,0.001863,0.000623,-0.150777,0.001863,-4.423474,0.991
0.16,0.117690902482,-0.0794227256204,0.0,-0.0062741088274,0.00156852720685,0.17658882765,0.601531661917,0.0718890156535,-0.00900558102876,-0.0228959880769,-0.0041495715268,0.178163,0.601364,0.073222,-0.008611,0.001224,0.000639,-0.150933,0.001224,-4.747416,1.011
0.16,0.117563023715,-0.0793907559288,0.0,-0.00648861147957,0.00162215286989,0.176405265137,0.601064800114,0.0718044637581,-0.00931457802653,-0.0236986819655,-0.00428894395009,0.177988,0.600918,0.073225,-0.008917,0.00057,0.000656,-0.151091,0.00057,-5.082307,1.031
0.16,0.117430821266,-0.0793577053164,0.0,-0.00670560327419,0.00167640081855,0.176215473251,0.600581740647,0.0717171048312,-0.00962726026773,-0.0245124995708,-0.00442970497534,0.177806,0.60046,0.073229,-0.00924,-0.000156,0.000625,-0.151202,-0.000156,-5.427985,1.051
0.16,0.117294245798,-0.0793235614496,0.0,-0.00692502958546,0.00173125739637,0.176019378867,0.600082261552,0.0716269115327,-0.00994355604053,-0.0253373440355,-0.00457180524245,0.177622,0.600009,0.073225,-0.009701,-0.001475,-0.0005,-0.151807,-0.001475,-5.760613,1.071
0.16,0.11715324907,-0.0792883122675,0.0,-0.00714683606633,0.00178670901658,0.17581691032,0.599566142793,0.0715338575094,-0.0102633899078,-0.0261731222272,-0.00471519725397,0.177426,0.599542,0.073189,-0.009912,-0.002836,-0.00197,-0.151717,-0.002836,-5.973669,1.091
0.16,0.117007783925,-0.0792519459812,0.0,-0.00737096864841,0.0018427421621,0.175607997392,0.5990331662,0.0714379173969,-0.0105866929516,-0.0270197410136,-0.0048598293215,0.177224,0.599068,0.073129,-0.010224,-0.004413,-0.002867,-0.151762,-0.004413,-6.103642,1.111
0.16,0.116857804286,-0.0792144510715,0.0,-0.00759737354205,0.00189934338551,0.175392571304,0.598483115413,0.0713390668215,-0.0109133906662,-0.0278771128505,-0.00500565301627,0.177017,0.598612,0.073055,-0.010542,-0.006851,-0.003445,-0.151815,-0.006851,-6.187418,1.131
0.16,0.116703265153,-0.0791758162884,0.0,-0.00782599723626,0.00195649930907,0.175170564702,0.597915775825,0.0712372824017,-0.0112434169278,-0.0287451520562,-0.00515261851251,0.176802,0.598181,0.072972,-0.010866,-0.010358,-0.003845,-0.151874,-0.010358,-6.245226,1.151
0.16,0.116544122596,-0.079136030649,0.0,-0.0080567864988,0.0020141966247,0.174941911656,0.597330934521,0.0711325417502,-0.0115766953677,-0.0296237692237,-0.00530067691579,0.176581,0.597777,0.072883,-0.01122,-0.015025,-0.004134,-0.151911,-0.015025,-6.287396,1.171
0.16,0.116380333747,-0.0790950834367,0.0,-0.00828968837611,0.00207242209403,0.174706547643,0.596728380227,0.0710248234755,-0.0119131589308,-0.0305128917098,-0.00544977653772,0.176354,0.59727,0.072787,-0.011527,-0.01765,-0.004331,-0.151985,-0.01765,-6.316242,1.191
0.16,0.116211856797,-0.0790529641991,0.0,-0.00852465019331,0.00213116254833,0.174464409541,0.59610790325,0.0709141071837,-0.0122527368367,-0.0314124375582,-0.00559987034649,0.17612,0.596691,0.072686,-0.011861,-0.01887,-0.004486,-0.152048,-0.01887,-6.338233,1.211
0.16,0.11603865099,-0.0790096627475,0.0,-0.00876161955428,0.00219040488857,0.174215435619,0.595469295429,0.0708003734795,-0.0125953610986,-0.0323223397136,-0.00575090618804,0.175879,0.596075,0.072582,-0.0122,-0.019597,-0.004622,-0.15211,-0.019597,-6.357818,1.231
0.16,0.115860676618,-0.0789651691545,0.0,-0.00900054434154,0.00225013608539,0.173959565527,0.594812350078,0.0706836039683,-0.0129409637302,-0.0332425162196,-0.00590283563361,0.175632,0.595435,0.072475,-0.012542,-0.020168,-0.004754,-0.152172,-0.020168,-6.376746,1.251
0.16,0.115677895014,-0.0789194737534,0.0,-0.00924137271636,0.00231034317909,0.17369674029,0.594136861935,0.0705637812573,-0.0132894739509,-0.0341729000211,-0.00605560746044,0.175377,0.594775,0.072365,-0.012888,-0.020691,-0.004885,-0.152232,-0.020691,-6.395558,1.271
0.16,0.115490268546,-0.0788725671366,0.0,-0.00948405311869,0.00237101327967,0.173426902295,0.593442627108,0.0704408889571,-0.0136408247054,-0.0351134203374,-0.00620917184278,0.175116,0.594095,0.072251,-0.013236,-0.021202,-0.005017,-0.152291,-0.021202,-6.414416,1.291
0.16,0.115297760615,-0.0788244401538,0.0,-0.00972853426719,0.0024321335668,0.173149995285,0.592729443032,0.0703149116826,-0.0139949489385,-0.0360640250146,-0.00636347895488,0.174847,0.593397,0.072135,-0.013587,-0.021713,-0.005149,-0.152348,-0.021713,-6.433362,1.311
0.16,0.115100335645,-0.0787750839112,0.0,-0.00997476515922,0.00249369128981,0.172865964347,0.591997108409,0.0701858350547,-0.0143517833203,-0.0370246358216,-0.00651847943664,0.174572,0.59268,0.072016,-0.013941,-0.022229,-0.005281,-0.152403,-0.022229,-6.452399,1.331
0.16,0.114897959079,-0.0787244897698,0.0,-0.0102226950708,0.00255567376771,0.172574755909,0.591245423169,0.0700536457012,-0.014711253345,-0.0379952043295,-0.00667412113398,0.174289,0.591943,0.071893,-0.014298,-0.022749,-0.005415,-0.152456,-0.022749,-6.471523,1.351
0.16,0.114690597375,-0.0786726493438,0.0,-0.0104722735568,0.00261806838921,0.172276317724,0.590474188418,0.0699183312579,-0.0150733003393,-0.0389756634831,-0.00683035468683,0.174,0.591187,0.071768,-0.014658,-0.023275,-0.005549,-0.152507,-0.023275,-6.490726,1.371
0.16,0.114478217999,-0.0786195544997,0.0,-0.0107234504507,0.00268086261266,0.171970598867,0.589683206394,0.0697798803698,-0.0154378544539,-0.0399659723043,-0.00698712933809,0.173703,0.590412,0.071639,-0.01502,-0.023807,-0.005683,-0.152555,-0.023807,-6.509999,1.391
0.16,0.114260789418,-0.0785651973544,0.0,-0.0109761758645,0.00274404396612,0.171657549724,0.588872280418,0.0696382826919,-0.0158048532903,-0.0409660637379,-0.00714439619333,0.173398,0.589617,0.071508,-0.015384,-0.024345,-0.005818,-0.152602,-0.024345,-6.529334,1.411
0.16,0.114038281098,-0.0785095702744,0.0,-0.0112304001892,0.0028076000473,0.171337121983,0.588041214857,0.0694935288902,-0.0161742269993,-0.0419758968055,-0.00730210263282,0.173087,0.588802,0.071373,-0.015751,-0.024888,-0.005953,-0.152647,-0.024888,-6.548725,1.431
0.16,0.113810663495,-0.0784526658736,0.0,-0.0114860740943,0.00287151852359,0.171009268629,0.587189815073,0.0693456106423,-0.0165459178388,-0.0429954119027,-0.00746019883081,0.172768,0.587966,0.071235,-0.016121,-0.025437,-0.006089,-0.152689,-0.025437,-6.568163,1.451
0.16,0.113577908051,-0.0783944770127,0.0,-0.0117431485283,0.00293578713206,0.170673943932,0.586317887388,0.0691945206384,-0.016919856891,-0.0440245755017,-0.00761863589287,0.172442,0.587111,0.071094,-0.016493,-0.025992,-0.006225,-0.152729,-0.025992,-6.587641,1.471
0.16,0.113339987189,-0.0783349967973,0.0,-0.0120015747179,0.00300039367947,0.17033110344,0.585425239042,0.0690402525819,-0.0172959826887,-0.0450633279979,-0.00777736119926,0.172108,0.586235,0.07095,-0.016867,-0.026552,-0.006361,-0.152766,-0.026552,-6.607152,1.491
0.16,0.113096874306,-0.0782742185766,0.0,-0.0122613041689,0.00306532604223,0.169980703973,0.58451167815,0.06888280119,-0.0176742319018,-0.0461116358638,-0.00793632399291,0.171767,0.585339,0.070803,-0.017243,-0.027118,-0.006498,-0.152801,-0.027118,-6.626689,1.511
0.16,0.112848543769,-0.0782121359422,0.0,-0.0125222886658,0.00313057216645,0.169622703611,0.58357701367,0.068722162194,-0.0180545412004,-0.0471694581211,-0.00809547491372,0.171418,0.584421,0.070652,-0.017622,-0.02769,-0.006634,-0.152834,-0.02769,-6.646245,1.531
