p,q,force,dev
0.186344788751,0.0224280701964,0.298161986096,0.000159331264869
0.186344788751,0.0224280701964,0.298161986096,0.000159331264869
0.186956920839,0.0219268269709,0.000450604143486,2.40292629166e-07
0.18726044696,0.0219533688115,0.317701861964,0.000169301564362
0.187431665586,0.0217040449063,0.0667852310296,3.55624566248e-05
0.187431665586,0.0217040449063,0.0667852310296,3.55624566248e-05
0.187662609008,0.0215895409003,0.0983613799184,5.2338494959e-05
0.18791796953,0.0215259571229,0.23916440558,0.000127168787467
0.188124292798,0.021371592152,0.191920320576,0.000101973030882
0.188559729004,0.0210991924136,0.197148363384,0.000104595564879
0.188559729004,0.0210991924136,0.197148363384,0.000104595564879
0.188756590926,0.0209253426946,0.124777628484,6.61492877102e-05
0.188932463773,0.0207316286712,0.00483195042996,2.55967490679e-06
0.18917403419,0.0206550890581,0.140573812467,7.44132676462e-05
0.189428270514,0.0205927613884,0.318023057423,0.000168223511851
0.189548659701,0.0203279220751,0.040230531788,2.12644490385e-05
0.189548659701,0.0203279220751,0.040230531788,2.12644490385e-05
0.189793066747,0.0202590741023,0.205916764403,0.00010876166527
0.190039770559,0.0201984308945,0.389722319108,0.000205697145744
0.190153117082,0.0199255070481,0.105026828443,5.53904438326e-05
0.19056238907,0.019669240288,0.195919796805,0.000103173736614
0.19056238907,0.019669240288,0.195919796805,0.000103173736614
0.190745385597,0.0195154052113,0.186793629031,9.82957310707e-05
0.190907983163,0.0193330403202,0.117822527231,6.19557449119e-05
0.191091832468,0.0191840258242,0.128150340919,6.73378697168e-05
0.191306500954,0.0190831966441,0.250091387568,0.000131320978585
0.191438768415,0.0188963390017,0.143810222041,7.54610814395e-05
0.191438768415,0.0188963390017,0.143810222041,7.54610814395e-05
0.191606215132,0.0187572055139,0.154248028332,8.08829091331e-05
0.191787112548,0.0186324367509,0.206158754214,0.000108029541313
0.191948327369,0.0184897379882,0.21073383221,0.000110352446094
0.192083702858,0.0183182498346,0.145033861797,7.58967729696e-05
0.192244250593,0.0181800222278,0.162094224595,8.4768224274e-05
0.192244250593,0.0181800222278,0.162094224595,8.4768224274e-05
0.192418335571,0.0180594998013,0.226538731448,0.000118392847967
0.192572636152,0.0179231465001,0.244375816456,0.000127632529278
0.192673769244,0.0177277239774,0.112551326397,5.87446060448e-05
0.192828664326,0.017589598082,0.136106382029,7.09929197684e-05
0.193024833798,0.0175069323452,0.29454531546,0.000153540917517
0.193024833798,0.0175069323452,0.29454531546,0.000153540917517
0.193099637354,0.0172947305991,0.11276726866,5.87456591291e-05
0.193429143798,0.0170601964601,0.266385654082,0.000138602777543
0.193611821044,0.0169799923536,0.419030237421,0.000217901388964
0.193636200546,0.0166632639032,0.0409013033166,2.12525185804e-05
0.193636200546,0.0166632639032,0.0409013033166,2.12525185804e-05
0.19384409946,0.0165675510771,0.217151264514,0.000112759929784
0.194082457046,0.0165147451049,0.495452993261,0.000257118567152
0.1941595037,0.016246541199,0.269966986396,0.00013999253801
0.194427482206,0.0158227446434,0.145005153585,7.50802754908e-05
0.194427482206,0.0158227446434,0.145005153585,7.50802754908e-05
0.194617896234,0.0157020230298,0.284364096808,0.000147142685872
0.194769135125,0.0155304087984,0.3096564503,0.000160122444851
0.194806829916,0.0152593524535,0.0442629186771,2.28720869081e-05
0.194956924565,0.0150861964305,0.0722800479364,3.73242873932e-05
0.195194587817,0.0150156083568,0.357552334124,0.000184526121026
0.195194587817,0.0150156083568,0.357552334124,0.000184526121026
0.195247908889,0.0147464103482,0.129924367854,6.70028487289e-05
0.195524358946,0.0143904037567,0.165265385052,8.51182040815e-05
0.195747542747,0.0143043582935,0.426914537875,0.000219755001759
0.195804520851,0.0140290106771,0.213646862801,0.000109893552226
0.195804520851,0.0140290106771,0.213646862801,0.000109893552226
0.19588558691,0.0138176068161,0.11817054115,6.07462638168e-05
0.196004045545,0.0136532780075,0.139227963212,7.15317060823e-05
0.196174713779,0.0135449221961,0.303855704009,0.000156034170385
0.196264772699,0.013368590575,0.267759320643,0.000137424222846
0.19629613611,0.0131490812463,0.0926191938771,4.75094834806e-05
0.19629613611,0.0131490812463,0.0926191938771,4.75094834806e-05
0.196487787033,0.0130583816216,0.320887457185,0.000164523642671
0.196646415574,0.0129440882494,0.470867345369,0.000241305467219
0.196653793412,0.0126824769054,0.218026228597,0.000111662757139
0.196709936609,0.0124380923947,0.0731346114352,3.74326745408e-05
0.196886368946,0.0123450823548,0.285311162475,0.000145969487467
0.196886368946,0.0123450823548,0.285311162475,0.000145969487467
0.196948344753,0.0121763089457,0.230871777029,0.000118064451266
0.196974435374,0.01198275719,0.0920266224169,4.70392257768e-05
0.197098075958,0.0118639520837,0.194488536458,9.93718663095e-05
0.197246926878,0.0117642815422,0.360674063748,0.000184211018482
0.197286236634,0.0115744160155,0.255330079025,0.000130347584633
0.197286236634,0.0115744160155,0.255330079025,0.000130347584633
0.197325151534,0.0113960830515,0.165314228086,8.43585374373e-05
0.19738223903,0.0112455580675,0.132133687648,6.74009188148e-05
0.197536050002,0.0111525550913,0.32460251794,0.000165521228897
0.197607280104,0.0110136145367,0.328849930145,0.000167624930636
0.197613328319,0.0108205523673,0.171256669611,8.72578281075e-05
0.197613328319,0.0108205523673,0.171256669611,8.72578281075e-05
0.197728439707,0.0107039333817,0.281383249079,0.000143320200496
0.197834909153,0.01059722468,0.384771485635,0.000195919014161
0.197851046798,0.0104241149285,0.269138157708,0.000136988851871
0.197866838057,0.0102470005656,0.151310290307,7.69860095703e-05
0.197973085831,0.0101496430283,0.264291135122,0.00013443102203
0.197973085831,0.0101496430283,0.264291135122,0.00013443102203
0.198024877157,0.0100223912575,0.257497875101,0.000130936751137
0.198055964631,0.00988853372963,0.208158106234,0.000105816433641
0.198112437313,0.00976765985416,0.218556610103,0.000111071490027
0.198188715189,0.00966473843784,0.278890151419,0.000141696265941
0.198227366291,0.00954305853445,0.257020560502,0.000130550026442
0.198227366291,0.00954305853445,0.257020560502,0.000130550026442
0.198261329546,0.00942193414531,0.227899899816,0.000115728321185
0.198299879392,0.00930242229144,0.211591398886,0.000107419789862
0.198368623542,0.00920267936492,0.265538374485,0.000134775451428
0.198417598747,0.00909926717297,0.280530941749,0.00014235217998
0.198438669584,0.00897899707349,0.233755549764,0.000118588386733
0.198438669584,0.00897899707349,0.233755549764,0.000118588386733
0.198490735834,0.0088746854354,0.257668012075,0.000130690511213
0.198544934251,0.00878094113849,0.291647245568,0.000147893720009
0.198564203171,0.00866517294925,0.247079393902,0.000125265377163
0.198598450082,0.00855792293326,0.238552531466,0.000120916914
0.198648580289,0.00846924376471,0.272070964365,0.000137880578676
0.198648580289,0.00846924376471,0.272070964365,0.000137880578676
0.198675238325,0.00836324835971,0.252239131241,0.000127804753694
0.198698893047,0.0082648750093,0.23055480373,0.000116795487237
0.19874223262,0.00817191295859,0.251800442038,0.000127534810523
0.198788533932,0.00808575035241,0.284200597317,0.00014392081024
0.198813685219,0.00799198769658,0.271104554803,0.000137264775725
0.198813685219,0.00799198769658,0.271104554803,0.000137264775725
0.19882845894,0.00789409022602,0.23656910505,0.000119757856452
0.198860260517,0.00780556091453,0.241716851758,0.000122343837427
0.19890789082,0.00772652878546,0.283443713409,0.000143441761291
0.198932943092,0.00763964916622,0.277504575519,0.000140414203709
0.19895663511,0.00755172699395,0.270209904656,0.00013670254578
0.19895663511,0.00755172699395,0.270209904656,0.00013670254578
0.198974748698,0.00746876653039,0.254459328837,0.000128715502945
0.19899974017,0.00738427429709,0.252834443897,0.000127875247892
0.19902818721,0.00730811120675,0.262097753738,0.000132542466133
0.199064093438,0.00723775034157,0.290074084442,0.000146671746886
0.199077489235,0.0071517672935,0.267091382122,0.000135032399458
0.199077489235,0.0071517672935,0.267091382122,0.000135032399458
0.199099450842,0.00708005713006,0.267729492574,0.000135338431679
0.199114193291,0.00700077959142,0.25124266745,0.000126987989416
0.199145497903,0.00693653200034,0.275674005188,0.000139321380211
0.199169019456,0.00686464443819,0.282092493029,0.00014254899395
0.199185764196,0.00679407716038,0.275648974857,0.000139277290235
0.199185764196,0.00679407716038,0.275648974857,0.000139277290235
0.199196729282,0.00672016433373,0.256484586457,0.000129579192417
0.199224370305,0.00665375181777,0.27605691058,0.000139453498995
0.199249249712,0.00658527883109,0.288317048283,0.000145631448234
0.199261845963,0.00649749295305,0.266313604386,0.000134499510875
0.199283774927,0.00634618765681,0.232542189475,0.000117418246426
0.199283774927,0.00634618765681,0.232542189475,0.000117418246426
0.199326240191,0.00617536553795,0.229984564489,0.000116098213589
0.199372672489,0.00594182568209,0.209293732281,0.00010561975348
0.199422087215,0.00569915775059,0.194820456131,9.82845974522e-05
0.199491244437,0.0054522141239,0.220429154663,0.000111168280303
0.19955150573,0.00520214558548,0.231367674093,0.000116648384272
0.19955150573,0.00520214558548,0.231367674093,0.000116648384272
0.199593304952,0.00493847560602,0.20816977377,0.000104921093193
0.199639189199,0.00468331011042,0.199083997867,0.00010031270371
0.199705248563,0.00442813552883,0.237272053034,0.000119522561396
0.199755118069,0.00418130409595,0.249505876608,0.000125653502724
0.199781074493,0.003929599228,0.219257367767,0.000110394125479
0.199781074493,0.003929599228,0.219257367767,0.000110394125479
0.199822158246,0.00368416169951,0.225361717982,0.000113442778222
0.199876472508,0.00343268153828,0.261931390887,0.000131824040877
0.199906253975,0.00316999228518,0.251132379439,0.000126363497506
0.199927437685,0.00290603017396,0.228830318875,0.000115120189279
0.199960317263,0.00262007477984,0.231832263842,0.000116609449047
0.199960317263,0.00262007477984,0.231832263842,0.000116609449047
0.199997670796,0.00232058221407,0.247450743464,0.000124444275616
0.200023980443,0.00198194095328,0.242207635259,0.000121787235993
0.200037401477,0.00163470002598,0.218374885209,0.000109787453037
0.200075278851,0.001291035844,0.254210086449,0.000127788905007
0.200100585986,0.000949025363821,0.274088279571,0.000137769267997
0.200100585986,0.000949025363821,0.274088279571,0.000137769267997
0.200109790135,0.00061041788626,0.270738191989,0.000136076677078
0.200119523923,0.000277184129579,0.277534713565,0.000139487452224
0.200128685148,-9.96965794381e-05,0.292983217431,0.000147250566931
0.200133377984,-0.000404492509903,0.309160627303,0.000155384408416
0.200129329489,-0.000726419401174,0.31297598477,0.000157306900066
0.200129329489,-0.000726419401174,0.31297598477,0.000157306900066
0.20013047374,-0.00103803334038,0.33691132491,0.000169347791782
0.200129038278,-0.00134865836659,0.362675693777,0.00018231312111
0.200121766582,-0.00163990015218,0.380277539913,0.000191178509693
0.200109332787,-0.0019251509438,0.392146028081,0.000197165121244
0.200104446104,-0.00219236549265,0.424549737092,0.000213482756258
0.200104446104,-0.00219236549265,0.424549737092,0.000213482756258
0.200093986595,-0.00249030043135,0.45630224274,0.000229483296171
0.200087684021,-0.00279541869391,0.506035423856,0.000254540113743
0.200073132967,-0.00310940999094,0.547099433543,0.000275249744385
0.200060040196,-0.00341422795463,0.59693813579,0.000300388100221
0.200045191906,-0.00370702016662,0.646902414139,0.000325603499675
0.200045191906,-0.00370702016662,0.646902414139,0.000325603499675
0.200028413097,-0.00399778454572,0.699004939585,0.000351912333729
0.200011136127,-0.00429673506567,0.759682041979,0.000382561790523
0.199993630881,-0.00457211685046,0.8185840883,0.000412331619608
0.199975994486,-0.00482250415072,0.873872920436,0.000440292127606
0.199958787868,-0.00504173287684,0.922826064231,0.000465064179732
0.199958787868,-0.00504173287684,0.922826064231,0.000465064179732
0.199941496669,-0.00526059793922,0.975429931138,0.00049169295554
0.199923425824,-0.0055012675729,1.03972266125,0.000524247088691
0.199905908896,-0.00571114191944,1.09609100595,0.000552808417346
0.199888335663,-0.0059121238553,1.151879123,0.00058109038981
0.199871845342,-0.00610374771202,1.20866732064,0.000609888847402
0.199871845342,-0.00610374771202,1.20866732064,0.000609888847402
0.199848169388,-0.00632852038638,1.27078792899,0.000641427443206
0.199830122246,-0.00657465626342,1.35854572706,0.000685954768264
0.199809160079,-0.00685893014807,1.46544400002,0.000740228740083
0.199788161106,-0.00712507601604,1.56854912376,0.000792620249629
0.199762238461,-0.00738029983007,1.66195137755,0.00084014764006
0.199762238461,-0.00738029983007,1.66195137755,0.00084014764006
0.199737331787,-0.00759210139963,1.73737438016,0.000878572025372
0.19970767061,-0.0078063565856,1.80909246011,0.000915162113596
0.199670590476,-0.00796819818802,1.83866513804,0.000930384302848
0.199608756505,-0.00809358836606,1.80163889899,0.000911869568306
0.199570593865,-0.00820656102961,1.80133213393,0.000911903729851
0.199570593865,-0.00820656102961,1.80133213393,0.000911903729851
0.199551844351,-0.00831272800622,1.83304367859,0.000928128178609
0.199532407495,-0.00841263433821,1.85934080733,0.000941605303734
0.199478270255,-0.00848713466081,1.80752205119,0.000915510132875
0.199443358376,-0.00855389274431,1.78539916212,0.000904423449689
0.199433186185,-0.00862627281016,1.81388903914,0.000918973636134
0.199433186185,-0.00862627281016,1.81388903914,0.000918973636134
0.199424109599,-0.00869653688969,1.84236888904,0.00093351546205
0.199404983751,-0.00875612593612,1.84636770945,0.000935647712166
0.19936604208,-0.00880465723918,1.80648076943,0.000915533317226
0.199328747555,-0.00886569694978,1.77839946738,0.000901417806729
0.199311360681,-0.00893759023215,1.79542653937,0.000910173861474
0.199311360681,-0.00893759023215,1.79542653937,0.000910173861474
0.199283205657,-0.00900163140577,1.78692718222,0.000905982597096
0.199242982425,-0.00906939424124,1.75932496045,0.000892118335658
0.199223136237,-0.00914274487602,1.77303071243,0.000899194961505
0.199190729099,-0.00925264442946,1.78966964945,0.000907829064981
0.199115645289,-0.00939366548188,1.75141050075,0.000888692829419
0.199115645289,-0.00939366548188,1.75141050075,0.000888692829419
0.199052826149,-0.00955956019046,1.75587464118,0.000891267634342
0.198989731777,-0.00977380948114,1.79784642429,0.000912975527203
0.198904930906,-0.00997551238329,1.79457094569,0.000911715761407
0.198803252497,-0.010165588505,1.75488051206,0.000891943947109
0.198714632886,-0.010378540872,1.75962281904,0.000894782925931
0.198714632886,-0.010378540872,1.75962281904,0.000894782925931
0.19862828114,-0.0105902984638,1.77253007411,0.000901785472513
0.198508155732,-0.0108243101759,1.74838288675,0.000890011339578
0.198398936899,-0.0110330554308,1.72628829063,0.000879219953925
0.198306060546,-0.0112604313079,1.7524286821,0.000893021433928
0.198207885173,-0.0114586605736,1.7499011128,0.000892184236618
0.198207885173,-0.0114586605736,1.7499011128,0.000892184236618
0.198100503935,-0.0116552130922,1.73322218253,0.000884138227243
0.198002236087,-0.0118650550643,1.74704343687,0.000891669347663
0.197902555046,-0.0120821304255,1.76978881627,0.000903789791198
0.197789008658,-0.0122737798225,1.74968700853,0.000894003646759
0.19768231113,-0.0124564787054,1.73664434979,0.00088779742221
0.19768231113,-0.0124564787054,1.73664434979,0.00088779742221
0.197605191796,-0.0126401226021,1.77761282652,0.000909182322449
0.19751697436,-0.0128190203522,1.79853644617,0.000920339298759
0.197395309657,-0.0129613331276,1.72916375129,0.000885246012028
0.197287354705,-0.013112503354,1.69595402065,0.000868654030761
0.197230713503,-0.0133016090046,1.78712273473,0.000915793711972
0.197230713503,-0.0133016090046,1.78712273473,0.000915793711972
0.197084047812,-0.0134324985043,1.67440154285,0.000858450250484
0.196954763128,-0.013569526073,1.59854352638,0.000819952846855
0.196899044814,-0.0137993077889,1.74227067806,0.000894201732536
0.196759945677,-0.0140280045383,1.75325859876,0.000900483411059
0.196534495165,-0.0142000473631,1.56783773659,0.000805829243533
0.196534495165,-0.0142000473631,1.56783773659,0.000805829243533
0.196367432443,-0.0144728221478,1.59183098457,0.000818874095105
0.196196017428,-0.0147549641219,1.62603303705,0.000837226077202
0.195959434702,-0.0149816516921,1.50493505763,0.000775572761081
0.195760686403,-0.0152196228181,1.46264601387,0.00075443693888
0.195623355322,-0.015505429836,1.5773814161,0.000814335812215
0.195623355322,-0.015505429836,1.5773814161,0.000814335812215
0.19540126452,-0.0156975270888,1.45938584366,0.000754040605729
0.195170580185,-0.0158793836315,1.3236560596,0.000684479045817
0.195040134385,-0.0161634939873,1.46749178945,0.000759529062876
0.194925004081,-0.0164395040792,1.63123064182,0.000844983627199
0.194658495906,-0.0165310694054,1.34868746002,0.000699122245023
0.194658495906,-0.0165310694054,1.34868746002,0.000699122245023
0.194506745278,-0.0167653040819,1.41760225441,0.000735449543432
0.194393190951,-0.0170302861567,1.58575852191,0.000823358789419
0.19417859479,-0.0171686614422,1.45257707572,0.000754762390918
0.193943051511,-0.0172528936439,1.22477503675,0.000636819093762
0.193877862373,-0.0175205221997,1.47679423859,0.000768406148801
0.193877862373,-0.0175205221997,1.47679423859,0.000768406148801
0.193701952059,-0.0176507839868,1.40070175284,0.000729288211169
0.193512248037,-0.0177535753503,1.27252721452,0.000662965865096
0.193414119406,-0.0179380590246,1.37991438584,0.000719345417547
0.1933239932,-0.0181329838889,1.51599442396,0.000790764084589
0.193111583802,-0.0181843785525,1.29912693311,0.000678032407264
0.193111583802,-0.0181843785525,1.29912693311,0.000678032407264
0.193004280307,-0.0183463220536,1.37388087283,0.000717461537686
0.192885961836,-0.0185322232221,1.47038564794,0.000768359672068
0.192704643656,-0.0186071844615,1.33377555197,0.000697362712868
0.192525468987,-0.0186833796901,1.20403673439,0.000629880921857
0.192439045214,-0.018899054231,1.39093709943,0.000728119896097
0.192439045214,-0.018899054231,1.39093709943,0.000728119896097
0.192254088323,-0.0189982164717,1.2919342153,0.00067671559214
0.192024111664,-0.0190763174851,1.10992209326,0.000581777598647
0.191889051492,-0.0192954320315,1.25058004679,0.000655996854349
0.191756635121,-0.0195429673004,1.44108733916,0.000756532129907
0.191498821679,-0.0195753295715,1.1712067275,0.000615262577846
0.191498821679,-0.0195753295715,1.1712067275,0.000615262577846
0.191380935833,-0.0197752062765,1.3177161111,0.000692686281864
0.191268504814,-0.0199803808233,1.48203002451,0.000779571917416
0.191042717799,-0.0199995692205,1.24161221813,0.000653482074182
0.190853740935,-0.0200214566624,1.05002436323,0.000552916821423
0.190804197109,-0.0202917118161,1.39472311506,0.000734882726325
0.190804197109,-0.0202917118161,1.39472311506,0.000734882726325
0.190631919847,-0.020294695319,1.19935554228,0.000632207043053
0.190460535896,-0.0202821431007,0.983001139066,0.000518363439148
0.1904056111,-0.0205063300236,1.25753758425,0.000663488839855
0.190341325799,-0.0207280763694,1.52013601586,0.000802476373152
0.190147259706,-0.0206613210532,1.20006473828,0.00063373177187
0.190147259706,-0.0206613210532,1.20006473828,0.00063373177187
0.190070907954,-0.0207401825931,1.23555354654,0.000652683526683
0.19004543797,-0.0208546688592,1.37927838197,0.000728789714133
0.189970156062,-0.020888291189,1.34587245922,0.000711305348528
0.189842996655,-0.0208363455465,1.12626933774,0.000595373126152
0.189812083364,-0.0209500468981,1.26484351298,0.000668801912344
0.189812083364,-0.0209500468981,1.26484351298,0.000668801912344
0.189768012546,-0.0210216090684,1.32611477294,0.000701357407114
0.189704963616,-0.0210484497845,1.29952598625,0.000687431407175
0.189624879463,-0.0210308675423,1.18601754783,0.000627490523266
0.189584513056,-0.0210913622369,1.23651918736,0.000654339959855
0.18956301576,-0.0211647692573,1.32692258505,0.00070230064887
0.18956301576,-0.0211647692573,1.32692258505,0.00070230064887
0.189499305433,-0.0211495905176,1.23552283242,0.000654010455726
0.189431367638,-0.0211256472721,1.12616852901,0.000596200181646
0.189415420936,-0.0212176170833,1.25134232826,0.000662591560691
0.189393343299,-0.0213150505476,1.37927634844,0.000730486715677
0.18931596483,-0.0212560663017,1.20611973631,0.000638839829573
0.18931596483,-0.0212560663017,1.20611973631,0.000638839829573
0.18928723621,-0.0212992750534,1.24397522042,0.000658983401761
0.189277677483,-0.0213689854507,1.34261574475,0.000711332665162
0.189238319623,-0.0213633441517,1.29279015959,0.000684993947333
0.189188741233,-0.0213276901431,1.18526774471,0.000628062344291
0.189178070472,-0.0213832289411,1.26076263548,0.000668142122031
0.189178070472,-0.0213832289411,1.26076263548,0.000668142122031
0.189164563626,-0.0214118694514,1.29092923679,0.000684181239269
0.189142531162,-0.0214112573243,1.26740840056,0.000671751176623
0.189110181218,-0.0214001398143,1.21642340468,0.000644767426544
0.189101890012,-0.0214254122037,1.24716278054,0.000661099986326
0.189098644359,-0.021457988776,1.29405847298,0.000685997617348
0.189098644359,-0.021457988776,1.29405847298,0.000685997617348
0.189066037833,-0.0214371715901,1.22797989805,0.000650999181535
0.189006244141,-0.0214265655327,1.14966867953,0.000609561800578
0.188970725209,-0.021495154298,1.22172101006,0.000647890653459
0.188915231007,-0.0215770049324,1.29464228644,0.000686741974633
0.188795939665,-0.0215720331631,1.16642634831,0.000618905543449
0.188795939665,-0.0215720331631,1.16642634831,0.000618905543449
0.188727865376,-0.0216600866695,1.23658863568,0.00065632903391
0.188627712791,-0.021748911779,1.27750951675,0.000678303513083
0.188446707355,-0.0217605768289,1.11809671262,0.000593934865327
0.188234400673,-0.0218283598841,1.01838247522,0.000541298251233
0.188053131628,-0.0220554005752,1.20928053642,0.00064325604161
0.188053131628,-0.0220554005752,1.20928053642,0.00064325604161
0.187801092377,-0.0221116437928,1.06180717372,0.000565196712583
0.187534325441,-0.0221752582523,0.917130414639,0.000488540343744
0.187355621676,-0.0224196172488,1.15398510252,0.000615169100082
0.18717424074,-0.0226253267274,1.32936561395,0.000709149501026
0.186884803205,-0.0225631958908,0.972872648632,0.00051929201171
0.186884803205,-0.0225631958908,0.972872648632,0.00051929201171
0.186735599823,-0.0227672443493,1.17959346405,0.000630004400985
0.186594148533,-0.0229718015684,1.39742161638,0.000746761464258
