x,y,z,fx,fy,fz,time,dist
0.172028985199,0.00180348666259,-0.0431706912507,0.0,0.0,0.0,0.001,0
0.172028985199,0.00180348666259,-0.0431706912507,0.0,0.0,0.0,0.002,0
0.172560046179,0.00175956809033,-0.0441299103787,0.0,0.0,0.0,0.022,0
0.172502467079,0.0017688320338,-0.0443588714492,0.0,0.0,0.0,0.042,0
0.172505186045,0.0018168549871,-0.044351232251,0.0,0.0,0.0,0.062,0
0.172512325024,0.00186231069696,-0.0443254291905,0.0,0.0,0.0,0.081,0
0.172526221219,0.00190983772292,-0.044272937225,0.0,0.0,0.0,0.102,0
0.172539718172,0.00195620987492,-0.0442219384097,0.0,0.0,0.0,0.122,0
0.172553214422,0.00200256492827,-0.0441708311739,0.0,0.0,0.0,0.141,0
0.172566702526,0.00204884346178,-0.0441196443082,0.0,0.0,0.0,0.162,0
0.172580175331,0.00209503397726,-0.0440684060124,0.0,0.0,0.0,0.181,0
0.172593634467,0.00214113657898,-0.0440171098492,0.0,0.0,0.0,0.202,0
0.172607078518,0.00218715190769,-0.0439657615909,0.0,0.0,0.0,0.221,0
0.172620509051,0.00223307989801,-0.0439143550079,0.0,0.0,0.0,0.242,0
0.172633924574,0.00227891992267,-0.0438628962485,0.0,0.0,0.0,0.261,0
0.172647326662,0.00232467195422,-0.043811379028,0.0,0.0,0.0,0.282,0
0.172660713809,0.00237033648047,-0.0437598094999,0.0,0.0,0.0,0.301,0
0.172674087597,0.00241591290381,-0.0437081813658,0.0,0.0,0.0,0.322,0
0.172687446516,0.00246140172688,-0.0436565008144,0.0,0.0,0.0,0.341,0
0.172700792154,0.00250680235625,-0.0436047615062,0.0,0.0,0.0,0.362,0
0.172714122992,0.0025521152951,-0.043552969672,0.0,0.0,0.0,0.381,0
0.172727440626,0.00259733995532,-0.0435011189303,0.0,0.0,0.0,0.402,0
0.172740743528,0.00264247683994,-0.0434492155544,0.0,0.0,0.0,0.421,0
0.1727540333,0.00268752536566,-0.0433972531205,0.0,0.0,0.0,0.442,0
