x,y,z,fx,fy,fz,time,dist
0.171737482717,0.00183896459191,-0.0433506533852,0.0,0.0,0.0,0.0,0
0.171737482717,0.00183896459191,-0.0433506533852,0.0,0.0,0.0,0.002,0
0.17220522906,0.00178159831059,-0.0443190206711,0.0,0.0,0.0,0.019,0
0.172161340968,0.00180475679865,-0.0444933230697,0.0,0.0,0.0,0.036,0
0.172161340968,0.00180475679865,-0.0444933230697,0.0,0.0,0.0,0.051,0
0.172174938768,0.00185227164252,-0.0444422547082,0.0,0.0,0.0,0.067,0
0.172188346805,0.00189845594829,-0.0443919418176,0.0,0.0,0.0,0.084,0
0.172201813581,0.00194475886693,-0.0443412902791,0.0,0.0,0.0,0.1,0
0.172215270715,0.00199097283548,-0.0442905661744,0.0,0.0,0.0,0.118,0
0.172228713174,0.00203709500026,-0.0442397892678,0.0,0.0,0.0,0.135,0
0.172228713174,0.00203709500026,-0.0442397892678,0.0,0.0,0.0,0.151,0
0.172242142586,0.00208312725966,-0.0441889532364,0.0,0.0,0.0,0.168,0
0.172255550923,0.00212908499526,-0.0441380904671,0.0,0.0,0.0,0.185,0
0.172268948022,0.00217495480827,-0.0440871613683,0.0,0.0,0.0,0.201,0
0.172282332956,0.00222073494555,-0.0440361699915,0.0,0.0,0.0,0.218,0
0.172295704844,0.00226642445862,-0.0439851198458,0.0,0.0,0.0,0.234,0
0.172295704844,0.00226642445862,-0.0439851198458,0.0,0.0,0.0,0.25,0
0.172309064241,0.00231202233621,-0.0439340087608,0.0,0.0,0.0,0.268,0
0.172322402237,0.00235754655631,-0.0438828728218,0.0,0.0,0.0,0.284,0
0.172335729779,0.00240298173216,-0.0438316677493,0.0,0.0,0.0,0.301,0
0.172349044625,0.00244832746235,-0.043780402946,0.0,0.0,0.0,0.318,0
0.172362346813,0.00249358269546,-0.0437290782322,0.0,0.0,0.0,0.335,0
0.172362346813,0.00249358269546,-0.0437290782322,0.0,0.0,0.0,0.351,0
0.172375636271,0.00253874708138,-0.0436776939502,0.0,0.0,0.0,0.368,0
0.172388904842,0.00258383657338,-0.0436262832899,0.0,0.0,0.0,0.385,0
0.172402162609,0.00262883762906,-0.0435748052546,0.0,0.0,0.0,0.4,0
0.172403458241,0.00267106316583,-0.0435718025122,0.0,0.0,0.0,0.418,0
0.172392872816,0.00271279341934,-0.0436167183008,0.0,0.0,0.0,0.434,0
0.172392872816,0.00271279341934,-0.0436167183008,0.0,0.0,0.0,0.45,0
0.17233985299,0.00273702732432,-0.0438301346674,0.0,0.0,0.0,0.467,0
0.172277542659,0.0027506085643,-0.0440787006825,0.0,0.0,0.0,0.485,0
0.172191365108,0.00275277270929,-0.0444192909507,0.0,0.0,0.0,0.5,0
0.172098039405,0.00275339188706,-0.0447840738023,0.0,0.0,0.0,0.518,0
0.171997827245,0.00275413120521,-0.0451719344121,0.0,0.0,0.0,0.535,0
0.171997827245,0.00275413120521,-0.0451719344121,0.0,0.0,0.0,0.551,0
0.171894896271,0.00278687423571,-0.045568057058,0.0,0.0,0.0,0.568,0
0.171785529511,0.00284032612739,-0.0459838056341,0.0,0.0,0.0,0.585,0
0.171669606227,0.00289548734136,-0.0464195757231,0.0,0.0,0.0,0.601,0
0.171549373293,0.00295161421692,-0.0468666700469,0.0,0.0,0.0,0.618,0
0.171427353686,0.00300767067931,-0.0473156181341,0.0,0.0,0.0,0.635,0
0.171427353686,0.00300767067931,-0.0473156181341,0.0,0.0,0.0,0.651,0
0.171303849186,0.00306374947772,-0.0477652987115,0.0,0.0,0.0,0.668,0
0.171175288384,0.00312012517539,-0.0482282684358,0.0,0.0,0.0,0.685,0
0.171042548644,0.00316016341095,-0.0487022393798,0.0,0.0,0.0,0.701,0
0.170901031472,0.00316296679511,-0.0492044215297,0.0,0.0,0.0,0.717,0
0.17075264785,0.00310670371288,-0.0497283316337,0.0,0.0,0.0,0.734,0
0.17075264785,0.00310670371288,-0.0497283316337,0.0,0.0,0.0,0.751,0
0.170599941606,0.00302446431793,-0.0502625407943,0.0,0.0,0.0,0.768,0
0.170440398998,0.00282048682374,-0.0508203519571,0.0,0.0,0.0,0.784,0
0.170277587721,0.00255747395704,-0.0513846355458,0.0,0.0,0.0,0.8,0
0.170111010447,0.00218106531996,-0.0519581013126,0.0,0.0,0.0,0.817,0
0.169941050157,0.00172481344442,-0.0525357506249,0.0,0.0,0.0,0.834,0
0.169941050157,0.00172481344442,-0.0525357506249,0.0,0.0,0.0,0.851,0
0.169769091019,0.00114723416488,-0.0531118130365,0.0,0.0,0.0,0.868,0
0.169597580923,0.000549268388579,-0.0536739781644,0.0,0.0,0.0,0.884,0
0.169450950502,-0.000139863387171,-0.0541449446077,0.0,0.0,0.0,0.9,0
0.169373731709,-0.000784930720438,-0.0543871633909,0.0,0.0,0.0,0.917,0
0.169363490483,-0.00147045498586,-0.0544102031394,0.0,0.0,0.0,0.934,0
0.169363490483,-0.00147045498586,-0.0544102031394,0.0,0.0,0.0,0.95,0
0.169369044327,-0.00216779469684,-0.0543733413089,0.0,0.0,0.0,0.967,0
0.169372477875,-0.00286859394862,-0.0543341971531,0.0,0.0,0.0,0.984,0
0.169373083014,-0.00357242160876,-0.054294588811,0.0,0.0,0.0,1.0,0
0.169370816833,-0.00427616441793,-0.0542547691467,0.0,0.0,0.0,1.017,0
0.169365665201,-0.00497979969459,-0.054214786251,0.0,0.0,0.0,1.035,0
0.169365665201,-0.00497979969459,-0.054214786251,0.0,0.0,0.0,1.051,0
0.169357627314,-0.00568329057206,-0.0541746504052,0.0,0.0,0.0,1.068,0
0.169346598334,-0.00638671755009,-0.0541346994022,0.0,0.0,0.0,1.085,0
0.169332717449,-0.00708991341692,-0.0540945018722,0.0,0.0,0.0,1.1,0
0.169315885252,-0.00779517097225,-0.0540540476897,0.0,0.0,0.0,1.118,0
0.169296037402,-0.00850221215536,-0.0540134968294,0.0,0.0,0.0,1.135,0
0.169296037402,-0.00850221215536,-0.0540134968294,0.0,0.0,0.0,1.151,0
0.169277150851,-0.00913401318384,-0.053973367465,0.0,0.0,0.0,1.167,0
0.169261645263,-0.00965301294951,-0.0539354236506,0.0,0.0,0.0,1.185,0
0.169267668452,-0.00979279378949,-0.0538951086186,0.0,0.0,0.0,1.2,0
0.169278221343,-0.00984476289017,-0.0538561265678,0.0,0.0,0.0,1.217,0
0.16929496148,-0.00979917952187,-0.0538152582834,0.0,0.0,0.0,1.234,0
0.16929496148,-0.00979917952187,-0.0538152582834,0.0,0.0,0.0,1.25,0
0.169312134482,-0.00974582166968,-0.0537743497438,0.0,0.0,0.0,1.267,0
0.169329275629,-0.00969254637764,-0.0537334377992,0.0,0.0,0.0,1.284,0
0.169346403299,-0.00963926633365,-0.0536924778333,0.0,0.0,0.0,1.3,0
0.16936351729,-0.00958597951827,-0.0536514707628,0.0,0.0,0.0,1.318,0
0.169379318874,-0.00955609520416,-0.053610559479,0.0,0.0,0.0,1.334,0
0.169379318874,-0.00955609520416,-0.053610559479,0.0,0.0,0.0,1.351,0
0.169394284189,-0.00953898379039,-0.0535699908341,0.0,0.0,0.0,1.368,0
0.169397986072,-0.00972632632991,-0.0535284257322,0.0,0.0,0.0,1.385,0
0.169398440447,-0.00996703625536,-0.0534865193325,0.0,0.0,0.0,1.401,0
0.169390386098,-0.0103354930841,-0.0534458664314,0.0,0.0,0.0,1.417,0
0.169377610071,-0.0107708826468,-0.0534041757997,0.0,0.0,0.0,1.435,0
0.169377610071,-0.0107708826468,-0.0534041757997,0.0,0.0,0.0,1.45,0
0.169361404472,-0.0112383462905,-0.0533630043228,0.0,0.0,0.0,1.467,0
0.169342516935,-0.011725573955,-0.0533218688284,0.0,0.0,0.0,1.484,0
0.169331756177,-0.0120649479355,-0.0532839657901,0.0,0.0,0.0,1.5,0
0.16934296116,-0.0121086376773,-0.0532421801855,0.0,0.0,0.0,1.518,0
0.169357721892,-0.0120951107728,-0.0532017216025,0.0,0.0,0.0,1.535,0
0.169357721892,-0.0120951107728,-0.0532017216025,0.0,0.0,0.0,1.55,0
0.169375667475,-0.0120417393823,-0.0531600564479,0.0,0.0,0.0,1.568,0
0.169393552742,-0.01198842542,-0.0531184816666,0.0,0.0,0.0,1.585,0
0.169411420433,-0.0119351112031,-0.0530768690027,0.0,0.0,0.0,1.601,0
0.1694292746,-0.0118817884603,-0.0530352072931,0.0,0.0,0.0,1.618,0
0.169447113925,-0.0118284618171,-0.0529934995907,0.0,0.0,0.0,1.635,0
0.169447113925,-0.0118284618171,-0.0529934995907,0.0,0.0,0.0,1.651,0
0.169440984767,-0.0117808153556,-0.053028081921,0.0,0.0,0.0,1.668,0
0.169426222398,-0.0117411513643,-0.0530887456341,0.0,0.0,0.0,1.684,0
0.169370887687,-0.0117619338156,-0.0532655382195,0.0,0.0,0.0,1.7,0
0.169301006084,-0.0118063953682,-0.0534821055514,0.0,0.0,0.0,1.717,0
0.169219313103,-0.0118745654897,-0.0537296194963,0.0,0.0,0.0,1.734,0
0.169219313103,-0.0118745654897,-0.0537296194963,0.0,0.0,0.0,1.75,0
0.169128277541,-0.011958971302,-0.0540012549708,0.0,0.0,0.0,1.767,0
0.16903424562,-0.0120484412785,-0.0542794263479,0.0,0.0,0.0,1.784,0
0.168935858133,-0.0121432988799,-0.0545681642786,0.0,0.0,0.0,1.8,0
0.168837064281,-0.0122404487351,-0.0548557706882,0.0,0.0,0.0,1.817,0
0.168738990707,-0.012336988893,-0.0551395043634,0.0,0.0,0.0,1.834,0
0.168738990707,-0.012336988893,-0.0551395043634,0.0,0.0,0.0,1.85,0
0.16864102553,-0.0124330733235,-0.0554212218782,0.0,0.0,0.0,1.867,0
0.168542645497,-0.0125288078945,-0.055702532926,0.0,0.0,0.0,1.885,0
