x,y,z,time
-0.00980365550221,0.0101794503621,0.00303261702446,0.5
-0.00972115645069,0.0097229577049,0.00287985551446,0.52
-0.00951669784458,0.00927176514716,0.00280635066019,0.54
-0.00940453347731,0.00890644028655,0.00277743221548,0.56
-0.00920458648177,0.00857708085895,0.00271902861403,0.58
-0.00910520698302,0.00824149375922,0.00265873798801,0.6
-0.00900341442992,0.00793646298557,0.00261392110407,0.62
-0.00890546393063,0.00759994231181,0.00255344441109,0.64
-0.00889825782955,0.0073514620589,0.00253803015287,0.66
-0.00879895758159,0.00706090580715,0.0024930190432,0.68
-0.00869680855839,0.00680105086782,0.00246354431228,0.7
-0.00869154562146,0.00656774624405,0.00244807164239,0.72
-0.00858609611808,0.00632293058824,0.00243416050488,0.74
-0.00858155331807,0.00608944612219,0.00241866364087,0.76
-0.00847920949041,0.00590643775196,0.0024046716704,0.78
-0.00848063226653,0.00568835675144,0.00237349182989,0.8
-0.00847869059771,0.00550142128954,0.00235794150723,0.82
-0.0083765132045,0.00530229828607,0.00234389399098,0.84
-0.00837555002158,0.00513081627529,0.00232831737722,0.86
-0.00837000105766,0.00495932805623,0.00232840006291,0.88
-0.00836560129141,0.00481901504061,0.00232846562428,0.9
-0.00827000389903,0.00465049562433,0.00229868552835,0.92
-0.00827111273263,0.00452568558749,0.00228306635467,0.94
-0.0082623243255,0.00438527083788,0.00229879842621,0.96
-0.00826800055298,0.0042448525362,0.0022675081565,0.98
-0.00826424377019,0.00410443079619,0.00226756263366,1.0
-0.00825662873733,0.00399521158299,0.00228327783603,1.02
-0.00815869257037,0.00388848015484,0.00226909323333,1.04
-0.00815563207045,0.00376357365511,0.00226913761369,1.06
-0.00815818413229,0.00366989219524,0.00225348552744,1.08
-0.00815122866303,0.00357620941421,0.00226920146757,1.1
-0.00815319981582,0.00345129704266,0.00225355730656,1.12
-0.008151493862,0.00337322568369,0.002253581874,1.14
-0.00814949823947,0.00327953894149,0.00225361061295,1.16
-0.00814755882352,0.00318585101864,0.00225363854247,1.18
-0.00815555398442,0.00310777687207,0.0022222913526,1.2
-0.00814445136899,0.00302970194855,0.0022536832929,1.22
-0.00814773960573,0.00295162626761,0.00223801935972,1.24
-0.00814657156686,0.00288916519062,0.00223803606381,1.26
-0.00804995790757,0.0028128880983,0.00222379091768,1.28
-0.00803449556994,0.00275038600161,0.00227089421606,1.3
-0.00804775782066,0.00268788346485,0.00222382216101,1.32
-0.00805600791543,0.00260975469031,0.00219245121104,1.34
-0.00804565772807,0.00256287711116,0.00222385198433,1.36
-0.00804464518006,0.00250037331422,0.00222386636348,1.38
-0.00804365763113,0.00243786911722,0.00222388038762,1.4
-0.00804771977089,0.00239099071295,0.00220819520539,1.42
-0.00804222318136,0.00234411209349,0.00222390075817,1.44
-0.00804152704974,0.00229723326306,0.00222391064391,1.46
-0.00805041933544,0.00225035422588,0.00219252945627,1.48
-0.00804975132652,0.00220347498616,0.00219253880901,1.5
-0.00803495462618,0.00217222204925,0.00223963229487,1.52
-0.0080343100574,0.00212534248136,0.00223964151283,1.54
-0.0080480387192,0.00207846272219,0.00219256278708,1.56
-0.00804762619241,0.00204720944523,0.00219256856283,1.58
-0.00803764556964,0.00201595608637,0.00222396576463,1.6
-0.00803704787511,0.00196907589729,0.00222397425246,1.62
-0.00804623156791,0.00193782233918,0.00219258808885,1.64
-0.00804584716648,0.00190656870356,0.00219259347082,1.66
-0.00803608296794,0.00189094185708,0.00222398795507,1.68
-0.00804988663837,0.00184406120479,0.00217690872141,1.7
-0.00804012555266,0.00182843428361,0.00220830229096,1.72
-0.00803976302723,0.00179718038654,0.00220830740291,1.74
-0.00804419470552,0.00176592641758,0.00219261660678,1.76
-0.00803444457445,0.00175029940654,0.00222401122182,1.78
-0.00804367201098,0.0017190453321,0.00219262392498,1.8
-0.00804333136072,0.00168779118889,0.0021926286944,1.82
-0.00803358904482,0.0016721640919,0.00222402337115,1.84
-0.00794780175986,0.00165759695833,0.00217832779262,1.86
-0.00794747339962,0.00162632268245,0.00217833235712,1.88
-0.00793294813281,0.00161068552004,0.00222545256817,1.9
-0.00794236191259,0.00159504834153,0.00219404235903,1.92
-0.00794220320517,0.00157941114706,0.00219404458108,1.94
-0.00794204606132,0.0015637739368,0.00219404678124,1.96
-0.00794189048103,0.0015481367109,0.00219404895951,1.98
-0.00794637339113,0.00151686221281,0.00217834764822,2.0
-0.0079367962018,0.00151686221281,0.00220975933137,2.02
-0.00793664531244,0.00150122494094,0.00220976145905,2.04
-0.00794128379561,0.00148558765405,0.00219405745366,2.06
-0.00794113603319,0.00146995035231,0.00219405952247,2.08
-0.00794577921348,0.00145431303587,0.00217835590782,2.1
-0.00794084519909,0.00143867570488,0.00219406359441,2.12
-0.00794549150614,0.00142303835951,0.00217835990721,2.14
-0.00794549150614,0.00142303835951,0.00217835990721,2.16
-0.00794534999784,0.00140740099991,0.00217836187431,2.18
-0.00794521005313,0.00139176362623,0.00217836381966,2.2
-0.00794521005313,0.00139176362623,0.00217836381966,2.22
-0.00794028229386,0.00137612623864,0.0021940714756,2.24
-0.00794493485447,0.00136048883728,0.00217836764517,2.26
-0.00793535766917,0.00136048883728,0.00220977961602,2.28
-0.00794959054884,0.00134485142232,0.00216266424482,2.3
-0.00794001022276,0.00134485142232,0.00219407528484,2.32
-0.0079494568583,0.00132921399391,0.00216266608986,2.34
-0.00795424937694,0.00132921399391,0.00214696127516,2.36
-0.00794466591017,0.00132921399391,0.00217837138374,2.38
-0.00794453378341,0.00131357655221,0.00217837322042,2.4
-0.00794453378341,0.00131357655221,0.00217837322042,2.42
-0.00794440322024,0.00129793909738,0.00217837503536,2.44
-0.00794440322024,0.00129793909738,0.00217837503536,2.46
-0.00793961384303,0.00129793909738,0.00219408083452,2.48
-0.00794427422067,0.00128230162956,0.00217837682857,2.5
-0.00793948484364,0.00128230162956,0.00219408264063,2.52
-0.00794906516825,0.00128230162956,0.00216267149553,2.54
-0.00794414678469,0.00126666414892,0.00217837860005,2.56
-0.0079489377321,0.00126666414892,0.00216267325426,2.58
-0.00793456960159,0.00126666414892,0.00220979072851,2.6
-0.00794881185955,0.00125102665562,0.00216267499141,2.62
-0.00793923153563,0.00125102665562,0.00219408618718,2.64
-0.00794881185955,0.00125102665562,0.00216267499141,2.66
-0.00794881185955,0.00125102665562,0.00216267499141,2.68
-0.00793910722703,0.0012353891498,0.00219408792761,2.7
-0.00794868755059,0.0012353891498,0.00216267670698,2.72
-0.00795348006817,0.0012353891498,0.00214697181535,2.74
-0.00793910722703,0.0012353891498,0.00219408792761,2.76
-0.00793910722703,0.0012353891498,0.00219408792761,2.78
-0.00794856480524,0.00121975163163,0.00216267840098,2.8
-0.00794856480524,0.00121975163163,0.00216267840098,2.82
-0.00794856480524,0.00121975163163,0.00216267840098,2.84
-0.00794856480524,0.00121975163163,0.00216267840098,2.86
-0.00794377385835,0.00121975163163,0.00217838378406,2.88
-0.0079484436235,0.00120411410126,0.00216268007339,2.9
-0.00793886330061,0.00120411410126,0.0021940913428,2.92
-0.00793886330061,0.00120411410126,0.0021940913428,2.94
-0.00795323614074,0.00120411410126,0.00214697515737,2.96
-0.0079484436235,0.00120411410126,0.00216268007339,2.98
-0.00795323614074,0.00120411410126,0.00214697515737,3.0
-0.00793886330061,0.00120411410126,0.0021940913428,3.02
-0.00784833641491,0.00118923655154,0.00216406164057,3.04
-0.00784366530131,0.00120488409365,0.00217977538262,3.06
-0.00784833641491,0.00118923655154,0.00216406164057,3.08
-0.00784354560684,0.00118923655154,0.00217977704648,3.1
-0.00783875637034,0.00118923655154,0.0021954929314,3.12
-0.0078531287945,0.00118923655154,0.00214834671382,3.14
-0.0078531287945,0.00118923655154,0.00214834671382,3.16
-0.00784833641491,0.00118923655154,0.00216406164057,3.18
-0.00784833641491,0.00118923655154,0.00216406164057,3.2
-0.00784354560684,0.00118923655154,0.00217977704648,3.22
-0.00784833641491,0.00118923655154,0.00216406164057,3.24
-0.00784833641491,0.00118923655154,0.00216406164057,3.26
-0.0078531287945,0.00118923655154,0.00214834671382,3.28
-0.00783875637034,0.00118923655154,0.0021954929314,3.3
-0.00784821828489,0.00117358899753,0.00216406327087,3.32
-0.00784833641491,0.00118923655154,0.00216406164057,3.34
-0.00784821828489,0.00117358899753,0.00216406327087,3.36
-0.00784821828489,0.00117358899753,0.00216406327087,3.38
-0.00784821828489,0.00117358899753,0.00216406327087,3.4
-0.00784821828489,0.00117358899753,0.00216406327087,3.42
-0.00785301066431,0.00117358899753,0.0021483483323,3.44
-0.00784342747698,0.00117358899753,0.00217977868859,3.46
-0.00785301066431,0.00117358899753,0.0021483483323,3.48
-0.00785301066431,0.00117358899753,0.0021483483323,3.5
-0.00784342747698,0.00117358899753,0.00217977868859,3.52
-0.00784342747698,0.00117358899753,0.00217977868859,3.54
-0.00784821828489,0.00117358899753,0.00216406327087,3.56
-0.00784821828489,0.00117358899753,0.00216406327087,3.58
-0.00784821828489,0.00117358899753,0.00216406327087,3.6
-0.00784821828489,0.00117358899753,0.00216406327087,3.62
-0.00784821828489,0.00117358899753,0.00216406327087,3.64
-0.00785301066431,0.00117358899753,0.0021483483323,3.66
-0.00784342747698,0.00117358899753,0.00217977868859,3.68
-0.00784342747698,0.00117358899753,0.00217977868859,3.7
-0.00785301066431,0.00117358899753,0.0021483483323,3.72
-0.00784342747698,0.00117358899753,0.00217977868859,3.74
-0.00785301066431,0.00117358899753,0.0021483483323,3.76
-0.00785301066431,0.00117358899753,0.0021483483323,3.78
-0.00785301066431,0.00117358899753,0.0021483483323,3.8
-0.00785301066431,0.00117358899753,0.0021483483323,3.82
-0.00784821828489,0.00117358899753,0.00216406327087,3.84
-0.00784821828489,0.00117358899753,0.00216406327087,3.86
-0.00785301066431,0.00117358899753,0.0021483483323,3.88
-0.00784342747698,0.00117358899753,0.00217977868859,3.9
-0.00784342747698,0.00117358899753,0.00217977868859,3.92
-0.00785301066431,0.00117358899753,0.0021483483323,3.94
-0.00785301066431,0.00117358899753,0.0021483483323,3.96
-0.00785301066431,0.00117358899753,0.0021483483323,3.98
-0.00785301066431,0.00117358899753,0.0021483483323,4.0
-0.00785301066431,0.00117358899753,0.0021483483323,4.02
-0.00784342747698,0.00117358899753,0.00217977868859,4.04
-0.0078578046152,0.00117358899753,0.00213263387305,4.06
-0.0078578046152,0.00117358899753,0.00213263387305,4.08
-0.00784821828489,0.00117358899753,0.00216406327087,4.1
-0.00784821828489,0.00117358899753,0.00216406327087,4.12
-0.0078578046152,0.00117358899753,0.00213263387305,4.14
-0.00784821828489,0.00117358899753,0.00216406327087,4.16
-0.00784342747698,0.00117358899753,0.00217977868859,4.18
-0.00785301066431,0.00117358899753,0.0021483483323,4.2
-0.0078578046152,0.00117358899753,0.00213263387305,4.22
-0.00785301066431,0.00117358899753,0.0021483483323,4.24
-0.0078578046152,0.00117358899753,0.00213263387305,4.26
-0.00784342747698,0.00117358899753,0.00217977868859,4.28
-0.0078578046152,0.00117358899753,0.00213263387305,4.3
-0.0078578046152,0.00117358899753,0.00213263387305,4.32
-0.00784821828489,0.00117358899753,0.00216406327087,4.34
-0.0078578046152,0.00117358899753,0.00213263387305,4.36
-0.00784821828489,0.00117358899753,0.00216406327087,4.38
-0.00784821828489,0.00117358899753,0.00216406327087,4.4
-0.00785289409873,0.00115794143179,0.00214834992935,4.42
-0.00785301066431,0.00117358899753,0.0021483483323,4.44
-0.00784821828489,0.00117358899753,0.00216406327087,4.46
-0.0078578046152,0.00117358899753,0.00213263387305,4.48
-0.00784821828489,0.00117358899753,0.00216406327087,4.5
-0.00785301066431,0.00117358899753,0.0021483483323,4.52
-0.00784821828489,0.00117358899753,0.00216406327087,4.54
-0.00784342747698,0.00117358899753,0.00217977868859,4.56
-0.0078578046152,0.00117358899753,0.00213263387305,4.58
-0.00785301066431,0.00117358899753,0.0021483483323,4.6
-0.00785301066431,0.00117358899753,0.0021483483323,4.62
-0.00785301066431,0.00117358899753,0.0021483483323,4.64
-0.00785301066431,0.00117358899753,0.0021483483323,4.66
-0.0078578046152,0.00117358899753,0.00213263387305,4.68
-0.00784821828489,0.00117358899753,0.00216406327087,4.7
-0.00784342747698,0.00117358899753,0.00217977868859,4.72
-0.00785301066431,0.00117358899753,0.0021483483323,4.74
-0.00785301066431,0.00117358899753,0.0021483483323,4.76
-0.0078578046152,0.00117358899753,0.00213263387305,4.78
-0.00784342747698,0.00117358899753,0.00217977868859,4.8
-0.00784821828489,0.00117358899753,0.00216406327087,4.82
-0.0078578046152,0.00117358899753,0.00213263387305,4.84
-0.00785301066431,0.00117358899753,0.0021483483323,4.86
-0.00785301066431,0.00117358899753,0.0021483483323,4.88
-0.00785301066431,0.00117358899753,0.0021483483323,4.9
-0.0078578046152,0.00117358899753,0.00213263387305,4.92
-0.0078578046152,0.00117358899753,0.00213263387305,4.94
-0.0078578046152,0.00117358899753,0.00213263387305,4.96
-0.00785301066431,0.00117358899753,0.0021483483323,4.98
-0.0078578046152,0.00117358899753,0.00213263387305,5.0
-0.00784821828489,0.00117358899753,0.00216406327087,5.02
-0.00784821828489,0.00117358899753,0.00216406327087,5.04
-0.0078578046152,0.00117358899753,0.00213263387305,5.06
-0.0078578046152,0.00117358899753,0.00213263387305,5.08
-0.00785301066431,0.00117358899753,0.0021483483323,5.1
-0.0078578046152,0.00117358899753,0.00213263387305,5.12
-0.00784821828489,0.00117358899753,0.00216406327087,5.14
-0.00786260013752,0.00117358899753,0.00211691989328,5.16
-0.00785301066431,0.00117358899753,0.0021483483323,5.18
-0.00786260013752,0.00117358899753,0.00211691989328,5.2
-0.0078578046152,0.00117358899753,0.00213263387305,5.22
-0.00785301066431,0.00117358899753,0.0021483483323,5.24
-0.0078578046152,0.00117358899753,0.00213263387305,5.26
-0.00786260013752,0.00117358899753,0.00211691989328,5.28
-0.00775781667529,0.0011743389905,0.00213399379288,5.3
-0.00775781667529,0.0011743389905,0.00213399379288,5.32
-0.00775781667529,0.0011743389905,0.00213399379288,5.34
-0.00775302286089,0.0011743389905,0.00214971825092,5.36
-0.00775302286089,0.0011743389905,0.00214971825092,5.38
-0.00775781667529,0.0011743389905,0.00213399379288,5.4
-0.00775781667529,0.0011743389905,0.00213399379288,5.42
-0.00775302286089,0.0011743389905,0.00214971825092,5.44
-0.00775781667529,0.0011743389905,0.00213399379288,5.46
-0.00775781667529,0.0011743389905,0.00213399379288,5.48
-0.00775781667529,0.0011743389905,0.00213399379288,5.5
-0.00775781667529,0.0011743389905,0.00213399379288,5.52
-0.00775302286089,0.0011743389905,0.00214971825092,5.54
-0.00775781667529,0.0011743389905,0.00213399379288,5.56
-0.00775781667529,0.0011743389905,0.00213399379288,5.58
-0.00775781667529,0.0011743389905,0.00213399379288,5.6
-0.00775781667529,0.0011743389905,0.00213399379288,5.62
-0.00775781667529,0.0011743389905,0.00213399379288,5.64
-0.00775302286089,0.0011743389905,0.00214971825092,5.66
-0.00775781667529,0.0011743389905,0.00213399379288,5.68
-0.00775781667529,0.0011743389905,0.00213399379288,5.7
-0.00775781667529,0.0011743389905,0.00213399379288,5.72
-0.00775781667529,0.0011743389905,0.00213399379288,5.74
-0.00776261206211,0.0011743389905,0.00211826981431,5.76
-0.00774823061895,0.0011743389905,0.00216544318826,5.78
-0.00776261206211,0.0011743389905,0.00211826981431,5.8
-0.00776261206211,0.0011743389905,0.00211826981431,5.82
-0.00775781667529,0.0011743389905,0.00213399379288,5.84
-0.00776261206211,0.0011743389905,0.00211826981431,5.86
-0.00776740902131,0.0011743389905,0.00210254631535,5.88
-0.00776261206211,0.0011743389905,0.00211826981431,5.9
-0.00776261206211,0.0011743389905,0.00211826981431,5.92
-0.00775781667529,0.0011743389905,0.00213399379288,5.94
-0.00775781667529,0.0011743389905,0.00213399379288,5.96
-0.00776261206211,0.0011743389905,0.00211826981431,5.98
-0.00775302286089,0.0011743389905,0.00214971825092,6.0
-0.00776740902131,0.0011743389905,0.00210254631535,6.02
-0.00776261206211,0.0011743389905,0.00211826981431,6.04
-0.00776261206211,0.0011743389905,0.00211826981431,6.06
-0.00776261206211,0.0011743389905,0.00211826981431,6.08
-0.00776261206211,0.0011743389905,0.00211826981431,6.1
-0.00776261206211,0.0011743389905,0.00211826981431,6.12
-0.00775781667529,0.0011743389905,0.00213399379288,6.14
-0.00776261206211,0.0011743389905,0.00211826981431,6.16
-0.00776261206211,0.0011743389905,0.00211826981431,6.18
-0.00775781667529,0.0011743389905,0.00213399379288,6.2
-0.00776261206211,0.0011743389905,0.00211826981431,6.22
-0.00776261206211,0.0011743389905,0.00211826981431,6.24
-0.00776261206211,0.0011743389905,0.00211826981431,6.26
-0.00775302286089,0.0011743389905,0.00214971825092,6.28
-0.00776261206211,0.0011743389905,0.00211826981431,6.3
-0.00776261206211,0.0011743389905,0.00211826981431,6.32
-0.00776261206211,0.0011743389905,0.00211826981431,6.34
-0.00776261206211,0.0011743389905,0.00211826981431,6.36
-0.00776261206211,0.0011743389905,0.00211826981431,6.38
-0.00776261206211,0.0011743389905,0.00211826981431,6.4
-0.00776261206211,0.0011743389905,0.00211826981431,6.42
-0.00776261206211,0.0011743389905,0.00211826981431,6.44
-0.00775302286089,0.0011743389905,0.00214971825092,6.46
-0.00776261206211,0.0011743389905,0.00211826981431,6.48
-0.00776740902131,0.0011743389905,0.00210254631535,6.5
-0.00775302286089,0.0011743389905,0.00214971825092,6.52
-0.00776261206211,0.0011743389905,0.00211826981431,6.54
-0.00775302286089,0.0011743389905,0.00214971825092,6.56
-0.00775781667529,0.0011743389905,0.00213399379288,6.58
-0.00776740902131,0.0011743389905,0.00210254631535,6.6
-0.00776261206211,0.0011743389905,0.00211826981431,6.62
-0.00775781667529,0.0011743389905,0.00213399379288,6.64
-0.00776740902131,0.0011743389905,0.00210254631535,6.66
-0.00775781667529,0.0011743389905,0.00213399379288,6.68
-0.00776261206211,0.0011743389905,0.00211826981431,6.7
-0.00776261206211,0.0011743389905,0.00211826981431,6.72
-0.00776261206211,0.0011743389905,0.00211826981431,6.74
-0.00776740902131,0.0011743389905,0.00210254631535,6.76
-0.00776261206211,0.0011743389905,0.00211826981431,6.78
-0.00776261206211,0.0011743389905,0.00211826981431,6.8
-0.00776740902131,0.0011743389905,0.00210254631535,6.82
-0.00775781667529,0.0011743389905,0.00213399379288,6.84
-0.00775781667529,0.0011743389905,0.00213399379288,6.86
-0.00776740902131,0.0011743389905,0.00210254631535,6.88
-0.00775781667529,0.0011743389905,0.00213399379288,6.9
-0.00775781667529,0.0011743389905,0.00213399379288,6.92
-0.00776740902131,0.0011743389905,0.00210254631535,6.94
-0.00775781667529,0.0011743389905,0.00213399379288,6.96
-0.00776740902131,0.0011743389905,0.00210254631535,6.98
-0.00776740902131,0.0011743389905,0.00210254631535,7.0
-0.00775781667529,0.0011743389905,0.00213399379288,7.02
-0.00776740902131,0.0011743389905,0.00210254631535,7.04
-0.00776740902131,0.0011743389905,0.00210254631535,7.06
-0.00776261206211,0.0011743389905,0.00211826981431,7.08
-0.00775781667529,0.0011743389905,0.00213399379288,7.1
-0.00776740902131,0.0011743389905,0.00210254631535,7.12
-0.00775781667529,0.0011743389905,0.00213399379288,7.14
-0.00776740902131,0.0011743389905,0.00210254631535,7.16
-0.00776740902131,0.0011743389905,0.00210254631535,7.18
-0.00775781667529,0.0011743389905,0.00213399379288,7.2
-0.00776740902131,0.0011743389905,0.00210254631535,7.22
-0.00777220755283,0.0011743389905,0.00208682329616,7.24
-0.00775781667529,0.0011743389905,0.00213399379288,7.26
-0.00776740902131,0.0011743389905,0.00210254631535,7.28
-0.00775781667529,0.0011743389905,0.00213399379288,7.3
-0.00776740902131,0.0011743389905,0.00210254631535,7.32
-0.00777220755283,0.0011743389905,0.00208682329616,7.34
-0.00775781667529,0.0011743389905,0.00213399379288,7.36
-0.00776740902131,0.0011743389905,0.00210254631535,7.38
-0.00777220755283,0.0011743389905,0.00208682329616,7.4
-0.00775781667529,0.0011743389905,0.00213399379288,7.42
-0.00777220755283,0.0011743389905,0.00208682329616,7.44
-0.00776261206211,0.0011743389905,0.00211826981431,7.46
-0.00775781667529,0.0011743389905,0.00213399379288,7.48
-0.00776740902131,0.0011743389905,0.00210254631535,7.5
-0.00776740902131,0.0011743389905,0.00210254631535,7.52
-0.00776261206211,0.0011743389905,0.00211826981431,7.54
-0.00775781667529,0.0011743389905,0.00213399379288,7.56
-0.00776740902131,0.0011743389905,0.00210254631535,7.58
-0.00777220755283,0.0011743389905,0.00208682329616,7.6
-0.0076626239867,0.00117508898347,0.00211961973533,7.62
-0.00767221920944,0.00117508898347,0.00208815321955,7.64
-0.0076626239867,0.00117508898347,0.00211961973533,7.66
-0.00767221920944,0.00117508898347,0.00208815321955,7.68
-0.00767221920944,0.00117508898347,0.00208815321955,7.7
-0.00766742081141,0.00117508898347,0.00210388623756,7.72
-0.00767221920944,0.00117508898347,0.00208815321955,7.74
-0.00766742081141,0.00117508898347,0.00210388623756,7.76
-0.00767221920944,0.00117508898347,0.00208815321955,7.78
-0.00765782873537,0.00117508898347,0.00213535371271,7.8
-0.00767221920944,0.00117508898347,0.00208815321955,7.82
-0.0076626239867,0.00117508898347,0.00211961973533,7.84
-0.00766742081141,0.00117508898347,0.00210388623756,7.86
-0.00767221920944,0.00117508898347,0.00208815321955,7.88
-0.0076626239867,0.00117508898347,0.00211961973533,7.9
-0.00765782873537,0.00117508898347,0.00213535371271,7.92
-0.00767221920944,0.00117508898347,0.00208815321955,7.94
-0.00768182072529,0.00117508898347,0.00205668862344,7.96
-0.00767701918075,0.00117508898347,0.00207242068145,7.98
-0.00767221920944,0.00117508898347,0.00208815321955,8.0
-0.00767221920944,0.00117508898347,0.00208815321955,8.02
-0.0076626239867,0.00117508898347,0.00211961973533,8.04
-0.00767221920944,0.00117508898347,0.00208815321955,8.06
-0.00766742081141,0.00117508898347,0.00210388623756,8.08
-0.00767221920944,0.00117508898347,0.00208815321955,8.1
-0.00765794701671,0.00119075653691,0.00213535210398,8.12
-0.00767221920944,0.00117508898347,0.00208815321955,8.14
-0.0076626239867,0.00117508898347,0.00211961973533,8.16
-0.0076626239867,0.00117508898347,0.00211961973533,8.18
-0.00767221920944,0.00117508898347,0.00208815321955,8.2
-0.00767221920944,0.00117508898347,0.00208815321955,8.22
-0.0076626239867,0.00117508898347,0.00211961973533,8.24
-0.0076626239867,0.00117508898347,0.00211961973533,8.26
-0.00767221920944,0.00117508898347,0.00208815321955,8.28
-0.00766742081141,0.00117508898347,0.00210388623756,8.3
-0.00766742081141,0.00117508898347,0.00210388623756,8.32
-0.00767221920944,0.00117508898347,0.00208815321955,8.34
-0.00767221920944,0.00117508898347,0.00208815321955,8.36
-0.0076627422682,0.00119075653691,0.00211961813844,8.38
-0.00767221920944,0.00117508898347,0.00208815321955,8.4
-0.00767701918075,0.00117508898347,0.00207242068145,8.42
-0.00767221920944,0.00117508898347,0.00208815321955,8.44
-0.00767221920944,0.00117508898347,0.00208815321955,8.46
-0.00767221920944,0.00117508898347,0.00208815321955,8.48
-0.00767233749125,0.00119075653691,0.00208815164631,8.5
-0.00767221920944,0.00117508898347,0.00208815321955,8.52
-0.00767233749125,0.00119075653691,0.00208815164631,8.54
-0.00767233749125,0.00119075653691,0.00208815164631,8.56
-0.00767233749125,0.00119075653691,0.00208815164631,8.58
-0.00767233749125,0.00119075653691,0.00208815164631,8.6
-0.00767233749125,0.00119075653691,0.00208815164631,8.62
-0.00767233749125,0.00119075653691,0.00208815164631,8.64
