p,q,force,dev,ext_curr,pitch,yaw,ext
-0.00309725585452,-0.025510059028,0.125440621483,7.06772344731e-05,62.6689156283,0.0224683485941,0.0026698432235,-0.187071772292
-0.00304209038717,-0.025464080695,0.184831097995,0.000104148418976,78.7249435813,0.0331113507835,0.00385857579716,-0.274465556769
-0.00304209038717,-0.025464080695,0.184831097995,0.000104148418976,78.7249435813,0.0331113507835,0.00385857579716,-0.274465556769
-0.00300394116292,-0.0254666967068,0.156368430229,8.81194686301e-05,70.6332518325,0.0280112742483,0.00322588656544,-0.230422063147
-0.0029717829851,-0.0254818497402,0.106042841817,5.9765475939e-05,56.7642841976,0.018994137982,0.00216702730217,-0.154932560266
-0.00292407884147,-0.0254303324723,0.179605081981,0.000101231763412,76.3505344669,0.0321746246104,0.00360521154405,-0.261541526056
-0.00287730050147,-0.0253928963095,0.230004302895,0.000129645899517,89.6625441972,0.0412088454726,0.00453772814773,-0.333999478467
-0.00284526791426,-0.0254420866358,0.12629087689,7.11906283972e-05,61.7954371184,0.0226263121158,0.0024700588108,-0.182317383918
-0.00284526791426,-0.0254420866358,0.12629087689,7.11906283972e-05,61.7954371184,0.0226263121158,0.0024700588108,-0.182317383918
-0.00279842111295,-0.025395460724,0.197724415059,0.000111461443856,80.7221704308,0.0354316998356,0.00379709938462,-0.285336565051
-0.00274141284152,-0.0253798968688,0.213471130707,0.000120341141746,84.8891097077,0.0382634744092,0.00401451007725,-0.308017429469
-0.00270727913115,-0.0253931658435,0.176739502126,9.96390669256e-05,74.9792487767,0.0316807943742,0.00328534207095,-0.254077547641
-0.00268148584259,-0.0254074392697,0.140206381788,7.90465309534e-05,65.1981034261,0.0251322618406,0.00258374437163,-0.200838271326
-0.00263700089985,-0.0253790518063,0.180684137437,0.000101869959639,75.830481166,0.0323938629499,0.00327131355482,-0.258710849239
-0.00263700089985,-0.0253790518063,0.180684137437,0.000101869959639,75.830481166,0.0323938629499,0.00327131355482,-0.258710849239
-0.00260508894119,-0.0253536337104,0.217873862801,0.000122840500352,85.5716487288,0.0390657948452,0.00389349941286,-0.311732524402
-0.00257133313422,-0.0253358348778,0.240702990757,0.000135715562273,91.4995687508,0.0431637282438,0.00424348615396,-0.343998497426
-0.00254693749005,-0.0253599312906,0.186934576798,0.000105403951238,77.1886702897,0.0335211280271,0.00326859855399,-0.26610354237
-0.002516724599,-0.0253934296133,0.116614727269,6.57562993803e-05,58.6917470536,0.020911828971,0.00201828918699,-0.165423839549
-0.00247739920936,-0.0253721145019,0.146621012022,8.26776814753e-05,66.5048953858,0.0262967706896,0.00249619586373,-0.207951207055
-0.00247739920936,-0.0253721145019,0.146621012022,8.26776814753e-05,66.5048953858,0.0262967706896,0.00249619586373,-0.207951207055
-0.00242755031185,-0.0253602878038,0.159580484245,8.99864571926e-05,69.9034032942,0.0286274496568,0.00266133953029,-0.226449460082
-0.00239894113555,-0.0252988092417,0.264562245268,0.000149186341991,97.3592913668,0.0474670095734,0.00434923835491,-0.375893268468
-0.00237526897521,-0.0252934771093,0.268175541803,0.000151226608738,98.2353366808,0.0481182767261,0.00436480637713,-0.380661628089
-0.00235100635717,-0.0253509683695,0.154733876057,8.72597860662e-05,68.4542511317,0.0277622645808,0.00249955010641,-0.218561650461
-0.00232418992351,-0.025335614822,0.175818652391,9.9152094661e-05,73.8907970315,0.0315476676666,0.00280637273801,-0.24815304891
-0.00232418992351,-0.025335614822,0.175818652391,9.9152094661e-05,73.8907970315,0.0315476676666,0.00280637273801,-0.24815304891
-0.00230123808146,-0.0252740256075,0.282115374221,0.000159098714482,101.5459056,0.0506264405643,0.00444730644072,-0.398681224682
-0.00227296953763,-0.0252386141319,0.340079096116,0.000191789686342,116.62119307,0.0610347210418,0.00528792632008,-0.480736788358
-0.00225131128534,-0.0253255766292,0.173919275519,9.80875506406e-05,73.2008804433,0.0312109500807,0.00268924666152,-0.2443977975
-0.00221866061039,-0.0253658042861,0.092229851752,5.20179553892e-05,52.0275232477,0.0165515748024,0.00140821209077,-0.129150127227
-0.00217540741149,-0.0252823804429,0.234862857315,0.000132464820357,88.8360521089,0.0421566759821,0.00350414361822,-0.329500839598
-0.00217540741149,-0.0252823804429,0.234862857315,0.000132464820357,88.8360521089,0.0421566759821,0.00350414361822,-0.329500839598
-0.00213717660073,-0.0252594638552,0.270070177967,0.000152323551384,97.9467765685,0.0484834072039,0.00395530727915,-0.379090980583
-0.00211008537074,-0.0252111130239,0.352526185884,0.000198831252944,119.306050104,0.0632932005055,0.00508747750809,-0.495350603036
-0.00208506923675,-0.0251788092811,0.405030430722,0.000228448120026,132.836686008,0.072724790924,0.00576873956381,-0.568998548936
-0.00205024368122,-0.025234180085,0.294769185226,0.000166265248413,104.018930919,0.0529260471715,0.00413917033201,-0.412142028461
-0.00202254772872,-0.0252585732196,0.243643786619,0.000137431633319,90.7245474097,0.0437472007061,0.00337922459761,-0.339780016477
-0.00202254772872,-0.0252585732196,0.243643786619,0.000137431633319,90.7245474097,0.0437472007061,0.00337922459761,-0.339780016477
-0.00198056869865,-0.025196515487,0.34892452646,0.000196818803696,117.828563197,0.0626610586157,0.00472710905308,-0.487308565947
-0.00193218853093,-0.0251264858636,0.46776875901,0.000263858120498,148.517660235,0.0840188790546,0.00616493834998,-0.654350896728
-0.00189722229426,-0.0251592653869,0.400910867212,0.000226151552785,131.05212967,0.0720125287063,0.00519651022533,-0.559285117167
-0.0018675983183,-0.025221843795,0.27911085242,0.000157451446147,99.488806919,0.0501323563259,0.00357172515833,-0.38748433095
-0.00182774841793,-0.0251860335395,0.336750480725,0.000189969997162,114.193143719,0.0604917979152,0.00421162396078,-0.467520791086
-0.00182774841793,-0.0251860335395,0.336750480725,0.000189969997162,114.193143719,0.0604917979152,0.00421162396078,-0.467520791086
-0.00177642100958,-0.025176599473,0.347614527241,0.000196100322275,117.009216072,0.0624539358496,0.00422431508382,-0.482848817484
-0.00172231058809,-0.0251831936966,0.329711818938,0.000186002396054,112.45759818,0.0592475923855,0.00388636212385,-0.45807412761
-0.00168610658219,-0.0251488745385,0.386974917492,0.000218307893811,127.157923243,0.0695455167458,0.00445937029697,-0.538088751658
-0.00165563933994,-0.0251062561265,0.459460757004,0.000259201805518,145.767927736,0.0825797973486,0.005190064064,-0.639383961564
-0.00163055137138,-0.0251354065023,0.399463023903,0.000225362143736,130.065150651,0.0717934973631,0.00445040522805,-0.553912939696
-0.00163055137138,-0.0251354065023,0.399463023903,0.000225362143736,130.065150651,0.0717934973631,0.00445040522805,-0.553912939696
-0.00159642752766,-0.0251442499162,0.377920275762,0.000213212272433,124.452348223,0.0679253086878,0.00412443825016,-0.523362167916
-0.0015733343128,-0.0251202135876,0.417435541735,0.000235507943801,134.501562831,0.075031055657,0.00448559530756,-0.578060558961
-0.00154706495915,-0.0250770655192,0.491265052036,0.000277162963611,153.361960732,0.0883071735745,0.00518172107498,-0.680718673044
-0.00151873781757,-0.0250937732152,0.455383007446,0.000256924745781,143.981234644,0.081857882132,0.0047193889137,-0.629658899333
-0.00148703110339,-0.0251422126883,0.360651020382,0.000203484334537,119.559476019,0.0648274055239,0.00366793732838,-0.496730013308
-0.00148703110339,-0.0251422126883,0.360651020382,0.000203484334537,119.559476019,0.0648274055239,0.00366793732838,-0.496730013308
-0.00145028627031,-0.0251081235134,0.416825541279,0.000235181626159,133.784698913,0.0749303860824,0.00412900295483,-0.574158631851
-0.00140108287476,-0.0250656373077,0.488330257277,0.000275527611266,152.023555485,0.0877960777206,0.00466526968232,-0.67343366457
-0.00135599183081,-0.0250482850657,0.515355243555,0.000290777318676,158.945936766,0.0926654335946,0.00476194563983,-0.711112541282
-0.00132019671719,-0.0250716269045,0.467098650721,0.000263556055264,146.42792182,0.0839893333451,0.00420699844446,-0.642976343249
-0.00128261819983,-0.0250744872988,0.457434288305,0.000258106247503,143.897973317,0.0822563447582,0.00400362796839,-0.629205703653
-0.00128261819983,-0.0250744872988,0.457434288305,0.000258106247503,143.897973317,0.0822563447582,0.00400362796839,-0.629205703653
-0.00123137227625,-0.0250485008967,0.499814185874,0.000282020463298,154.708807033,0.0898879336939,0.00419554455234,-0.688049626606
-0.00117697866193,-0.0250177786781,0.550626908515,0.000310693144366,167.687094301,0.0990383394821,0.00441258091606,-0.758691110526
-0.00112335477729,-0.0250018374276,0.575188227558,0.000324553647167,173.985391994,0.103467702183,0.00439683909641,-0.792973068225
-0.00108717935706,-0.0249915149259,0.589218905977,0.000332475275896,177.421568103,0.105995026987,0.00435763626709,-0.811676351202
-0.00105254544273,-0.0249795445156,0.604434461447,0.000341069482201,180.971316552,0.108730408121,0.00432627940023,-0.830997814256
-0.00105254544273,-0.0249795445156,0.604434461447,0.000341069482201,180.971316552,0.108730408121,0.00432627940023,-0.830997814256
-0.00102719712212,-0.0249616871813,0.631045412546,0.000356093734144,187.407718092,0.113513753071,0.00440527339497,-0.866031478289
-0.000993753103526,-0.0249006923034,0.737142707931,0.000415966541474,214.317200101,0.132604661973,0.00496593222375,-1.01250117042
-0.000964719377574,-0.0248672862776,0.791259558094,0.000446515227239,227.658608448,0.142335083572,0.00516825245257,-1.08511914101
-0.000934440017032,-0.0249538848743,0.623708216521,0.000351987698861,184.111358814,0.112173092945,0.00396185781726,-0.848089225502
-0.000890344947465,-0.0249564898356,0.613997277208,0.000346513564502,181.457401484,0.110428294663,0.00371702634763,-0.833643599502
-0.000890344947465,-0.0249564898356,0.613997277208,0.000346513564502,181.457401484,0.110428294663,0.00371702634763,-0.833643599502
-0.000837067091626,-0.0249017289439,0.709126183206,0.000400201213802,205.436254388,0.127548606716,0.00402695567371,-0.964161726948
-0.000784103823798,-0.0248355154761,0.824766688134,0.000465465328103,234.63530327,0.148360100149,0.00437534267426,-1.12309364912
-0.00074161632944,-0.0248296057633,0.831834952947,0.000469459538197,236.264695469,0.149635318787,0.00417305682189,-1.13196251451
-0.000716454055625,-0.0248850273665,0.722923703822,0.000408014988319,207.83846804,0.130021553051,0.00351279628146,-0.977237099191
-0.000666711237734,-0.0248615208216,0.75895024469,0.000428358789077,216.434978221,0.136497193557,0.00342895262428,-1.02402834546
-0.000666711237734,-0.0248615208216,0.75895024469,0.000428358789077,216.434978221,0.136497193557,0.00342895262428,-1.02402834546
-0.000606523155067,-0.0248497776708,0.777683923919,0.000438933190141,221.178180464,0.139876764032,0.00319498119419,-1.04984583879
-0.000545154232666,-0.0247982960383,0.867701595271,0.000489740683136,243.795729458,0.156078382451,0.00319731187911,-1.17295431916
-0.000481670693636,-0.0247734931931,0.909598206429,0.000513390006759,254.290343928,0.16362263956,0.00295846996308,-1.23007704452
-0.000443613149966,-0.0247564644751,0.935400946488,0.000527964829366,260.265161421,0.168255206693,0.00280035467743,-1.26259828289
-0.000412190677498,-0.0247866669223,0.872980066349,0.000492755103017,243.581455484,0.15700208871,0.00243202031485,-1.17178801492
-0.000412190677498,-0.0247866669223,0.872980066349,0.000492755103017,243.581455484,0.15700208871,0.00243202031485,-1.17178801492
-0.000372002232712,-0.0247934826794,0.856063975394,0.000483217886029,238.866401998,0.153949912905,0.00215326398071,-1.14612373672
-0.000321845945132,-0.0247813210194,0.876395230397,0.000494695682284,243.894005756,0.15760991928,0.00190627712974,-1.1734892421
-0.000268454982694,-0.0247711262292,0.893534486035,0.000504371071877,248.159229002,0.160696439354,0.00162048692831,-1.19670507121
-0.000233245390444,-0.0247561887027,0.918000858186,0.000518186824902,254.004251564,0.165092225507,0.00144567982407,-1.2285198291
-0.000206302105135,-0.0247618487888,0.903775889201,0.000510168484505,249.925646788,0.162520467388,0.00125931250582,-1.20631977391
-0.000206302105135,-0.0247618487888,0.903775889201,0.000510168484505,249.925646788,0.162520467388,0.00125931250582,-1.20631977391
-0.000180352732838,-0.0247576562938,0.907861169747,0.00051248388405,250.483580321,0.163243708758,0.00110579821371,-1.20935663477
-0.000149984288386,-0.0247613130424,0.8983792583,0.000507139315461,247.754630969,0.161529306263,0.000910210019247,-1.19450282334
-0.000122753798453,-0.0247633095261,0.892140497973,0.000503624755795,245.858926014,0.160398515831,0.000739900216484,-1.18418440394
-0.000103158935931,-0.0247359217546,0.940210827255,0.000530763200325,257.601482548,0.169038488698,0.000654556361692,-1.24809974203
-8.06232672406e-05,-0.0247558673884,0.900966815178,0.000508619782253,247.409655298,0.161968812241,0.000490673478555,-1.19262510305
-8.06232672406e-05,-0.0247558673884,0.900966815178,0.000508619782253,247.409655298,0.161968812241,0.000490673478555,-1.19262510305
-6.40443926115e-05,-0.0247635479582,0.885799862295,0.000500061686467,243.480903019,0.159236822566,0.000383352324282,-1.17124070269
-5.76671158002e-05,-0.0247471615312,0.914447417669,0.000516235825123,250.424047304,0.16438411846,0.000356103773266,-1.2090325935
6.27553192202e-05,-0.0247357511854,0.934525990933,0.000527571739841,255.304284699,0.167991916634,-0.00039584657934,-1.23559597619
7.6654117948e-05,-0.024724225397,0.953677608511,0.000538388007,259.768470874,0.171427464298,-0.000493207214585,-1.25989477074
8.23587762021e-05,-0.0247605780764,0.885182813784,0.000499730597167,242.433603988,0.159099910442,-0.000492655183622,-1.16554020029
8.23587762021e-05,-0.0247605780764,0.885182813784,0.000499730597167,242.433603988,0.159099910442,-0.000492655183622,-1.16554020029
0.000103470134109,-0.0247524915565,0.898552172134,0.000507281649825,245.518134869,0.161497033829,-0.000628093389389,-1.18232946025
0.000125311560366,-0.0246914652228,1.00795293732,0.000569042974404,272.32201977,0.181159789083,-0.000851096642773,-1.32822438189
0.000136237131342,-0.0246723457075,1.04115712434,0.000587791785855,280.276906605,0.187121801604,-0.000955042235147,-1.37152323935
0.000148422881862,-0.0248044663697,0.799004807256,0.000451100298467,220.251835618,0.143576062069,-0.000803064467389,-1.04480369623
0.000185586382942,-0.0247984295111,0.8085010229,0.000456465804532,222.315668412,0.145273986797,-0.00101585809959,-1.05603724408
0.000185586382942,-0.0247984295111,0.8085010229,0.000456465804532,222.315668412,0.145273986797,-0.00101585809959,-1.05603724408
0.000229453284566,-0.0247375252332,0.91840517708,0.000518513272208,249.062124091,0.165021649728,-0.00142301204877,-1.20161957553
0.000265706885194,-0.0246874381088,1.00891693497,0.000569611946035,271.159686826,0.181284494938,-0.00180639382755,-1.321897744
0.000277256904999,-0.0247332520478,0.926007532308,0.000522807237082,250.769507443,0.166380275775,-0.00173340819689,-1.21091295077
0.000289251541381,-0.0247861787386,0.828763142275,0.000467912979818,226.746428127,0.14889469376,-0.00162222685536,-1.08015409669
0.000323904744185,-0.0247484343585,0.896666269726,0.000506250298898,243.145782872,0.161090163648,-0.00196226993676,-1.16941662653
0.000323904744185,-0.0247484343585,0.896666269726,0.000506250298898,243.145782872,0.161090163648,-0.00196226993676,-1.16941662653
0.000354543880841,-0.024717823062,0.95230933165,0.000537664190769,256.674128783,0.171084991796,-0.0022781852572,-1.24305210788
0.000379310206566,-0.0246794299756,1.02128897694,0.000576609142407,273.384247409,0.183473531321,-0.00260963652959,-1.33400614146
0.000382847258143,-0.0247255821338,0.936152214043,0.000528550666735,252.262870019,0.168164996202,-0.00241927014738,-1.21904139995
0.000392990126557,-0.0247944887202,0.810488897844,0.000457609201093,221.488674918,0.14557844103,-0.00215642089238,-1.05153587604
0.00042665447576,-0.0247480651985,0.894663944183,0.000505133022286,241.823711901,0.160695688083,-0.00257915928979,-1.16222052635
0.00042665447576,-0.0247480651985,0.894663944183,0.000505133022286,241.823711901,0.160695688083,-0.00257915928979,-1.16222052635
0.000458977171683,-0.0247345817149,0.919823845033,0.000519337184344,247.908756581,0.165211339605,-0.00285088667072,-1.19534173696
0.000474045216135,-0.0247129835555,0.959046727455,0.000541481449488,257.411732665,0.172255132325,-0.00306720176684,-1.24706692367
0.000535822680197,-0.0247359750709,0.919250762333,0.000519013440533,247.644518015,0.165094424665,-0.00332618471722,-1.19390347287
0.000662731044629,-0.0247356868708,0.924127066062,0.000521764581025,248.658491502,0.165944850735,-0.00413534427758,-1.19942258262
0.000898967585165,-0.024760468575,0.892315045251,0.000503793462689,240.893697114,0.16018134553,-0.00542037817159,-1.15715840812
0.000898967585165,-0.024760468575,0.892315045251,0.000503793462689,240.893697114,0.16018134553,-0.00542037817159,-1.15715840812
0.00119478068653,-0.0247038631402,1.01473471919,0.000572888991311,270.351280221,0.182064108751,-0.00816872924959,-1.31749754535
0.00155487674724,-0.0246686572184,1.11113857299,0.000627280622132,293.424658811,0.199195344051,-0.0116142828181,-1.44308712962
0.00192219277379,-0.0247850657447,0.943960668,0.000532873761611,252.274533274,0.16902287051,-0.0122458121836,-1.21910488364
0.00230241497886,-0.0249218642471,0.752050342541,0.000424507807176,205.604395886,0.134457041913,-0.0117390786854,-0.965076929756
0.00268193106057,-0.0248419053648,0.959291083039,0.000541429278446,254.761564903,0.171241788082,-0.0173569685658,-1.23264192448
0.00268193106057,-0.0248419053648,0.959291083039,0.000541429278446,254.761564903,0.171241788082,-0.0173569685658,-1.23264192448
0.00302623313015,-0.024849362284,1.01322014081,0.000571803167343,267.270650056,0.180568657411,-0.0206597838766,-1.3007295172
0.00337528771347,-0.0248892372563,1.01821889068,0.000574552977062,267.901863391,0.181110047062,-0.0231534256108,-1.30416524378
0.00370266317098,-0.0249800261114,0.935898277832,0.000528033356765,247.716928014,0.166125483162,-0.023390569525,-1.19429760422
0.00401703548645,-0.0250229607407,0.943039200146,0.000531988531976,248.948524691,0.167042805563,-0.0255654429317,-1.20100124817
0.0043253010615,-0.025037736729,1.00513699171,0.000566936355528,263.197203843,0.177654861032,-0.0292966846297,-1.27855754033
0.0043253010615,-0.025037736729,1.00513699171,0.000566936355528,263.197203843,0.177654861032,-0.0292966846297,-1.27855754033
0.00460143513544,-0.0251054853242,0.969588190516,0.000546809414255,254.199589317,0.170997168742,-0.0300894242768,-1.22958306251
0.00488140925925,-0.025167282352,0.951414788505,0.000536479730948,249.324039474,0.167398310295,-0.0313347992318,-1.2030451944
0.00516049814774,-0.025192311465,1.00350215237,0.000565761182773,261.042378079,0.176139237943,-0.0348966106928,-1.26682871306
0.00542760029285,-0.025232759988,1.02945319484,0.000580299184704,266.566144543,0.18025105033,-0.0376284247953,-1.29689485752
0.005663864241,-0.0253044434755,0.993361354617,0.000559870911795,257.468718662,0.173518970975,-0.0379212669967,-1.24737710138
0.005663864241,-0.0253044434755,0.993361354617,0.000559870911795,257.468718662,0.173518970975,-0.0379212669967,-1.24737710138
0.00591387816721,-0.0253523173264,1.00912524883,0.000568661810811,260.59287478,0.17582509409,-0.0402079459583,-1.26438204353
0.00615311737411,-0.0253947166552,1.0342997291,0.000582752853627,265.894824947,0.179756200723,-0.0428521342666,-1.29324083049
0.00637648848064,-0.0254475451837,1.03835637775,0.000584945357961,266.24672356,0.180011520629,-0.0445769778524,-1.29515623271
0.0065873989839,-0.0255386248464,0.97401980009,0.00054861375255,250.704881674,0.168423985422,-0.043262471543,-1.21056118939
0.00680151013809,-0.0255706211194,1.0168947428,0.000572671801539,260.038086638,0.175396299436,-0.0465873907412,-1.26136230319
0.00680151013809,-0.0255706211194,1.0168947428,0.000572671801539,260.038086638,0.175396299436,-0.0465873907412,-1.26136230319
0.00699753467549,-0.0255955942264,1.06658886317,0.00060056751145,270.98686264,0.183536184722,-0.0502132372293,-1.32095705308
0.00718824247629,-0.0256712830525,1.02909288683,0.000579362127599,261.779378363,0.176636533036,-0.0498111803179,-1.27084024345
0.00735589427154,-0.0257582827639,0.963393329154,0.000542293947609,246.193953388,0.164968673432,-0.0477913185159,-1.18600797514
0.00753364028189,-0.025776667378,1.02279722961,0.000575649249623,259.316107257,0.174739916209,-0.0518913789904,-1.25743253235
0.00770242214827,-0.0258127037844,1.04946747796,0.00059057460414,264.922162913,0.178884914632,-0.0544027189208,-1.2879465811
0.00770242214827,-0.0258127037844,1.04946747796,0.00059057460414,264.922162913,0.178884914632,-0.0544027189208,-1.2879465811
0.00784348941434,-0.0258730824924,1.02165570565,0.000574849243487,258.112328349,0.173780470351,-0.0539653075216,-1.25088030195
0.00798671126566,-0.0259546351051,0.960536303736,0.000540384272723,243.718989079,0.163014986747,-0.0517364395821,-1.17253661734
0.0081458206926,-0.0259616907066,1.03682655015,0.000583224750274,260.602742917,0.175578824224,-0.0568560651303,-1.2644357563
0.00831809003529,-0.0259823101836,1.0992422018,0.000618239701068,274.234783319,0.185689864186,-0.061463219892,-1.33863565209
0.00849147774381,-0.0260798619743,1.0340003497,0.000581442842645,258.78425863,0.174158951328,-0.0591092563204,-1.25453765297
0.00849147774381,-0.0260798619743,1.0340003497,0.000581442842645,258.78425863,0.174158951328,-0.0591092563204,-1.25453765297
0.00868517342253,-0.0261197880898,1.0808127906,0.000607655775295,268.689356651,0.181500087261,-0.0631248378773,-1.30845161003
0.00889289609372,-0.0261846014619,1.09695203121,0.000616602641144,271.544284195,0.183584534902,-0.06557401281,-1.32399112723
0.00909089328917,-0.0262672629157,1.08031409875,0.000607124825475,267.010194723,0.180177722176,-0.0660417216414,-1.29931184545
0.00932257090351,-0.026371774205,1.05179386218,0.000590949272857,259.668853173,0.174685791279,-0.0659793038042,-1.25935254648
0.00962845407136,-0.0264085362834,1.18949979052,0.000668118075403,289.179220062,0.196557276816,-0.0768182883598,-1.41997898854
0.00962845407136,-0.0264085362834,1.18949979052,0.000668118075403,289.179220062,0.196557276816,-0.0768182883598,-1.41997898854
0.00991296674098,-0.0265971972101,1.06700217814,0.000599107237707,260.547467194,0.175272741863,-0.0711437307236,-1.26413488771
0.0102465822302,-0.0267669124237,1.01807259463,0.000571407418971,248.24230144,0.166088254008,-0.0702436801586,-1.19715723875
0.0106271812326,-0.0267944441239,1.24594620997,0.000699030130311,296.533349791,0.20187763294,-0.0886880783309,-1.46000789423
0.0109876019205,-0.026910612265,1.32342427241,0.000742187581005,311.447894561,0.212843617058,-0.0972221684147,-1.54118852713
0.0112479924031,-0.027186729331,1.07435456963,0.000602264892254,255.646379399,0.171526992625,-0.0812597164212,-1.23745801521
0.0112479924031,-0.027186729331,1.07435456963,0.000602264892254,255.646379399,0.171526992625,-0.0812597164212,-1.23745801521
0.011586066275,-0.0272573051396,1.22638277842,0.000687219907593,286.589856067,0.194413308448,-0.0952100229421,-1.40588494738
0.0119330190771,-0.0273132000906,1.41692385884,0.000793676072615,325.40358416,0.222982993122,-0.112800150141,-1.61715006212
0.0121643793813,-0.0275485058689,1.23363472866,0.000690746851832,284.430794512,0.192758582568,-0.100534145272,-1.39413306449
0.0123760014393,-0.0278193687205,0.984188850108,0.000550861447754,230.365477192,0.1526467869,-0.0820706251387,-1.09985276656
0.0126968195516,-0.0278542455799,1.20740064795,0.000675542230969,275.326927235,0.185939120421,-0.102763047099,-1.3445802475
0.0126968195516,-0.0278542455799,1.20740064795,0.000675542230969,275.326927235,0.185939120421,-0.102763047099,-1.3445802475
0.0129320420558,-0.0279474759935,1.26946455841,0.000710041119669,286.705673894,0.19429818081,-0.109889727701,-1.40651534976
0.0131448891316,-0.028083766127,1.24888328851,0.000698303287874,280.852570027,0.189937705819,-0.109938886212,-1.37465660491
0.0133155269889,-0.0282520958959,1.14446039006,0.000639722854955,257.998771948,0.173014341943,-0.102298817876,-1.25026220863
0.0135100082809,-0.0283390544751,1.19102337613,0.000665565549746,266.222241725,0.179058965981,-0.107900190829,-1.29502297683
0.0137008007709,-0.0283935599426,1.28684914919,0.000718933120645,284.47397529,0.192486076197,-0.117968667986,-1.39436809968
0.0137008007709,-0.0283935599426,1.28684914919,0.000718933120645,284.47397529,0.192486076197,-0.117968667986,-1.39436809968
0.0138363062952,-0.0285314632955,1.20546137624,0.000673295183123,266.767596787,0.179392580906,-0.111808645623,-1.29799137243
0.0139577088945,-0.0286695548103,1.11261743725,0.000621291104125,247.027653952,0.164768345311,-0.104324327806,-1.19054585011
0.0141337240015,-0.0287061831805,1.22844338991,0.000685813355922,269.135094085,0.181073297433,-0.116328489775,-1.31087778177
0.0143148442319,-0.0287202496425,1.38526075329,0.00077319404525,299.376907079,0.203277416959,-0.132385254259,-1.47548552253
0.014395052301,-0.0289048341707,1.18800126479,0.000662939652959,258.925470717,0.173480042076,-0.114685316945,-1.2553062776
0.014395052301,-0.0289048341707,1.18800126479,0.000662939652959,258.925470717,0.173480042076,-0.114685316945,-1.2553062776
0.0145197142143,-0.0289725542172,1.21174780763,0.000676059631253,262.695351858,0.176222672879,-0.117927045626,-1.2758259342
0.0146533288122,-0.0289980407474,1.3087379791,0.000730046827388,280.961183879,0.189634725893,-0.128254513112,-1.37524779568
0.0147599549754,-0.0290664969497,1.31562895681,0.000733762351266,281.395267283,0.189918211526,-0.129848140043,-1.37761053393
0.0148470017856,-0.0292009475169,1.20610137584,0.000672537316014,258.907058742,0.173329121581,-0.120040017467,-1.25520606028
0.0149994818236,-0.0292671214202,1.26640325533,0.000706001919777,269.510587544,0.181097209288,-0.127162025403,-1.31292161194
0.0149994818236,-0.0292671214202,1.26640325533,0.000706001919777,269.510587544,0.181097209288,-0.127162025403,-1.31292161194
0.0151473186134,-0.0293137122697,1.352357379,0.000753764615465,285.10235466,0.19251567974,-0.136864314027,-1.39778840085
0.0153015854998,-0.0293910623741,1.40185332191,0.000781165444548,293.335786059,0.198506597058,-0.143158807409,-1.44260339067
0.0153934578487,-0.0295488604106,1.27017121201,0.000707620068916,266.662416271,0.178903970557,-0.130882219084,-1.29741886948
0.0155152712935,-0.0296726307613,1.22178844467,0.000680499938314,256.147040014,0.171139922815,-0.12703393309,-1.24018313665
0.0156938907929,-0.029691244346,1.38825227938,0.000773046019964,286.646884111,0.193493345817,-0.14545431966,-1.40619535395
0.0156938907929,-0.029691244346,1.38825227938,0.000773046019964,286.646884111,0.193493345817,-0.14545431966,-1.40619535395
0.0157794331226,-0.0298239683578,1.29135861467,0.000718938342437,267.080788776,0.179107029712,-0.136340462585,-1.2996960925
0.0158727779941,-0.0299681027388,1.18835683338,0.000661440201135,246.482624392,0.163927456335,-0.126504887049,-1.18757922624
0.0160542825354,-0.0299938480389,1.353074574,0.000752949980494,276.127698128,0.185657415574,-0.145145249992,-1.34893888458
