x,y,z,fx,fy,fz,time,dist
0.167665612377,0.00129125123889,-0.0457381534109,0.0,0.0,0.0,0.002,0
0.167665612377,0.00129125123889,-0.0457381534109,0.0,0.0,0.0,0.004,0
0.167982688777,0.00126470227235,-0.0459925165021,0.0,0.0,0.0,0.011,0
0.167982688777,0.00126470227235,-0.0459925165021,0.0,0.0,0.0,0.02,0
0.167982688777,0.00126470227235,-0.0459925165021,0.0,0.0,0.0,0.029,0
0.167978353086,0.00130605014229,-0.0460112105737,0.0,0.0,0.0,0.037,0
0.167978353086,0.00130605014229,-0.0460112105737,0.0,0.0,0.0,0.045,0
0.167980854943,0.00135310310981,-0.0460051044741,0.0,0.0,0.0,0.053,0
0.167980854943,0.00135310310981,-0.0460051044741,0.0,0.0,0.0,0.062,0
0.167980854943,0.00135310310981,-0.0460051044741,0.0,0.0,0.0,0.07,0
0.167990628701,0.00139614450098,-0.0459711754721,0.0,0.0,0.0,0.077,0
0.167990628701,0.00139614450098,-0.0459711754721,0.0,0.0,0.0,0.087,0
0.168003806482,0.00144124933208,-0.0459247897054,0.0,0.0,0.0,0.095,0
0.168003806482,0.00144124933208,-0.0459247897054,0.0,0.0,0.0,0.103,0
0.168016744222,0.00148568688141,-0.0458791905239,0.0,0.0,0.0,0.112,0
0.168016744222,0.00148568688141,-0.0458791905239,0.0,0.0,0.0,0.12,0
0.168016744222,0.00148568688141,-0.0458791905239,0.0,0.0,0.0,0.129,0
0.168029661122,0.00153003890455,-0.0458335755296,0.0,0.0,0.0,0.137,0
0.168029661122,0.00153003890455,-0.0458335755296,0.0,0.0,0.0,0.145,0
0.168042566372,0.00157432754741,-0.0457879114455,0.0,0.0,0.0,0.153,0
0.168042566372,0.00157432754741,-0.0457879114455,0.0,0.0,0.0,0.162,0
0.168042566372,0.00157432754741,-0.0457879114455,0.0,0.0,0.0,0.171,0
0.16805546075,0.0016185394056,-0.0457421950722,0.0,0.0,0.0,0.178,0
0.16805546075,0.0016185394056,-0.0457421950722,0.0,0.0,0.0,0.187,0
0.168068340705,0.00166268057865,-0.0456964398938,0.0,0.0,0.0,0.195,0
0.168068340705,0.00166268057865,-0.0456964398938,0.0,0.0,0.0,0.203,0
0.168081210439,0.0017067444623,-0.0456506301321,0.0,0.0,0.0,0.212,0
0.168081210439,0.0017067444623,-0.0456506301321,0.0,0.0,0.0,0.22,0
0.168081210439,0.0017067444623,-0.0456506301321,0.0,0.0,0.0,0.228,0
0.168094068594,0.00175073116033,-0.0456047709476,0.0,0.0,0.0,0.237,0
0.168094068594,0.00175073116033,-0.0456047709476,0.0,0.0,0.0,0.245,0
0.168106913011,0.00179464643753,-0.0455588706432,0.0,0.0,0.0,0.253,0
0.168106913011,0.00179464643753,-0.0455588706432,0.0,0.0,0.0,0.262,0
0.168106913011,0.00179464643753,-0.0455588706432,0.0,0.0,0.0,0.27,0
0.168119746646,0.00183848435653,-0.0455129180866,0.0,0.0,0.0,0.278,0
0.168119746646,0.00183848435653,-0.0455129180866,0.0,0.0,0.0,0.287,0
0.168132566034,0.00188225117858,-0.0454669265017,0.0,0.0,0.0,0.295,0
0.168132566034,0.00188225117858,-0.0454669265017,0.0,0.0,0.0,0.303,0
0.168145374999,0.00192594113538,-0.0454208814866,0.0,0.0,0.0,0.312,0
0.168145374999,0.00192594113538,-0.0454208814866,0.0,0.0,0.0,0.32,0
0.168145374999,0.00192594113538,-0.0454208814866,0.0,0.0,0.0,0.328,0
0.168158173009,0.00196955265847,-0.045374785081,0.0,0.0,0.0,0.337,0
0.168158173009,0.00196955265847,-0.045374785081,0.0,0.0,0.0,0.344,0
0.168170956964,0.00201309312409,-0.04532864918,0.0,0.0,0.0,0.354,0
0.168170956964,0.00201309312409,-0.04532864918,0.0,0.0,0.0,0.362,0
0.168170956964,0.00201309312409,-0.04532864918,0.0,0.0,0.0,0.37,0
0.168183730849,0.00205655522349,-0.0452824587067,0.0,0.0,0.0,0.378,0
0.168183730849,0.00205655522349,-0.0452824587067,0.0,0.0,0.0,0.387,0
0.168196491053,0.00209994500312,-0.0452362274714,0.0,0.0,0.0,0.395,0
0.168196491053,0.00209994500312,-0.0452362274714,0.0,0.0,0.0,0.403,0
0.168209240866,0.00214325719892,-0.04518994304,0.0,0.0,0.0,0.413,0
0.168209240866,0.00214325719892,-0.04518994304,0.0,0.0,0.0,0.42,0
0.168209240866,0.00214325719892,-0.04518994304,0.0,0.0,0.0,0.428,0
0.168221979558,0.00218649166076,-0.0451436082348,0.0,0.0,0.0,0.437,0
0.168221979558,0.00218649166076,-0.0451436082348,0.0,0.0,0.0,0.446,0
0.168234704829,0.0022296540835,-0.0450972319319,0.0,0.0,0.0,0.453,0
0.168234704829,0.0022296540835,-0.0450972319319,0.0,0.0,0.0,0.461,0
0.168234704829,0.0022296540835,-0.0450972319319,0.0,0.0,0.0,0.47,0
0.168247420086,0.00227273750235,-0.0450508011911,0.0,0.0,0.0,0.478,0
0.168247420086,0.00227273750235,-0.0450508011911,0.0,0.0,0.0,0.487,0
0.16826012101,0.00231575023185,-0.0450043325906,0.0,0.0,0.0,0.495,0
0.16826012101,0.00231575023185,-0.0450043325906,0.0,0.0,0.0,0.503,0
0.168272812305,0.00235868461654,-0.0449578082377,0.0,0.0,0.0,0.512,0
0.168272812305,0.00235868461654,-0.0449578082377,0.0,0.0,0.0,0.52,0
0.168272812305,0.00235868461654,-0.0449578082377,0.0,0.0,0.0,0.528,0
0.168285492577,0.00240154078868,-0.044911233503,0.0,0.0,0.0,0.537,0
0.168285492577,0.00240154078868,-0.044911233503,0.0,0.0,0.0,0.546,0
0.168298159101,0.00244432549497,-0.0448646189161,0.0,0.0,0.0,0.552,0
0.168298159101,0.00244432549497,-0.0448646189161,0.0,0.0,0.0,0.562,0
0.168298159101,0.00244432549497,-0.0448646189161,0.0,0.0,0.0,0.57,0
0.16831081634,0.00248703034991,-0.0448179474427,0.0,0.0,0.0,0.579,0
0.16831081634,0.00248703034991,-0.0448179474427,0.0,0.0,0.0,0.587,0
0.168323459316,0.00252966415118,-0.0447712382381,0.0,0.0,0.0,0.595,0
0.168323459316,0.00252966415118,-0.0447712382381,0.0,0.0,0.0,0.602,0
0.168336092842,0.00257221986435,-0.0447244728918,0.0,0.0,0.0,0.612,0
0.168336092842,0.00257221986435,-0.0447244728918,0.0,0.0,0.0,0.62,0
0.168336092842,0.00257221986435,-0.0447244728918,0.0,0.0,0.0,0.628,0
0.168348715521,0.00261469663718,-0.0446776568693,0.0,0.0,0.0,0.638,0
0.168348715521,0.00261469663718,-0.0446776568693,0.0,0.0,0.0,0.645,0
0.16836132459,0.00265710177357,-0.0446308008492,0.0,0.0,0.0,0.654,0
0.16836132459,0.00265710177357,-0.0446308008492,0.0,0.0,0.0,0.662,0
0.16836132459,0.00265710177357,-0.0446308008492,0.0,0.0,0.0,0.669,0
0.168373924165,0.00269942831992,-0.0445838890291,0.0,0.0,0.0,0.678,0
0.168373924165,0.00269942831992,-0.0445838890291,0.0,0.0,0.0,0.686,0
0.168386509999,0.00274168217144,-0.0445369378968,0.0,0.0,0.0,0.695,0
0.168386509999,0.00274168217144,-0.0445369378968,0.0,0.0,0.0,0.704,0
0.168399086151,0.00278385816694,-0.0444899318495,0.0,0.0,0.0,0.713,0
0.168399086151,0.00278385816694,-0.0444899318495,0.0,0.0,0.0,0.72,0
0.168399086151,0.00278385816694,-0.0444899318495,0.0,0.0,0.0,0.727,0
0.168411652076,0.00282595468746,-0.0444428730462,0.0,0.0,0.0,0.737,0
0.168411652076,0.00282595468746,-0.0444428730462,0.0,0.0,0.0,0.744,0
0.168424204982,0.00286797853158,-0.0443957723291,0.0,0.0,0.0,0.753,0
0.168424204982,0.00286797853158,-0.0443957723291,0.0,0.0,0.0,0.762,0
0.168424204982,0.00286797853158,-0.0443957723291,0.0,0.0,0.0,0.77,0
0.168436748021,0.00290992369762,-0.0443486175944,0.0,0.0,0.0,0.778,0
0.168436748021,0.00290992369762,-0.0443486175944,0.0,0.0,0.0,0.786,0
0.16844927801,0.00295179592817,-0.0443014212012,0.0,0.0,0.0,0.796,0
0.16844927801,0.00295179592817,-0.0443014212012,0.0,0.0,0.0,0.803,0
0.168461797901,0.00299359063685,-0.0442541718074,0.0,0.0,0.0,0.812,0
0.168461797901,0.00299359063685,-0.0442541718074,0.0,0.0,0.0,0.82,0
0.168461797901,0.00299359063685,-0.0442541718074,0.0,0.0,0.0,0.829,0
0.168474307823,0.00303530590817,-0.0442068689726,0.0,0.0,0.0,0.837,0
0.168474307823,0.00303530590817,-0.0442068689726,0.0,0.0,0.0,0.845,0
0.168486804866,0.00307694836921,-0.0441595240236,0.0,0.0,0.0,0.853,0
0.168486804866,0.00307694836921,-0.0441595240236,0.0,0.0,0.0,0.862,0
0.168486804866,0.00307694836921,-0.0441595240236,0.0,0.0,0.0,0.869,0
0.168499292209,0.00311851195947,-0.044112124707,0.0,0.0,0.0,0.878,0
0.168499292209,0.00311851195947,-0.044112124707,0.0,0.0,0.0,0.887,0
0.168511766124,0.00316000322265,-0.0440646855469,0.0,0.0,0.0,0.896,0
0.168511766124,0.00316000322265,-0.0440646855469,0.0,0.0,0.0,0.903,0
0.168524230244,0.00320141715224,-0.0440171924965,0.0,0.0,0.0,0.911,0
0.168524230244,0.00320141715224,-0.0440171924965,0.0,0.0,0.0,0.92,0
0.168524230244,0.00320141715224,-0.0440171924965,0.0,0.0,0.0,0.928,0
0.168536685378,0.00324274945375,-0.0439696424864,0.0,0.0,0.0,0.937,0
0.168536685378,0.00324274945375,-0.0439696424864,0.0,0.0,0.0,0.945,0
0.168549126847,0.00328401053587,-0.0439220537448,0.0,0.0,0.0,0.953,0
0.168549126847,0.00328401053587,-0.0439220537448,0.0,0.0,0.0,0.963,0
0.168549126847,0.00328401053587,-0.0439220537448,0.0,0.0,0.0,0.97,0
0.168561558889,0.00332519236918,-0.043874409889,0.0,0.0,0.0,0.978,0
0.168561558889,0.00332519236918,-0.043874409889,0.0,0.0,0.0,0.986,0
0.168573977993,0.00336630114514,-0.0438267245848,0.0,0.0,0.0,0.995,0
0.168573977993,0.00336630114514,-0.0438267245848,0.0,0.0,0.0,1.003,0
0.168586387921,0.0034073315008,-0.0437789832479,0.0,0.0,0.0,1.012,0
0.168586387921,0.0034073315008,-0.0437789832479,0.0,0.0,0.0,1.02,0
0.168586387921,0.0034073315008,-0.0437789832479,0.0,0.0,0.0,1.029,0
0.168598788504,0.00344828073305,-0.043731186617,0.0,0.0,0.0,1.037,0
0.168598788504,0.00344828073305,-0.043731186617,0.0,0.0,0.0,1.045,0
0.168611175578,0.00348915874295,-0.0436833509764,0.0,0.0,0.0,1.054,0
0.168611175578,0.00348915874295,-0.0436833509764,0.0,0.0,0.0,1.062,0
0.168611175578,0.00348915874295,-0.0436833509764,0.0,0.0,0.0,1.071,0
0.168623553817,0.00352995687092,-0.0436354581258,0.0,0.0,0.0,1.078,0
0.168623553817,0.00352995687092,-0.0436354581258,0.0,0.0,0.0,1.087,0
0.168635918803,0.00357068221065,-0.0435875254111,0.0,0.0,0.0,1.095,0
0.168635918803,0.00357068221065,-0.0435875254111,0.0,0.0,0.0,1.102,0
0.168648274772,0.00361132900265,-0.0435395362831,0.0,0.0,0.0,1.112,0
0.168648274772,0.00361132900265,-0.0435395362831,0.0,0.0,0.0,1.12,0
0.168648274772,0.00361132900265,-0.0435395362831,0.0,0.0,0.0,1.128,0
0.168660621157,0.00365189553371,-0.0434914930538,0.0,0.0,0.0,1.137,0
0.168660621157,0.00365189553371,-0.0434914930538,0.0,0.0,0.0,1.145,0
0.16867295502,0.00369238930684,-0.0434434072193,0.0,0.0,0.0,1.153,0
0.16867295502,0.00369238930684,-0.0434434072193,0.0,0.0,0.0,1.162,0
0.16867295502,0.00369238930684,-0.0434434072193,0.0,0.0,0.0,1.169,0
0.168685279662,0.0037328031658,-0.0433952659741,0.0,0.0,0.0,1.179,0
0.168685279662,0.0037328031658,-0.0433952659741,0.0,0.0,0.0,1.187,0
0.168697591224,0.00377314427385,-0.0433470844912,0.0,0.0,0.0,1.195,0
0.168697591224,0.00377314427385,-0.0433470844912,0.0,0.0,0.0,1.203,0
0.168709893929,0.00381340668688,-0.0432988461875,0.0,0.0,0.0,1.212,0
0.168709893929,0.00381340668688,-0.0432988461875,0.0,0.0,0.0,1.22,0
0.168709893929,0.00381340668688,-0.0432988461875,0.0,0.0,0.0,1.227,0
0.168722187606,0.00385358757543,-0.0432505518544,0.0,0.0,0.0,1.236,0
0.168722187606,0.00385358757543,-0.0432505518544,0.0,0.0,0.0,1.245,0
0.168734467987,0.00389369698214,-0.0432022182817,0.0,0.0,0.0,1.253,0
0.168734467987,0.00389369698214,-0.0432022182817,0.0,0.0,0.0,1.262,0
0.168734467987,0.00389369698214,-0.0432022182817,0.0,0.0,0.0,1.271,0
0.168746740258,0.00393372560788,-0.0431538250514,0.0,0.0,0.0,1.279,0
0.168746740258,0.00393372560788,-0.0431538250514,0.0,0.0,0.0,1.286,0
0.168758999085,0.00397368166461,-0.0431053933601,0.0,0.0,0.0,1.295,0
0.168758999085,0.00397368166461,-0.0431053933601,0.0,0.0,0.0,1.303,0
0.16877124918,0.00401355883205,-0.0430569045688,0.0,0.0,0.0,1.313,0
0.16877124918,0.00401355883205,-0.0430569045688,0.0,0.0,0.0,1.32,0
0.16877124918,0.00401355883205,-0.0430569045688,0.0,0.0,0.0,1.328,0
0.168783489986,0.00405335535588,-0.0430083609878,0.0,0.0,0.0,1.337,0
0.168783489986,0.00405335535588,-0.0430083609878,0.0,0.0,0.0,1.345,0
0.168795718492,0.004093078834,-0.042959774473,0.0,0.0,0.0,1.354,0
0.168795718492,0.004093078834,-0.042959774473,0.0,0.0,0.0,1.362,0
0.168807938067,0.00413272202958,-0.0429111318472,0.0,0.0,0.0,1.372,0
0.168807938067,0.00413272202958,-0.0429111318472,0.0,0.0,0.0,1.378,0
0.168807938067,0.00413272202958,-0.0429111318472,0.0,0.0,0.0,1.387,0
0.168820148066,0.00417228563697,-0.0428624356811,0.0,0.0,0.0,1.395,0
0.168820148066,0.00417228563697,-0.0428624356811,0.0,0.0,0.0,1.404,0
0.168832346435,0.00421177500938,-0.0428136941101,0.0,0.0,0.0,1.412,0
0.168832346435,0.00421177500938,-0.0428136941101,0.0,0.0,0.0,1.42,0
0.168832346435,0.00421177500938,-0.0428136941101,0.0,0.0,0.0,1.428,0
0.168844535331,0.00425118502608,-0.0427648986595,0.0,0.0,0.0,1.438,0
0.168844535331,0.00425118502608,-0.0427648986595,0.0,0.0,0.0,1.445,0
0.168856711595,0.00429052237393,-0.0427160618914,0.0,0.0,0.0,1.453,0
0.168856711595,0.00429052237393,-0.0427160618914,0.0,0.0,0.0,1.462,0
0.168856711595,0.00429052237393,-0.0427160618914,0.0,0.0,0.0,1.47,0
0.16886888009,0.00432977811924,-0.0426671645312,0.0,0.0,0.0,1.478,0
0.16886888009,0.00432977811924,-0.0426671645312,0.0,0.0,0.0,1.487,0
0.168881035315,0.00436896148578,-0.0426182285232,0.0,0.0,0.0,1.495,0
0.168881035315,0.00436896148578,-0.0426182285232,0.0,0.0,0.0,1.503,0
0.168893182083,0.00440806558846,-0.0425692346926,0.0,0.0,0.0,1.512,0
0.168893182083,0.00440806558846,-0.0425692346926,0.0,0.0,0.0,1.519,0
0.168893182083,0.00440806558846,-0.0425692346926,0.0,0.0,0.0,1.528,0
0.168905319831,0.00444708865007,-0.0425201854102,0.0,0.0,0.0,1.537,0
0.168905319831,0.00444708865007,-0.0425201854102,0.0,0.0,0.0,1.544,0
0.168917444968,0.00448603869279,-0.0424710949807,0.0,0.0,0.0,1.553,0
0.168917444968,0.00448603869279,-0.0424710949807,0.0,0.0,0.0,1.562,0
0.168917444968,0.00448603869279,-0.0424710949807,0.0,0.0,0.0,1.569,0
0.168929562458,0.0045249074056,-0.0424219435741,0.0,0.0,0.0,1.577,0
0.168929562458,0.0045249074056,-0.0424219435741,0.0,0.0,0.0,1.587,0
0.168941667322,0.00456370230093,-0.0423727512477,0.0,0.0,0.0,1.594,0
0.168941667322,0.00456370230093,-0.0423727512477,0.0,0.0,0.0,1.603,0
0.168953763679,0.00460241780458,-0.042323501425,0.0,0.0,0.0,1.611,0
0.168953763679,0.00460241780458,-0.042323501425,0.0,0.0,0.0,1.62,0
0.168953763679,0.00460241780458,-0.042323501425,0.0,0.0,0.0,1.628,0
0.168965851165,0.00464105157267,-0.0422741957822,0.0,0.0,0.0,1.638,0
0.168965851165,0.00464105157267,-0.0422741957822,0.0,0.0,0.0,1.645,0
0.168977925755,0.00467961338909,-0.0422248503495,0.0,0.0,0.0,1.653,0
0.168977925755,0.00467961338909,-0.0422248503495,0.0,0.0,0.0,1.662,0
0.168977925755,0.00467961338909,-0.0422248503495,0.0,0.0,0.0,1.67,0
0.168989992382,0.00471809420048,-0.0421754453933,0.0,0.0,0.0,1.677,0
0.168989992382,0.00471809420048,-0.0421754453933,0.0,0.0,0.0,1.687,0
0.169002046898,0.00475650049907,-0.0421259976331,0.0,0.0,0.0,1.695,0
0.169002046898,0.00475650049907,-0.0421259976331,0.0,0.0,0.0,1.703,0
0.169014092575,0.00479482767887,-0.0420764939112,0.0,0.0,0.0,1.712,0
0.169014092575,0.00479482767887,-0.0420764939112,0.0,0.0,0.0,1.721,0
0.169014092575,0.00479482767887,-0.0420764939112,0.0,0.0,0.0,1.728,0
0.169026129995,0.00483307253354,-0.0420269320068,0.0,0.0,0.0,1.738,0
0.169026129995,0.00483307253354,-0.0420269320068,0.0,0.0,0.0,1.745,0
0.169038154579,0.00487124519436,-0.0419773302969,0.0,0.0,0.0,1.753,0
0.169038154579,0.00487124519436,-0.0419773302969,0.0,0.0,0.0,1.762,0
0.169038154579,0.00487124519436,-0.0419773302969,0.0,0.0,0.0,1.77,0
0.169050171315,0.00490933662213,-0.0419276687275,0.0,0.0,0.0,1.778,0
0.169050171315,0.00490933662213,-0.0419276687275,0.0,0.0,0.0,1.789,0
0.169062175471,0.004947354158,-0.0418779664651,0.0,0.0,0.0,1.795,0
0.169062175471,0.004947354158,-0.0418779664651,0.0,0.0,0.0,1.803,0
0.16907417156,0.00498529187489,-0.0418282052304,0.0,0.0,0.0,1.812,0
0.16907417156,0.00498529187489,-0.0418282052304,0.0,0.0,0.0,1.82,0
0.16907417156,0.00498529187489,-0.0418282052304,0.0,0.0,0.0,1.828,0
0.169086159416,0.00502314675757,-0.0417783858734,0.0,0.0,0.0,1.837,0
0.169086159416,0.00502314675757,-0.0417783858734,0.0,0.0,0.0,1.845,0
0.169098135039,0.00506092841173,-0.0417285244764,0.0,0.0,0.0,1.854,0
0.169098135039,0.00506092841173,-0.0417285244764,0.0,0.0,0.0,1.862,0
0.169098135039,0.00506092841173,-0.0417285244764,0.0,0.0,0.0,1.87,0
0.169110102321,0.0050986292536,-0.0416786053437,0.0,0.0,0.0,1.878,0
0.169110102321,0.0050986292536,-0.0416786053437,0.0,0.0,0.0,1.888,0
0.169122057731,0.00513625543994,-0.0416286428279,0.0,0.0,0.0,1.895,0
0.169122057731,0.00513625543994,-0.0416286428279,0.0,0.0,0.0,1.903,0
0.169134004533,0.00517380212574,-0.0415786236713,0.0,0.0,0.0,1.913,0
0.169134004533,0.00517380212574,-0.0415786236713,0.0,0.0,0.0,1.92,0
0.169134004533,0.00517380212574,-0.0415786236713,0.0,0.0,0.0,1.928,0
0.169145942396,0.00521126922887,-0.0415285491854,0.0,0.0,0.0,1.937,0
0.169145942396,0.00521126922887,-0.0415285491854,0.0,0.0,0.0,1.945,0
0.169157868452,0.00524866056787,-0.0414784312918,0.0,0.0,0.0,1.953,0
0.169157868452,0.00524866056787,-0.0414784312918,0.0,0.0,0.0,1.962,0
