160,17.3642861106872,23.7625195913741,0,0,0,30
160,17.3604996494751,23.9991049516762,0,-0.126215373737419,7.8861786767393,30
160,17.3545776913271,24.2356464806831,0,-0.197398604935728,7.88471763356308,30
160,17.3465054442494,24.4721243821989,0,-0.269074902589139,7.88259671719149,30
160,17.3362684502666,24.7085184548699,0,-0.341233132759437,7.87980242236716,30
160,17.3238526097904,24.9448080973233,0,-0.413861349206831,7.87632141511428,30
160,17.30924420628,25.1809723143205,0,-0.48694678367968,7.87214056657094,30
160,17.2924299311361,25.4169897239569,0,-0.560475838129785,7.8672469878826,30
160,17.2733969087661,25.6528385659399,0,-0.634434078999628,7.86162806610058,30
160,17.2521327217546,25.8884967109668,0,-0.70880623371868,7.85527150089654,30
160,17.2286254360679,26.1239416712291,0,-0.783576189554106,7.84816534207617,30
160,17.2028636262196,26.3591506120605,0,-0.858726994944329,7.84029802771376,30
160,17.1748364003165,26.5941003647424,0,-0.934240863435676,7.83165842272915,30
160,17.1445334249061,26.8287674404771,0,-1.01009918034845,7.82223585782399,30
160,17.1119213751338,27.0631246962916,0,-1.08706832574264,7.81190852714767,30
160,17.0768105115616,27.2971203953156,0,-1.17036211907487,7.7998566341351,30
160,17.0389466780901,27.5306861631895,0,-1.26212778238231,7.7855255957959,30
160,16.9980749708496,27.7637441097284,0,-1.36239024134828,7.76859821796378,30
160,16.9539402621014,27.9962058965526,0,-1.47115695827509,7.74872622747414,30
160,16.9062877769392,28.2279718002435,0,-1.58841617207249,7.72553012302879,30
160,16.8548639355458,28.4589298207293,0,-1.71412804644575,7.69860068286109,30
160,16.7994174842456,28.6889548667918,0,-1.8482150433415,7.6675015354161,30
160,16.7397009348547,28.9179080584978,0,-1.99055164636176,7.63177305686516,30
160,16.6755430971007,29.145656555479,0,-2.13859459180246,7.59161656604093,30
160,16.6071466641238,29.3721687266553,0,-2.27988109922966,7.55040570587594,30
160,16.5348334672775,29.5974615398347,0,-2.41043989487639,7.50976043931336,30
160,16.4589221007552,29.8215680153419,0,-2.53037888407448,7.47021585024245,30
160,16.3797267103331,30.0445355442256,0,-2.63984634740607,7.43225096278894,30
160,16.2975562710203,30.2664242808974,0,-2.73901464375731,7.39629122239442,30
160,16.2127142401835,30.487305627049,0,-2.82806769456296,7.36271153838359,30
160,16.1254967274671,30.7072601013966,0,-2.90725042388023,7.33181581158734,30
160,16.0360121514567,30.9263019114031,0,-2.98281920034628,7.3013936668841,30
160,15.9440306296776,31.1443066548217,0,-3.06605072596859,7.26682478061835,30
