x,y,z,x_dot,y_dot,z_dot,th1,th2,d3,th1_dot,th2_dot,d3_dot,measured_th1,measured_th2,measured_d3,measured_th1_dot,measured_th2_dot,measured_d3_dot,eff_1,eff_2,eff_3,time
0.16,-0.1,-0.05008,0.0,0.0,0.0,-0.0,0.558599315344,0.0525396226411,0.0,0.0,0.0,-0.000248669201948,0.560422873521,0.0525351008712,0.0212303594503,0.0313633362455,0.000234857832732,0.0186788322108,0.0313633362455,-0.0476930992267,10.832
0.159998351643,-0.0999835164319,-0.05008,-4.79600249861e-05,0.000479600249861,0.0,-0.0,0.558529858377,0.0525294890188,0.0,-0.00202100465241,-0.000294831160537,-0.000248669201948,0.560422873521,0.0525351008712,0.0212303594503,0.0313633362455,0.000234857832732,0.0186788322108,0.0313633362455,-0.0476930992267,10.832
0.15998721927,-0.0998721926961,-0.05008,-0.000183930026379,0.00183930026379,0.0,-0.0,0.558060577117,0.0524610742375,0.0,-0.00775631731611,-0.00113001161151,-0.000269196162196,0.559729138215,0.0524869964215,0.0186388254532,0.0265408700226,-0.00075080918539,-0.0523217860799,0.0265408700226,-0.0511803979831,11.032
0.159958212764,-0.0995821276363,-0.05008,-0.000396419581526,0.00396419581526,0.0,-0.0,0.556836218362,0.0522830080831,0.0,-0.0167485992882,-0.00243162247581,-0.000270059796973,0.555917649033,0.052027902667,-0.186609577438,0.0262777075443,-0.0060809253783,-0.0493509805873,0.0262777075443,-0.0523174798149,11.232
0.159904089013,-0.0990408901277,-0.05008,-0.000674437851367,0.00674437851367,0.0,-0.0,0.55454547518,0.051951508581,0.0,-0.0285953104424,-0.00412466584708,-0.000313001852655,0.546677955808,0.0508674804157,0.0161505636675,0.023318959328,-0.00906929194129,-0.0655597176792,0.023318959328,-0.0547528697994,11.432
0.15981870093,-0.0981870092979,-0.05008,-0.00100749358044,0.0100749358044,0.0,-0.0,0.550915065242,0.0514305359638,0.0,-0.042954068749,-0.00613232843213,-0.000246328508027,0.530458471465,0.0488174909963,0.0189659086073,0.0318590589597,-0.0141252736324,-0.0489924268581,0.0318590589597,-0.0592128750596,11.632
0.159696946475,-0.0969694647477,-0.05008,-0.00138559509686,0.0138559509686,0.0,-0.0,0.545703571371,0.0506919881787,0.0,-0.0595422341343,-0.00837586470215,-0.000311999362446,0.505911538148,0.0458004940971,-0.0991907614559,0.0232535483016,-0.0212254441422,-0.0625727203471,0.0232535483016,-0.0617667949616,11.832
0.159534717677,-0.0953471767716,-0.05008,-0.00179925031237,0.0179925031237,0.0,5.55111512313e-17,0.538695553367,0.0497158857358,-6.26060945524e-19,-0.0781322278334,-0.0107748929155,-0.000207052108067,0.471700080416,0.0418749396491,0.0198498392732,0.0255844885207,-0.0247765256498,-0.0509315723266,0.0255844885207,-0.0662078411177,12.032
0.159328849658,-0.093288496579,-0.05008,-0.00223946672227,0.0223946672227,0.0,-0.0,0.529696305491,0.0484905119077,0.0,-0.0985437136513,-0.013247953808,0.000196480932484,0.426959797199,0.037206498266,0.0375090175353,0.0218815111447,-0.0304037631357,-0.0582119067835,0.0218815111447,-0.0704407036538,12.232
0.159077069652,-0.0907706965151,-0.05008,-0.00269775140547,0.0269775140547,0.0,-0.0,0.518527538392,0.0470124868375,0.0,-0.120633393994,-0.0157132353424,-0.000183391661089,0.370807781465,0.0320769083812,0.0175217652823,0.0242114510898,-0.0313613744974,-0.0498282773946,0.0242114510898,-0.0756773206766,12.432
0.158777946028,-0.0877794602811,-0.05008,-0.00316611102447,0.0316611102447,0.0,-0.0,0.505024204639,0.0452867615104,0.0,-0.144282846641,-0.0180894138617,-0.000159437361278,0.302953259013,0.0268555219773,0.0172657831136,0.0202704727545,-0.0315998631234,-0.0531612909046,0.0202704727545,-0.0796117979123,12.632
0.158430837316,-0.0843083731559,-0.05008,-0.00363705182538,0.0363705182538,0.0,-0.0,0.489032657119,0.0433265205455,0.0,-0.169384576546,-0.0202966011699,-0.000145442329376,0.223731498058,0.0219673039007,0.0154421008589,0.014150636018,-0.0296022299928,-0.054208891092,0.014150636018,-0.0838077994931,12.832
0.158035841222,-0.0803584122161,-0.05008,-0.00410357963787,0.0410357963787,0.0,5.55111512313e-17,0.470410320449,0.0411529821638,-1.44140992389e-18,-0.195826307496,-0.0222574184999,-0.000139339434639,0.134550419224,0.0178484764802,0.0127200711139,0.013591007583,-0.0252682704381,-0.0475440486856,0.013591007583,-0.0874691282167,13.032
0.157593743656,-0.0759374365575,-0.05008,-0.00455919987524,0.0455919987524,0.0,-0.0,0.449027055065,0.0387950802737,0.0,-0.223473522122,-0.0238982420374,0.00011616087571,0.0380177687141,0.0148812178575,0.0166758833408,0.0112505661011,-0.0194668223169,-0.0471836855206,0.0112505661011,-0.0895230038658,13.232
0.157105967752,-0.0710596775153,-0.05008,-0.00499791753436,0.0499791753436,0.0,-0.0,0.424768386579,0.0362890082084,0.0,-0.252150413478,-0.0251506796822,-0.000128422900261,-0.0620318506147,0.0133271681489,-0.111424011667,-0.0111897332396,-0.0132453880642,-0.0418721998253,-0.0111897332396,-0.0903716120316,13.432
0.156574522889,-0.0657452288855,-0.05008,-0.0054142371957,0.054142371957,0.0,-0.0,0.397540739532,0.0336775972595,0.0,-0.281619779186,-0.0259533423718,-0.000110660455376,-0.161182322921,0.013258671035,0.0191041669088,0.00881487816214,-0.00453831536967,0.0586060571667,0.00881487816214,-0.0889067854462,13.632
