x,y,z,x_dot,y_dot,z_dot,th1,th2,d3,th1_dot,th2_dot,d3_dot,measured_th1,measured_th2,measured_d3,measured_th1_dot,measured_th2_dot,measured_d3_dot,eff_1,eff_2,eff_3,time
0.16,-0.0336720648399,-0.05008,0.0,0.070024967037,0.0,0.0,0.20742353645,0.0273647643055,0.0,-0.419094606598,-0.0144208961769,-0.00488211952068,-0.473819134816,0.0433001602614,-0.0394061386806,0.134924525789,0.0152556787664,0.035457534669,0.134924525789,-0.0654303102359,26.027
0.16,-0.026423514012,-0.05008,0.0,0.0719700124948,0.0,0.0,0.163669683004,0.026027204122,0.0,-0.437870313665,-0.0117267892969,-0.00502017389715,-0.506489095497,0.0466155077813,-0.0406042541277,0.138554747768,0.0133218938181,0.0528223611563,0.138554747768,-0.0617164074283,26.227
0.16,-0.019000257612,-0.05008,0.0,0.0734462820139,0.0,0.0,0.118198076566,0.0249842060937,0.0,-0.452655933555,-0.00866100949532,-0.00493601931394,-0.529579403046,0.0492133177699,0.162388905397,0.142134591217,0.00933297562275,0.0387474002806,0.142134591217,-0.0584202361948,26.427
0.16,-0.0114509370695,-0.05008,0.0,0.0744387880865,0.0,0.0,0.071446539089,0.02426923901,0.0,-0.462871583552,-0.00531387021827,-0.00500942077564,-0.544266568825,0.0510114973222,0.0889847317587,0.143489469052,0.00655480943508,0.0449383867464,0.143489469052,-0.0553820330044,26.627
0.16,-0.00382546826253,-0.05008,0.0,0.0749375390408,0.0,0.0,0.0239046223193,0.0239057253644,0.0,-0.468092034789,-0.00179118296737,-0.00502496037551,-0.552064003293,0.0520399723768,-0.032107347618,0.141803429483,0.00261267860428,0.0391214812705,0.141803429483,-0.052450754031,26.827
0.16,0.00382546826253,-0.05008,0.0,0.0749375390408,0.0,0.0,-0.0239046223193,0.0239057253644,0.0,-0.468092034789,0.00179118296737,-0.00506273411299,-0.555010993824,0.0524630833068,-0.0396479533346,0.144457943915,0.00096227869571,0.0367351606135,0.144457943915,-0.0471324860425,27.027
0.16,0.0114509370695,-0.05008,0.0,0.0744387880865,0.0,0.0,-0.071446539089,0.02426923901,0.0,-0.462871583552,0.00531387021827,-0.00493564069416,-0.555427582617,0.0525343894117,-0.0280494365648,0.146562683411,-9.04908293057e-05,0.0201120175052,0.146562683411,-0.0432940000716,27.227
0.16,0.019000257612,-0.05008,0.0,0.0734462820139,0.0,0.0,-0.118198076566,0.0249842060937,0.0,-0.452655933555,0.00866100949532,,,,,,,,,,
0.16,0.026423514012,-0.05008,0.0,0.0719700124948,0.0,0.0,-0.163669683004,0.026027204122,0.0,-0.437870313665,0.0117267892969,,,,,,,,,,
0.16,0.0336720648399,-0.05008,0.0,0.070024967037,0.0,0.0,-0.20742353645,0.0273647643055,0.0,-0.419094606598,0.0144208961769,,,,,,,,,,
0.16,0.0406990528929,-0.05008,0.0,0.0676311289843,0.0,0.0,-0.249086492911,0.0289551631829,0.0,-0.397006776888,0.0166723412284,,,,,,,,,,
0.16,0.0474599149747,-0.05008,0.0,0.0648134775164,0.0,0.0,-0.28835710684,0.0307505135992,0.0,-0.372324833607,0.0184314977874,,,,,,,,,,
0.16,0.0539128916743,-0.05008,0.0,0.0616019876488,0.0,0.0,-0.325007019831,0.0326989762131,0.0,-0.345755651754,0.0196704656799,,,,,,,,,,
