x,y,z,fx,fy,fz,time
0.159818703376,-0.000954761437568,-0.0783414020992,[ 0.07383248],[ 0.00464337],[ 0.12495096],5.605
0.158593951615,-0.000807815560519,-0.081528830784,[ 0.10661253],[ 0.00524948],[ 0.18578733],5.625
0.158039246499,-0.000641711739994,-0.0830222806005,[ 0.1214098],[ 0.00459355],[ 0.21437274],5.645
0.158104367883,-0.00050578000891,-0.0829838531996,[ 0.12049589],[ 0.00360711],[ 0.21332996],5.664
0.158313386359,-0.000379977969729,-0.0825850722907,[ 0.11593821],[ 0.00264008],[ 0.20531319],5.684
0.158624619205,-0.000256709167991,-0.0819338886328,[ 0.10880381],[ 0.00170567],[ 0.19240772],5.705
0.158967749364,-0.000143060533376,-0.0811862642064,[ 0.10073848],[ 0.00089892],[ 0.17768717],5.725
0.15926357517,-6.73197192671e-05,-0.0805343262285,[ 0.09371941],[ 0.00040093],[ 0.16488448],5.745
0.159441244261,0.00011972960325,-0.0801605767344,[ 0.08961369],[-0.00068961],[ 0.1575045],5.766
0.159474377897,0.000219954275562,-0.0801307758018,[ 0.08911585],[-0.00126252],[ 0.15680826],5.787
0.159498576833,0.000329810046308,-0.0801378219922,[ 0.08894755],[-0.00189246],[ 0.1567932],5.806
0.159521639491,0.00044089592852,-0.0801448349541,[ 0.08879241],[-0.00252922],[ 0.15678952],5.826
0.159544628937,0.000552699541929,-0.0801518352914,[ 0.08864085],[-0.00316989],[ 0.15679121],5.845
0.159567464969,0.000664878327633,-0.0801589825602,[ 0.08849464],[-0.00381261],[ 0.15680147],5.867
0.159590307971,0.000777260956948,-0.0801659576579,[ 0.08835019],[-0.00445636],[ 0.15681394],5.885
0.159612093829,0.000889842265174,-0.080172739757,[ 0.08821705],[-0.00510136],[ 0.15683467],5.905
0.159634709204,0.00100263200008,-0.080179849011,[ 0.08808149],[-0.00574759],[ 0.15686118],5.925
0.159657331577,0.00111545415163,-0.0801867860171,[ 0.08794765],[-0.00639404],[ 0.15688992],5.945
0.159679880745,0.00122830867101,-0.0801937103779,[ 0.08781731],[-0.00704086],[ 0.15692407],5.966
0.159701291587,0.00134135923918,-0.0802006011807,[ 0.08770002],[-0.00768936],[ 0.15696972],5.986
0.159723692711,0.00145444928651,-0.0802074999481,[ 0.0875767],[-0.00833813],[ 0.15701481],6.005
0.159746020316,0.00156757160294,-0.0802143860016,[ 0.08745686],[-0.00898748],[ 0.15706534],6.026
0.159767210605,0.00168071634645,-0.0802212386911,[ 0.08734995],[-0.00963779],[ 0.15712729],6.046
0.159789391079,0.00179390239556,-0.0802280992965,[ 0.087237],[-0.01028852],[ 0.15718872],6.066
0.159811415831,0.00190729223259,-0.0802351066273,[ 0.08712934],[-0.01094118],[ 0.15725892],6.085
0.159843863815,0.0020773452972,-0.0802454237525,[ 0.08697717],[-0.01192135],[ 0.15737419],6.106
0.15985434251,0.0021339840757,-0.0802487430965,[ 0.08693009],[-0.01224823],[ 0.15741515],6.125
0.15987516217,0.00224745635504,-0.0802555316542,[ 0.08684032],[-0.01290393],[ 0.15750448],6.145
0.159896891361,0.00236097303221,-0.0802624879039,[ 0.08674625],[-0.01356049],[ 0.15759656],6.165
0.15991748038,0.00247467900862,-0.0802694103246,[ 0.08666507],[-0.01421966],[ 0.15770017],6.185
0.15993906143,0.00258825884369,-0.0802763409789,[ 0.08657773],[-0.01487859],[ 0.15780319],6.206
0.15995958232,0.0027020266054,-0.0802830777956,[ 0.08650148],[-0.01554008],[ 0.15791456],6.225
0.159980934826,0.00281566939952,-0.0802901427759,[ 0.08642255],[-0.0162019],[ 0.15803171],6.247
0.160001226901,0.00292949874728,-0.0802970138696,[ 0.08635467],[-0.01686644],[ 0.15815719],6.266
0.160021444613,0.00304335849435,-0.0803038720996,[ 0.08629008],[-0.01753251],[ 0.15828813],6.285
0.160042568211,0.00315743886975,-0.0803108974938,[ 0.08622128],[-0.01820088],[ 0.15842211],6.306
0.160062556664,0.00327135994728,-0.0803178900256,[ 0.08616496],[-0.01887047],[ 0.15856715],6.325
0.160083450676,0.00338550291849,-0.0803250497338,[ 0.08610442],[-0.01954251],[ 0.15871526],6.345
0.160103290042,0.0034994851261,-0.0803320165469,[ 0.08605455],[-0.02021565],[ 0.15887119],6.365
0.160123051331,0.00361366948782,-0.0803389698352,[ 0.08600805],[-0.02089169],[ 0.15903279],6.384
0.160168604428,0.00373519429935,-0.0802854211426,[ 0.085357],[-0.02149663],[ 0.15803356],6.405
0.160370317085,0.00386248230689,-0.0798584501072,[ 0.08096046],[-0.02137492],[ 0.14981229],6.425
0.160998466798,0.00406030303971,-0.0783837167531,[ 0.06615444],[-0.01918412],[ 0.12157217],6.447
0.161317590114,0.00412284204022,-0.0775909013637,[ 0.05826764],[-0.01755745],[ 0.10650671],6.465
0.162033234826,0.00424123147842,-0.0757458501255,[ 0.03990998],[-0.01305395],[ 0.07181462],6.486
0.162787890246,0.00435507742352,-0.073710922793,[ 0.01947748],[-0.00694605],[ 0.03426337],6.507
0.163565213344,0.00446006217976,-0.0715065090263,[ 0.],[ 0.],[ 0.],6.525
0.164228827116,0.00455604866706,-0.0695230673491,[ 0.],[ 0.],[ 0.],6.545
0.164811227373,0.00465368067896,-0.067718659408,[ 0.],[ 0.],[ 0.],6.565
0.16536416111,0.00475177071874,-0.0659468128987,[ 0.],[ 0.],[ 0.],6.585
0.165900161939,0.00484970064001,-0.0641679598662,[ 0.],[ 0.],[ 0.],6.605
0.166441065059,0.00494706968235,-0.0623017791456,[ 0.],[ 0.],[ 0.],6.625
0.166990641146,0.00504255497978,-0.0603184703459,[ 0.],[ 0.],[ 0.],6.646
0.167522174932,0.00512815458061,-0.0583009946802,[ 0.],[ 0.],[ 0.],6.665
0.167920203735,0.00520604312266,-0.0567009449365,[ 0.],[ 0.],[ 0.],6.685
0.168165610697,0.00527352660083,-0.0556609714697,[ 0.],[ 0.],[ 0.],6.705
0.168189511542,0.00534182460229,-0.0555485359058,[ 0.],[ 0.],[ 0.],6.726
0.168199075766,0.005413446743,-0.0555218167099,[ 0.],[ 0.],[ 0.],6.745
0.168206601472,0.00548347683657,-0.0554952006835,[ 0.],[ 0.],[ 0.],6.766
0.168214099666,0.00555333692666,-0.0554685829221,[ 0.],[ 0.],[ 0.],6.786
0.168221515115,0.00562302700528,-0.0554421316657,[ 0.],[ 0.],[ 0.],6.805
0.168229952189,0.00569275044695,-0.0554155418513,[ 0.],[ 0.],[ 0.],6.825
0.168237357528,0.00576244067224,-0.0553889184807,[ 0.],[ 0.],[ 0.],6.845
0.16824473591,0.00583196085647,-0.0553622934426,[ 0.],[ 0.],[ 0.],6.865
0.168252136979,0.00590148088264,-0.0553354983195,[ 0.],[ 0.],[ 0.],6.885
0.168259450039,0.00597100073911,-0.0553088696223,[ 0.],[ 0.],[ 0.],6.907
0.168266736486,0.00604035052659,-0.0552822393064,[ 0.],[ 0.],[ 0.],6.926
0.168274045679,0.00610970012406,-0.0552554389283,[ 0.],[ 0.],[ 0.],6.945
0.168282247056,0.00618112449547,-0.0552286649271,[ 0.],[ 0.],[ 0.],6.965
0.168289401739,0.0062543813991,-0.055201688169,[ 0.],[ 0.],[ 0.],6.986
0.168297159001,0.00628496040133,-0.0551745588655,[ 0.],[ 0.],[ 0.],7.005
0.168289491308,0.00593856272962,-0.0551469662637,[ 0.],[ 0.],[ 0.],7.025
0.168252691351,0.00515954894451,-0.0551188489436,[ 0.],[ 0.],[ 0.],7.044
0.168190836807,0.00406324177814,-0.0550911905967,[ 0.],[ 0.],[ 0.],7.066
0.168104484128,0.00274272541736,-0.0550635084007,[ 0.],[ 0.],[ 0.],7.086
0.16799395849,0.00126612788705,-0.0550356520372,[ 0.],[ 0.],[ 0.],7.105
0.167860364936,-0.000321513414963,-0.0550073243175,[ 0.],[ 0.],[ 0.],7.125
0.167704101118,-0.00197315943361,-0.0549785463519,[ 0.],[ 0.],[ 0.],7.145
0.167526600658,-0.00367242821371,-0.0549493688683,[ 0.],[ 0.],[ 0.],7.165
0.167328035499,-0.0053984624202,-0.0549198053129,[ 0.],[ 0.],[ 0.],7.185
0.16711019572,-0.00713781110338,-0.0548895779174,[ 0.],[ 0.],[ 0.],7.205
0.16687301414,-0.00888042394774,-0.0548590305362,[ 0.],[ 0.],[ 0.],7.225
0.166617790084,-0.0106195580593,-0.0548280393154,[ 0.],[ 0.],[ 0.],7.245
0.16634591559,-0.0123502301327,-0.0547966511947,[ 0.],[ 0.],[ 0.],7.266
0.166057985363,-0.0140674492498,-0.0547648899283,[ 0.],[ 0.],[ 0.],7.286
0.165755566772,-0.0157686988054,-0.0547328061228,[ 0.],[ 0.],[ 0.],7.305
0.165438299343,-0.0174516539527,-0.0547003958845,[ 0.],[ 0.],[ 0.],7.326
0.165106845655,-0.0191145877146,-0.0546676838308,[ 0.],[ 0.],[ 0.],7.345
0.16476293452,-0.020756251661,-0.0546345572905,[ 0.],[ 0.],[ 0.],7.365
0.164408248771,-0.0223752910653,-0.0546012346179,[ 0.00152842],[ 0.00322882],[ 0.00059312],7.385
0.164043879056,-0.0239608587266,-0.0545679156482,[ 0.01556975],[ 0.03405079],[ 0.00579798],7.406
0.163698807491,-0.0253965227141,-0.0545383621042,[ 0.02784297],[ 0.06256992],[ 0.0099856],7.425
0.163493353295,-0.0262323107014,-0.0545171175283,[ 0.03481611],[ 0.07937212],[ 0.01220505],7.445
0.163490661854,-0.0262788208398,-0.0544997238772,[ 0.03512903],[ 0.08020873],[ 0.01226361],7.465
0.16352498493,-0.0261949364878,-0.0544800243662,[ 0.03432881],[ 0.07836512],[ 0.01196652],7.485
0.163559078033,-0.0261118553287,-0.0544604760668,[ 0.03353535],[ 0.07653842],[ 0.01167268],7.505
0.163592139555,-0.0260285970509,-0.0544408928244,[ 0.03274643],[ 0.07471546],[ 0.01138001],7.526
0.163625317461,-0.0259449885269,-0.0544209752308,[ 0.03195365],[ 0.07288441],[ 0.01108602],7.545
0.163659492613,-0.0258615144999,-0.0544009113389,[ 0.03115547],[ 0.07104865],[ 0.01079157],7.565
0.163709829769,-0.025735696757,-0.0543705291351,[ 0.0299584],[ 0.06828951],[ 0.0103499],7.587
0.163725919199,-0.0256936996618,-0.0543603799589,[ 0.02956267],[ 0.06737351],[ 0.01020357],7.607
0.163759237476,-0.0256093489532,-0.0543397753351,[ 0.02876156],[ 0.06552624],[ 0.00990856],7.626
0.163792538901,-0.0255251429403,-0.0543189974067,[ 0.02796093],[ 0.0636814],[ 0.00961424],7.646
0.163825845646,-0.0254405862313,-0.0542982118899,[ 0.02715736],[ 0.06183011],[ 0.00931984],7.664
0.163858226947,-0.0253558573528,-0.0542770645457,[ 0.02635676],[ 0.05998132],[ 0.0090259],7.685
0.163891629788,-0.0252710950672,-0.0542557702772,[ 0.02554965],[ 0.05812442],[ 0.00873129],7.705
0.163924023316,-0.0251859964018,-0.0542344426197,[ 0.02474505],[ 0.05626852],[ 0.00843775],7.726
0.163957492136,-0.0251008631813,-0.0542128036899,[ 0.02393353],[ 0.05440362],[ 0.00814313],7.747
0.163989875826,-0.0250158903886,-0.0541911296308,[ 0.02312834],[ 0.05254946],[ 0.00785092],7.764
0.164022097016,-0.0249323860919,-0.0541691130659,[ 0.02233357],[ 0.05072272],[ 0.00756267],7.785
0.164053875613,-0.0248515083671,-0.0541470777817,[ 0.02155949],[ 0.04894753],[ 0.00728229],7.806
0.164084231408,-0.024773440971,-0.0541248344735,[ 0.02081234],[ 0.0472338],[ 0.00701091],7.825
0.164114078251,-0.02469849967,-0.0541025714176,[ 0.02009001],[ 0.04558119],[ 0.00674879],7.845
0.16414248567,-0.0246265384909,-0.0540801007774,[ 0.01939604],[ 0.04399324],[ 0.00649622],7.866
0.16417054455,-0.0245570450852,-0.0540574494287,[ 0.01872128],[ 0.04245267],[ 0.00625088],7.885
0.164198002967,-0.024491013068,-0.0540349424027,[ 0.01807478],[ 0.04098036],[ 0.00601612],7.906
0.164224135859,-0.0244276357906,-0.0540120661708,[ 0.01745366],[ 0.03956543],[ 0.00578979],7.925
0.164249729761,-0.0243677229757,-0.0539891709005,[ 0.01686052],[ 0.03821787],[ 0.0055737],7.945
0.164273896543,-0.0243104684253,-0.0539662358852,[ 0.01629375],[ 0.0369294],[ 0.0053668],7.965
0.164297555362,-0.0242565155831,-0.0539432832685,[ 0.01575377],[ 0.03570506],[ 0.0051697],7.984
0.164320714967,-0.024206196478,-0.0539201478933,[ 0.01524293],[ 0.03455038],[ 0.00498289],8.005
0.164342407906,-0.0241588710899,-0.0538969731283,[ 0.01476129],[ 0.03346124],[ 0.00480609],8.025
0.164363655793,-0.0241148507809,-0.0538736174974,[ 0.01430626],[ 0.03243534],[ 0.00463868],8.045
0.164383442072,-0.0240738269059,-0.053850223534,[ 0.01388048],[ 0.03147502],[ 0.00448121],8.065
0.164402710268,-0.0240362757237,-0.0538268132983,[ 0.01348322],[ 0.03058201],[ 0.00433379],8.084
0.164421492546,-0.0240023635555,-0.0538032221035,[ 0.01311548],[ 0.02975868],[ 0.00419649],8.105
0.164438771816,-0.0239717822622,-0.0537795929693,[ 0.01277978],[ 0.02900744],[ 0.00406977],8.127
0.164454483967,-0.0239453610579,-0.0537557594688,[ 0.01248247],[ 0.02834354],[ 0.00395537],8.145
0.16447038826,-0.0239116734041,-0.053731429877,[ 0.01212918],[ 0.02754413],[ 0.00382375],8.165
0.164491977438,-0.0238410481789,-0.0537060620532,[ 0.01147024],[ 0.02602417],[ 0.00359827],8.184
0.164513478914,-0.0237704160183,-0.0536808526579,[ 0.01081084],[ 0.02450558],[ 0.00337474],8.206
0.164533637515,-0.0237026171403,-0.0536552774923,[ 0.01017747],[ 0.02304838],[ 0.00316054],8.224
0.164552082971,-0.0236391444142,-0.0536298262759,[ 0.00958374],[ 0.02168389],[ 0.00296019],8.247
0.164582968914,-0.023512939112,-0.0536061277994,[ 0.00845601],[ 0.0190866],[ 0.00260212],8.266
0.164723297919,-0.022900685901,-0.053586898743,[ 0.0030743],[ 0.00685079],[ 0.00095372],8.284
0.16499642294,-0.0217143103342,-0.0535686059901,[ 0.],[ 0.],[ 0.],8.307
0.16532128281,-0.020261878082,-0.0535489878765,[ 0.],[ 0.],[ 0.],8.325
0.165648593809,-0.0187358105902,-0.053528484937,[ 0.],[ 0.],[ 0.],8.345
0.165966733029,-0.0171802281619,-0.0535070190167,[ 0.],[ 0.],[ 0.],8.365
0.166270132593,-0.0156160401633,-0.0534839752935,[ 0.],[ 0.],[ 0.],8.386
0.166555148081,-0.0140576356061,-0.0534601198083,[ 0.],[ 0.],[ 0.],8.406
0.166824335477,-0.0125008994149,-0.053435511933,[ 0.],[ 0.],[ 0.],8.425
0.167077940913,-0.010944674469,-0.0534099953669,[ 0.],[ 0.],[ 0.],8.445
0.167316071077,-0.00938560547505,-0.0533840836315,[ 0.],[ 0.],[ 0.],8.465
0.16754110243,-0.0078163649779,-0.0533576629552,[ 0.],[ 0.],[ 0.],8.485
0.167753986865,-0.00623200900135,-0.0533307582795,[ 0.],[ 0.],[ 0.],8.505
0.167952340845,-0.00463083335928,-0.053303499061,[ 0.],[ 0.],[ 0.],8.525
0.168221181966,-0.00222234024571,-0.0532609204,[ 0.],[ 0.],[ 0.],8.547
0.168303754402,-0.00142057269373,-0.0532467319976,[ 0.],[ 0.],[ 0.],8.566
0.168454648626,0.000186694190213,-0.0532175374995,[ 0.],[ 0.],[ 0.],8.586
0.168586321518,0.00173101416497,-0.0531867476243,[ 0.],[ 0.],[ 0.],8.606
0.168695720508,0.00318491519007,-0.0531553336332,[ 0.],[ 0.],[ 0.],8.625
0.168787088897,0.00455403445886,-0.053123214962,[ 0.],[ 0.],[ 0.],8.644
0.168856926231,0.00576689546157,-0.0530903396537,[ 0.],[ 0.],[ 0.],8.667
0.168911428658,0.00684941080601,-0.0530571689446,[ 0.],[ 0.],[ 0.],8.686
0.168953220825,0.00780086573522,-0.053023417946,[ 0.],[ 0.],[ 0.],8.705
0.168983445351,0.00863777376689,-0.0529897934099,[ 0.],[ 0.],[ 0.],8.725
0.169005882553,0.00939664242487,-0.0529560267925,[ 0.],[ 0.],[ 0.],8.745
0.169024140368,0.0101016944608,-0.052922183306,[ 0.],[ 0.],[ 0.],8.764
0.169037589026,0.0107725682595,-0.052888424946,[ 0.],[ 0.],[ 0.],8.786
0.16904811922,0.0114185126093,-0.0528544457349,[ 0.],[ 0.],[ 0.],8.804
0.169055445216,0.0120594431392,-0.0528207525408,[ 0.],[ 0.],[ 0.],8.825
0.169062696107,0.0127593037695,-0.052787906962,[ 0.],[ 0.],[ 0.],8.845
0.169068992384,0.0136462030337,-0.0527557251971,[ 0.],[ 0.],[ 0.],8.866
0.169074874277,0.0147126416568,-0.052724895757,[ 0.],[ 0.],[ 0.],8.885
0.169078130459,0.0160094410958,-0.0526957244203,[ 0.],[ 0.],[ 0.],8.905
0.169072441622,0.0174933281107,-0.0526665869468,[ 0.],[ 0.],[ 0.],8.925
0.169054148283,0.019090166905,-0.0526377723401,[ 0.],[ 0.],[ 0.],8.945
0.169019613115,0.0207557594171,-0.0526087229799,[ 0.],[ 0.],[ 0.],8.965
0.168968690536,0.0224687492195,-0.0525792751588,[ 0.],[ 0.],[ 0.],8.985
0.1688980496,0.0242141061597,-0.0525493887705,[ 0.0004971],[-0.00197264],[ 0.00018288],9.005
0.168810150149,0.0259753673473,-0.0525192791454,[ 0.00921194],[-0.03865741],[ 0.0033002],9.025
0.168716862004,0.0276084740341,-0.0524891242177,[ 0.01662011],[-0.07302973],[ 0.00579327],9.046
0.168669562411,0.0285500340881,-0.0524613441552,[ 0.02060186],[-0.09291362],[ 0.00704534],9.066
0.168681150245,0.0286551640918,-0.0524388055907,[ 0.02095849],[-0.09504405],[ 0.00711249],9.084
0.168693534649,0.0287159394466,-0.0524181395146,[ 0.02113661],[-0.09624369],[ 0.00712405],9.106
0.168708383545,0.0287787493462,-0.0523981827125,[ 0.02131086],[-0.09747892],[ 0.00713828],9.126
0.168722842538,0.028843093642,-0.0523785567204,[ 0.02149104],[-0.09874981],[ 0.00715413],9.145
0.168738040194,0.0289082936045,-0.0523592769369,[ 0.02166965],[-0.10003779],[ 0.00717044],9.165
0.168753888744,0.0289748587288,-0.0523403419868,[ 0.02184888],[-0.10135397],[ 0.00718788],9.186
0.168769569652,0.0290419435888,-0.0523215713928,[ 0.0220289],[-0.10268343],[ 0.00720501],9.204
0.16878697191,0.0291100563236,-0.0523031595441,[ 0.02220338],[-0.10403007],[ 0.0072226],9.225
0.16880321964,0.0291785207957,-0.052284898961,[ 0.0223822],[-0.10539015],[ 0.0072399],9.244
0.168820364677,0.0292475065925,-0.0522666470829,[ 0.02255694],[-0.1067594],[ 0.0072561],9.265
0.168837479749,0.0293165054833,-0.0522483917296,[ 0.02272974],[-0.10813054],[ 0.00727078],9.285
0.168854506078,0.0293858564662,-0.0522301321634,[ 0.02290213],[-0.10951093],[ 0.00728436],9.305
0.168871443241,0.0294555595975,-0.0522118684075,[ 0.02307409],[-0.11090056],[ 0.00729683],9.327
0.168888238615,0.0295256149332,-0.0521937693736,[ 0.02324591],[-0.11229983],[ 0.00730878],9.346
0.16890586984,0.0295965335743,-0.0521756776967,[ 0.02341488],[-0.11371586],[ 0.00732002],9.365
0.168923157582,0.0296686531076,-0.0521579177542,[ 0.02358758],[-0.11516044],[ 0.00733232],9.386
0.168940204703,0.029741973767,-0.0521401518267,[ 0.02376342],[-0.11663281],[ 0.00734442],9.407
0.168956912912,0.0298161566337,-0.0521228875621,[ 0.02394172],[-0.11812673],[ 0.00735781],9.424
0.168975049944,0.0298878141403,-0.0521056375281,[ 0.02410228],[-0.11956356],[ 0.00736671],9.445
0.168992227555,0.0299523546619,-0.0520888817802,[ 0.02424073],[-0.12085461],[ 0.00736875],9.465
0.169019120023,0.03003968766,-0.0520637559238,[ 0.02440725],[-0.12258832],[ 0.00735952],9.487
0.16902909058,0.0300668851328,-0.0520553908569,[ 0.02445064],[-0.12312271],[ 0.00735377],9.505
0.169048058584,0.0301146623304,-0.0520389861811,[ 0.02451862],[-0.12405533],[ 0.00733628],9.525
0.169066849684,0.030157353775,-0.0520227459403,[ 0.02456916],[-0.12488155],[ 0.00731355],9.546
0.169085603342,0.0301958114708,-0.0520090472988,[ 0.02460524],[-0.12562147],[ 0.00729571],9.566
0.169102345386,0.0302227266244,-0.0520019411598,[ 0.02461305],[-0.12613038],[ 0.00729178],9.585
0.169119288866,0.0302455736824,-0.0519965330302,[ 0.02460622],[-0.12655429],[ 0.00729019],9.605
0.169131377622,0.030259570475,-0.05199548176,[ 0.02459406],[-0.12681096],[ 0.00729759],9.625
0.169139357758,0.0302951111908,-0.0519886132155,[ 0.02467164],[-0.12753381],[ 0.00730429],9.645
0.169144842968,0.0303199322401,-0.0519795096395,[ 0.02472506],[-0.12803449],[ 0.00729202],9.666
0.169156522309,0.0302898978343,-0.0519623274548,[ 0.02456584],[-0.12733802],[ 0.00719387],9.685
0.169186514709,0.030045888201,-0.0519433079317,[ 0.02360976],[-0.12202255],[ 0.00687934],9.705
0.169232369007,0.0296220338369,-0.0519212287284,[ 0.02196785],[-0.1128249],[ 0.00637537],9.725
0.169280507729,0.0291141136312,-0.0518955962156,[ 0.02000528],[-0.1018335],[ 0.00577316],9.745
0.169316628919,0.0286991095419,-0.0518694835826,[ 0.0183902],[-0.09286433],[ 0.005264],9.765
0.169332813203,0.028519821857,-0.0518424742263,[ 0.01767958],[-0.08897158],[ 0.00499844],9.786
0.169332674952,0.0285460009258,-0.0518118967983,[ 0.01776746],[-0.08949369],[ 0.00493601],9.805
0.169326385654,0.0285876487487,-0.0517795609898,[ 0.01793419],[-0.09036503],[ 0.00488389],9.825
0.16931935819,0.0286287843396,-0.0517465429322,[ 0.0181019],[-0.0912283],[ 0.00482781],9.844
0.169310016616,0.0286619458268,-0.051712148853,[ 0.01825],[-0.09193004],[ 0.00475903],9.865
0.169300951134,0.0286699856217,-0.0516774237513,[ 0.01830732],[-0.09209794],[ 0.00466498],9.886
0.169298767992,0.0285972392923,-0.0516415795868,[ 0.01804748],[-0.09052569],[ 0.00449386],9.905
0.169343198192,0.0279283800453,-0.0516053092062,[ 0.01542215],[-0.07614122],[ 0.00378041],9.926
0.169420363607,0.0266971588971,-0.0515703287389,[ 0.01040216],[-0.0497717],[ 0.00252585],9.946
0.169512730353,0.0250294045316,-0.0515366382383,[ 0.00312891],[-0.01427208],[ 0.00075508],9.964
0.169587987587,0.0232837116442,-0.0515042992322,[ 0.],[ 0.],[ 0.],9.984
0.169632749889,0.0219139094023,-0.0514716831353,[ 0.],[ 0.],[ 0.],10.005
0.169672721608,0.0205991394136,-0.0514400338402,[ 0.],[ 0.],[ 0.],10.025
0.169709197069,0.0191776284639,-0.051409875049,[ 0.],[ 0.],[ 0.],10.045
0.169735176432,0.0176660809997,-0.0513797947412,[ 0.],[ 0.],[ 0.],10.064
0.169744696718,0.0162700491199,-0.0513534968511,[ 0.],[ 0.],[ 0.],10.085
0.169745068496,0.0157702736468,-0.0513284911076,[ 0.],[ 0.],[ 0.],10.106
0.169749036959,0.0158236897931,-0.0512989191093,[ 0.],[ 0.],[ 0.],10.126
0.16975345371,0.0158850222921,-0.0512686700088,[ 0.],[ 0.],[ 0.],10.146
0.169757827011,0.0159465235525,-0.0512384207019,[ 0.],[ 0.],[ 0.],10.165
0.169763184274,0.0160079470506,-0.0512081780309,[ 0.],[ 0.],[ 0.],10.186
0.169767518424,0.0160692758539,-0.0511779285005,[ 0.],[ 0.],[ 0.],10.205
0.169771825073,0.0161306032915,-0.0511476789108,[ 0.],[ 0.],[ 0.],10.225
0.169776171529,0.0161917592703,-0.051117259597,[ 0.],[ 0.],[ 0.],10.245
0.169780490547,0.016252913877,-0.0510868402359,[ 0.],[ 0.],[ 0.],10.265
0.16978479844,0.0163138970285,-0.0510564209337,[ 0.],[ 0.],[ 0.],10.284
0.169789062642,0.0163750488723,-0.0510260015133,[ 0.],[ 0.],[ 0.],10.305
0.169794311192,0.0164361254518,-0.0509955875353,[ 0.],[ 0.],[ 0.],10.326
0.169798367652,0.0164972748585,-0.0509656773237,[ 0.],[ 0.],[ 0.],10.345
0.169802244048,0.0165584228536,-0.0509362765602,[ 0.],[ 0.],[ 0.],10.365
0.169803314941,0.0166249383268,-0.0509177457257,[ 0.],[ 0.],[ 0.],10.385
0.169799680194,0.0166950238233,-0.0509136466042,[ 0.],[ 0.],[ 0.],10.406
0.169798706379,0.0167685352146,-0.0509061597431,[ 0.],[ 0.],[ 0.],10.426
0.169817183971,0.0168511032976,-0.0508205435405,[ 0.],[ 0.],[ 0.],10.446
0.169892939724,0.0169376931996,-0.050487037999,[ 0.],[ 0.],[ 0.],10.466
0.170019702597,0.0170223813825,-0.0498964078565,[ 0.],[ 0.],[ 0.],10.487
0.170211577859,0.0171054089319,-0.0489760262683,[ 0.],[ 0.],[ 0.],10.506
0.170466352278,0.0171839503104,-0.0477007703599,[ 0.],[ 0.],[ 0.],10.526
0.170766306101,0.0172573121846,-0.0461136825427,[ 0.],[ 0.],[ 0.],10.545
0.171091670083,0.0173249793869,-0.0442841741322,[ 0.],[ 0.],[ 0.],10.565
0.171419643338,0.0173880832737,-0.0423046999999,[ 0.],[ 0.],[ 0.],10.585
0.171738471163,0.017446448121,-0.0402246938547,[ 0.],[ 0.],[ 0.],10.604
0.172023521056,0.0174989432564,-0.0381932466323,[ 0.],[ 0.],[ 0.],10.626
0.172263042586,0.0175506476474,-0.0363334752854,[ 0.],[ 0.],[ 0.],10.647
0.172463923423,0.017601313412,-0.0346347111949,[ 0.],[ 0.],[ 0.],10.667
0.172622435152,0.0176513156787,-0.0331670352321,[ 0.],[ 0.],[ 0.],10.685
0.172748705696,0.017702406226,-0.0319175596658,[ 0.00089884],[-0.00706777],[-0.00659222],10.706
0.17284691834,0.0177548418502,-0.0308839025395,[ 0.00223261],[-0.01841062],[-0.01809556],10.73
0.172920663948,0.0178089395262,-0.0300563254886,[ 0.00319637],[-0.02737599],[-0.02798227],10.746
0.172965731715,0.0178640700654,-0.0295060264502,[ 0.00380512],[-0.03341493],[-0.0349853],10.766
0.172989282665,0.0179249487092,-0.0292207690817,[ 0.00413275],[-0.03684228],[-0.03897572],10.786
0.172999883364,0.0179887960659,-0.0291069794587,[ 0.00429358],[-0.03861594],[-0.04092916],10.806
0.173000928575,0.0180540591627,-0.0290894014386,[ 0.00437089],[-0.03947444],[-0.04172279],10.825
0.173030364521,0.0181285216287,-0.0288202671954,[ 0.00465502],[-0.04284478],[-0.04567733],10.845
0.173104469606,0.0182334669959,-0.0279981615984,[ 0.00537551],[-0.05170806],[-0.05692873],10.87
0.173132196079,0.0182658873376,-0.0276525330582,[ 0.00564933],[-0.05524667],[-0.06166701],10.886
0.173183536698,0.0183284514283,-0.0269820728288,[ 0.00614439],[-0.06199802],[-0.07102845],10.905
0.173224173797,0.0183884950884,-0.0263985571925,[ 0.0065493],[-0.0678173],[-0.07939804],10.925
0.1732453339,0.0184475559696,-0.0260563158697,[ 0.00679449],[-0.07143343],[-0.08456869],10.945
0.173247798833,0.0185036863486,-0.0259935692072,[ 0.00687231],[-0.07257328],[-0.08588123],10.964
0.173254619859,0.018550065044,-0.0259474967638,[ 0.00691209],[-0.07346235],[-0.08688185],10.985
0.173257518939,0.0185928150907,-0.0259040143464,[ 0.00696262],[-0.07429333],[-0.08782055],11.005
0.173259892536,0.0186346147687,-0.0258580620297,[ 0.00701626],[-0.07513631],[-0.08878624],11.025
0.173264064944,0.01867501309,-0.0258074424358,[ 0.00706493],[-0.07600382],[-0.08980435],11.046
0.173268566292,0.0187152429518,-0.0257545688652,[ 0.00711334],[-0.07688885],[-0.09085227],11.065
