x,y,z,x_dot,y_dot,z_dot,th1,th2,d3,th1_dot,th2_dot,d3_dot,measured_th1,measured_th2,measured_d3,measured_th1_dot,measured_th2_dot,measured_d3_dot,eff_1,eff_2,eff_3,time
0.16,0.0,-0.0319127341313,0.0,0.0,0.0374687695204,0.115119696179,-0.0,0.0191352916588,-0.239708229997,0.0,-0.00770071572339,0.437219624383,0.00331168495416,0.0169246109571,0.0236514846563,-0.000105452130487,0.000505206987227,0.597098652086,-0.000105452130487,-0.0664848882689,15.651
0.16,0.0,-0.0280872658687,0.0,0.0,0.0374687695204,0.139615865572,-0.0,0.0183944236861,-0.240103012425,0.0,-0.00681010266963,0.439180357609,0.00329580683687,0.0169732267504,-0.0168259811305,0.0474816965366,-9.53395848572e-05,0.596073211729,0.0474816965366,-0.066573117439,15.851
0.16,0.0,-0.0242745314652,0.0,0.0,0.0372193940433,0.16405619985,-0.0,0.0177471225212,-0.238614162814,0.0,-0.00587107833988,0.439634980395,0.00326412350769,0.0169847383821,-0.0184211795276,0.050052036586,-3.43966653725e-05,0.58449038361,0.050052036586,-0.0664444810355,16.051
0.16,0.0,-0.020499871194,0.0,0.0,0.0367231410069,0.188249213148,-0.0,0.0171970089671,-0.235261973155,0.0,-0.00490957574791,,,,,,,,,,
0.16,0.0,-0.016788242994,0.0,0.0,0.0359850062474,0.212007355719,-0.0,0.0167450506192,-0.230103070879,0.0,-0.0039514983746,,,,,,,,,,
0.16,0.0,-0.01316396758,0.0,0.0,0.0350124835185,0.23515062314,-0.0,0.0163896156241,-0.223228216239,0.0,-0.00302172922975,,,,,,,,,,
0.16,0.0,-0.00965047355353,0.0,0.0,0.0338155644922,0.257509862142,-0.0,0.0161266254956,-0.21475861016,0.0,-0.00214318935464,,,,,,,,,,
0.16,0.0,-0.00627004251265,0.0,0.0,0.0324067387582,0.278929639299,-0.0,0.0159497992408,-0.204841092269,0.0,-0.00133599775083,,,,,,,,,,
0.16,0.0,-0.00304355416286,0.0,0.0,0.0308009938244,0.299270583364,-0.0,0.0158509761201,-0.193642712255,0.0,-0.000616776701931,,,,,,,,,,
0.16,0.0,9.76857267941e-06,0.0,0.0,0.0290158151166,0.318411163853,-0.0,0.0158205004448,-0.181345194923,0.0,1.86524194109e-06,,,,,,,,,,
0.16,0.0,0.00287261444276,0.0,0.0,0.0270711859785,0.336248920609,-0.0,0.0158476492145,-0.168139791098,0.0,0.000511653941793,,,,,,,,,,
0.16,0.0,0.00552983875766,0.0,0.0,0.0249895876718,0.352701205539,-0.0,0.0159210821896,-0.154222924903,0.0,0.000908768952947,,,,,,,,,,
0.16,0.0,0.00796871827875,0.0,0.0,0.0227959993762,0.367705533912,-0.0,0.0160292941135,-0.13979293207,0.0,0.00119376841412,,,,,,,,,,
0.16,0.0,0.0101792061081,0.0,0.0,0.0205178981894,0.38121966606,-0.0,0.0161610500193,-0.125048054452,0.0,0.00137133601211,,,,,,,,,,
0.16,0.0,0.012154186578,0.0,0.0,0.0181852591269,0.393221550738,-0.0,0.0163057865976,-0.110185731056,0.0,0.00144987301604,,,,,,,,,,
0.16,0.0,0.0138897301406,0.0,0.0,0.0158305551224,0.403709259816,-0.0,0.0164539651604,-0.0954031180836,0.0,0.00144096221888,,,,,,,,,,
0.16,0.0,0.0153853482575,0.0,0.0,0.0134887570273,0.412701032569,-0.0,0.0165973645871,-0.0808986858388,0.0,0.00135873252094,,,,,,,,,,
0.16,0.0,0.0166442482895,0.0,0.0,0.0111973336113,0.420235529,-0.0,0.0167293056213,-0.0668746794593,0.0,0.00121915383896,,,,,,,,,,
0.16,0.0,0.0176735883858,0.0,0.0,0.00899625156185,0.426372367681,-0.0,0.0168448009654,-0.0535401901085,0.0,0.00103929309393,,,,,,,,,,
0.16,0.0,0.0184847323738,0.0,0.0,0.00692797548432,0.431192996382,-0.0,0.0169406288559,-0.0411145586382,0.0,0.000836564192853,,,,,,,,,,
0.16,0.0,0.019093504649,0.0,0.0,0.00503746790219,0.434801914615,-0.0,0.0170153313463,-0.0298308201458,0.0,0.000628008936836,,,,,,,,,,
0.16,0.0,0.0195204450638,0.0,0.0,0.00337218925684,0.437328237103,-0.0,0.0170691425976,-0.0199388918675,0.0,0.000429652134441,,,,,,,,,,
0.16,0.0,0.0197910638181,0.0,0.0,0.00198209790763,0.438927556785,-0.0,0.0171038573224,-0.011708206728,0.0,0.000255983025154,,,,,,,,,,
0.16,0.0,0.019936096348,0.0,0.0,0.000919650131895,0.439784035781,-0.0,0.0171226553913,-0.00542949984371,0.0,0.000119626229815,,,,,,,,,,
0.16,0.0,0.019991758216,0.0,0.0,0.00023980012493,0.440112623338,-0.0,0.0171299057107,-0.00141546415197,0.0,3.12783262672e-05,,,,,,,,,,
0.16,0.0,0.02,0.0,0.0,-2.22044604925e-16,0.44016127125,-0.0,0.0171309809455,1.3106197215e-15,0.0,-2.89741219839e-17,,,,,,,,,,
