x,y,z
0.0500724001083,-0.108663029918,0.091928972454
0.0500640656997,-0.113341100392,0.0858237103406
0.0500843970996,-0.117728478108,0.0794736619613
0.0500523586196,-0.121794663293,0.073004821149
0.0500701022611,-0.126056947405,0.0665775134371
0.0500790059197,-0.129442227994,0.0596218445449
0.050074873943,-0.132350169045,0.0524841574031
0.0500758560033,-0.134881449185,0.0452063073844
0.0500793286952,-0.137061096661,0.0379847673214
0.0500601162259,-0.137192728431,0.0380555434216
0.0500789092007,-0.00026910304028,0.142157129564
0.0500508073773,0.00742767263263,0.141942074932
0.0500291629667,0.0151034439808,0.141351286789
0.050078221286,0.0227632826092,0.14035266194
0.0500243272804,0.0303398697843,0.138957973235
0.0500467292017,0.0378456929799,0.137107317631
0.0500548289973,0.0452230864731,0.134844606985
0.0500678870053,0.0524104333729,0.132134630546
0.0500527956355,0.0595081943847,0.129135907222
0.0500542621526,0.0664439862071,0.125756060603
0.0500852855505,0.0731925082681,0.121991565531
0.0500842819288,0.0797245975901,0.117871554888
0.0500547482517,0.0860037089938,0.113408299082
0.0500769990164,0.0918907127533,0.108444350149
0.0500769331529,0.0977023629458,0.103354833544
0.0500681817325,0.103224340695,0.0979391575776
0.0500685019254,0.108491825811,0.0922288290674
0.0500488129472,0.113419344014,0.0862389759164
0.0500764273147,0.11798437865,0.0799749046767
0.0500552680994,0.121798706421,0.0732505703032
0.050068308822,0.125684897746,0.0665551166727
0.0500698736598,0.129214791771,0.0596856820299
0.0500643301203,0.132399650224,0.0526486690633
0.0500597076226,0.135167219126,0.0454412123805
0.0500729204082,0.137436115587,0.0381339618994
0.0500720179727,0.137145863248,0.0380741449015
0.0500298382509,-0.000290549922729,0.148559618047
0.0500646166827,-0.0083511798062,0.148385365105
0.0500424172767,-0.0163773637194,0.147578723449
0.0500105360321,-0.0243445586699,0.146352488018
0.0500770078238,-0.0322001091331,0.144737446033
0.0500864708734,-0.0399834493479,0.142759310165
0.0500749733262,-0.0478127883965,0.14090984037
0.0500306359526,-0.0553758813572,0.138023335096
0.0500191756678,-0.0627061642708,0.134675769431
0.0500841027386,-0.0698492913481,0.130965009037
0.0500377815888,-0.0767658258112,0.126914882981
0.0500131348424,-0.08349864341,0.122550651536
0.0500602795208,-0.0903782526218,0.118322405838
0.0500560402844,-0.0966161098675,0.113197309023
0.0500700194906,-0.102489044772,0.107698060052
0.0500790145273,-0.108067194623,0.101876785576
0.050059045872,-0.113327678095,0.0958294137516
0.0500471676631,-0.118313066195,0.0895503177959
0.0500509460383,-0.123457490055,0.0833359269103
0.0500776541464,-0.127716807445,0.0764796871545
0.0500832837231,-0.131567003562,0.0693828309391
0.050068151461,-0.135005386914,0.0621453299733
0.0500695667669,-0.138078086064,0.0547226512667
0.0500763837612,-0.14080123966,0.0471662294416
0.0500753716841,-0.143138568716,0.0396719773329
0.0500678368853,-0.143468172335,0.0397988889359
0.0500311690407,-0.000290735648421,0.148578167445
0.0500436963012,0.00778023163734,0.148382398997
0.050050797046,0.0158180963592,0.147738445476
0.0500691940391,0.0238136532445,0.146676077724
0.0500353323436,0.0317236927841,0.145186595946
0.0500330652129,0.0395440299993,0.143244773188
0.0500277848906,0.0472088378798,0.140874891354
0.0500797689174,0.0548038994923,0.138107786897
0.0500622287918,0.0622484087193,0.134967795734
0.0500791230996,0.0695015821606,0.131406353053
0.0500857774042,0.0765370861884,0.127459988685
0.0500535666726,0.0833245700492,0.123138241312
0.0500782630105,0.0897990169803,0.118378695631
0.0500850249384,0.0961427690714,0.113360084669
0.0500830597196,0.1022598657,0.108014320556
0.0500758371739,0.108043306363,0.102349138787
0.0500667365393,0.113491500653,0.0963436221437
0.0500840810208,0.118567956569,0.0900343686844
0.0500671129518,0.123047678592,0.0833217822295
0.050081938598,0.127454610197,0.0765427272488
0.0500495385776,0.131549444479,0.0696095093095
0.050081330882,0.135238182639,0.0624036859296
0.0500804581087,0.13849566055,0.0550160036132
0.0500761265487,0.141240815145,0.047428263588
0.0500730594241,0.143191353052,0.0397390076889
0.0500820404082,0.143288388516,0.0397519904659
0.0500803605989,-0.000291666541823,0.154976609015
0.0500559401208,-0.00867253282834,0.154557656821
0.0500391564263,-0.0170581433813,0.153742791368
0.0500904226224,-0.0253590531222,0.152539066741
0.0500584633096,-0.0335724375611,0.150954763367
0.050067199102,-0.0418402768249,0.149417566338
0.0500640601378,-0.0497782187229,0.146679743333
0.0500878073144,-0.0576860373544,0.143708835851
0.0500619493274,-0.0652982735835,0.140286294361
0.0500126272685,-0.0727836775544,0.136484678423
0.0500636314652,-0.0800759484879,0.132356217834
0.0500733738583,-0.0873945163381,0.128232969803
0.0500722778435,-0.0941509233243,0.123214615143
0.0500592959381,-0.100627419334,0.117859945942
0.0500720741523,-0.106766066786,0.112149614596
0.0500605011504,-0.112617975457,0.106165154003
0.050061849447,-0.118207919384,0.0999122531269
0.0500833084983,-0.123832208883,0.0936531913655
0.0500721300917,-0.128659511281,0.0867964697093
0.0500786724314,-0.133039564183,0.0796232971279
0.0500787230827,-0.137021967295,0.0722520421088
0.050075362343,-0.140675029013,0.0647073849132
0.0500474256031,-0.143993995487,0.0569951091176
0.0500794242899,-0.147373697375,0.0493192318861
0.0500761129107,-0.14972153086,0.0414986233232
0.0500599353781,-0.149657120679,0.0414959481029
0.0500857847115,-0.000301583105655,0.154973837126
0.0500769552438,0.00813843918707,0.154767151428
0.050076968452,0.0165220521293,0.154095768625
0.0500772964715,0.0248430309671,0.152973739967
0.0500620334085,0.0330730690414,0.151398489702
0.0500171573524,0.0412374637883,0.149396430077
0.0500760805635,0.049306572407,0.146943507883
0.0500198326657,0.0572142335173,0.14406406326
0.0500675208647,0.0649678345998,0.140733969694
0.0500349666784,0.0725016478766,0.137023719219
0.050049878103,0.0797738244518,0.132892562539
0.0500678464556,0.0868969866665,0.128376014693
0.0500858447464,0.0937968662958,0.123496432455
0.0500393602249,0.100431484728,0.118259818821
0.0500546944371,0.106760588853,0.112638382572
0.0500651010671,0.112746584993,0.106673440423
0.0500664000818,0.118162525268,0.100243663172
0.0500393488609,0.123511211692,0.0937476546963
0.0500771587944,0.128507849523,0.0869590942574
0.0500497381944,0.133136681482,0.0799248382889
0.0500693485208,0.137345691434,0.0726241564794
0.0500800863123,0.141094282556,0.0650532162607
0.0500755561848,0.14405355012,0.0572136327698
0.0500637851657,0.147036918086,0.0493424425294
0.0500722169725,0.149523675861,0.041475869292
0.0500821695117,0.149495823531,0.0414595075315
0.0500308317437,-0.00031967970391,0.161387933901
0.0500639624209,-0.00904237786314,0.160904104604
0.0500789313137,-0.0178009035214,0.160146046771
0.0500822829918,-0.0264818376538,0.159350826712
0.0500572046816,-0.0350314941754,0.157567825203
0.0500637473614,-0.0434848754205,0.155272907404
0.0500873733683,-0.0518162881984,0.152571876161
0.0500553838955,-0.0599874500479,0.14948869992
0.0500634003726,-0.0680898567524,0.146032223812
0.050076483021,-0.0760193198949,0.142543064956
0.0500851539819,-0.0835512970247,0.138076333371
0.0500200933939,-0.090851851711,0.133233789808
0.0500609650722,-0.0978577994522,0.128035721572
0.0500851845417,-0.1046492894,0.122487346912
0.0500848204198,-0.111184105046,0.116640476185
0.0500792601216,-0.117675972377,0.110873179943
0.0500794086015,-0.123379665009,0.104244299511
0.0500847027249,-0.128739480316,0.0973097094888
0.0500843557923,-0.13373232099,0.0901308241863
0.0500393424487,-0.138383944681,0.0827045298984
0.050056373929,-0.14270790082,0.075089169476
0.0500742795237,-0.146939798987,0.0675615828697
0.0500508234409,-0.150290938023,0.0594745853712
0.0500565750671,-0.153144049897,0.051194118439
0.0500820393347,-0.155604505948,0.0430893024505
0.0500761738823,-0.155724269153,0.0431507414427
0.0500687586855,-0.000314294017224,0.16134518272
0.0500321978296,0.00842392410067,0.161134784212
0.0500630436158,0.0171890536455,0.160463229042
0.0500631682901,0.025886471532,0.159283419088
0.0500633415166,0.0345002343742,0.157644152966
0.0500525219876,0.0430088584626,0.15553458556
0.0500688832787,0.0513822742058,0.152970458523
0.050076899199,0.059569523082,0.149991820628
0.050042527414,0.0675497643145,0.14657078347
0.0500753393324,0.0755241944438,0.142645764257
0.0500801835629,0.0831518407883,0.138350562138
0.050068014815,0.0905703089439,0.133656271949
0.0500784995652,0.0977571175662,0.128536949612
0.0500858222102,0.104612661995,0.123020249991
0.0500858949857,0.111090969918,0.117132877089
0.0500384200811,0.117313309938,0.110985871119
0.0500415763656,0.123230869949,0.104514055358
0.0500440766571,0.128799273544,0.0977137462548
0.0500795767253,0.133971224819,0.0905749301493
0.0500544287386,0.138707013463,0.0831194609516
0.0500571602202,0.142702362621,0.075467773898
0.0500759640698,0.146686170593,0.0676353702451
0.0500725689438,0.150223535418,0.0596073977867
0.0500576102871,0.153366229235,0.0514019777687
0.0500682569457,0.15590048789,0.0432317281886
0.0500821300353,0.155761734891,0.0431808796095
0.0500392879899,-0.00032914294683,0.167770825245
0.0500785475592,-0.00937529935146,0.1674632045
0.0500052292533,-0.0184625915626,0.166659790619
0.0500831950802,-0.0274951420647,0.165318193897
0.0500846318479,-0.036455529846,0.16351400948
0.0500147454294,-0.0453114126893,0.161262635672
0.0500131260206,-0.0540393327183,0.158602507676
0.050000853863,-0.0626098416326,0.155606012672
0.0500634754727,-0.0708155752912,0.152059773825
0.0500621537426,-0.0789038834439,0.147892168492
0.0500634231723,-0.0867511434088,0.143310308305
0.0500884832932,-0.0944785027511,0.138327773839
0.0500881580995,-0.101906212316,0.13302513798
0.0500818302884,-0.109087586046,0.127752461137
0.0500742063729,-0.115724301626,0.121529147176
0.0500818773874,-0.122076228248,0.114987710122
0.050044469818,-0.128105003945,0.108110077517
0.0500230011536,-0.133803839706,0.100955426974
0.050046446128,-0.13913885518,0.0935589594331
0.0500794241666,-0.144258799509,0.0862905432147
0.0500497274364,-0.14861521266,0.0782994673707
0.0500583064022,-0.15250417676,0.0700609482647
0.0500697310289,-0.155997492742,0.0616155822583
0.0500759341458,-0.159090571327,0.0530302777611
0.0500822966855,-0.161621818291,0.044745040115
0.0500762949617,-0.16178518666,0.044817536627
0.0500778741459,-0.000326597361655,0.167744316718
0.0500802222786,0.0088286417649,0.167530465857
0.0500186776377,0.0179036377415,0.166794162964
0.0500702866942,0.0269183547151,0.165550730152
0.0500803812751,0.0358282230898,0.16386273218
0.0500840954308,0.0445924589727,0.161702844711
0.0500832336146,0.0532544297071,0.159080872226
0.0500505816001,0.0619902578365,0.155927233464
0.0500497417919,0.0703864189021,0.152306376773
0.0500810861423,0.0785571114471,0.148242301294
0.0500164950073,0.0864859817792,0.143793810656
0.0500860182413,0.0941633317732,0.138902365333
0.0500849847305,0.101608129091,0.13354202044
0.0500538241588,0.108760846269,0.127896027326
0.0500666389161,0.115609452456,0.121829074011
0.0500657307582,0.122122218361,0.115381700465
0.0500743894603,0.128269445235,0.108578644992
0.050073947616,0.13397363381,0.101426982794
0.050049958666,0.139249708761,0.0939831408742
0.0500767449759,0.143944325794,0.086402514664
0.0500812030853,0.148546570051,0.0784951727464
0.0500809370968,0.152702857177,0.0703164047325
0.0500763070683,0.156382550132,0.0618874220556
0.0500637803744,0.159512302801,0.053243767998
0.0500679244695,0.162098192789,0.0449517761385
0.0500722964755,0.16179055933,0.0448774893044
0.0500852815905,-0.000339954248112,0.174155149359
0.0500307228301,-0.00976130040543,0.173718147214
0.0500802293577,-0.0192995244645,0.172865927768
0.050058438848,-0.0287177100222,0.171568373636
0.050031656066,-0.0380266344467,0.169829689115
0.0500663102686,-0.0472704964455,0.167617989028
0.0500762617751,-0.0559833535225,0.164874693922
0.0500317777793,-0.0648689437086,0.161462267476
0.0499943130069,-0.0735944740429,0.15762113189
0.050088484202,-0.0820852161403,0.1533456864
0.0500903095859,-0.0903411496271,0.148708237746
0.0500344894317,-0.0983184114296,0.143722541316
0.0500770002191,-0.105797384996,0.138410198851
0.0500252578497,-0.113142075315,0.132342224458
0.0500204988295,-0.120141697725,0.125894084772
0.0500413284362,-0.12682947683,0.119117319817
0.0500591935089,-0.133153104596,0.112064388289
0.0500456758914,-0.139152544427,0.104759239822
0.0500791550596,-0.144560087032,0.0974198416636
0.0500836915512,-0.149568968565,0.0893248187903
0.0500675564099,-0.154139911184,0.0809782115407
0.050079082039,-0.15829944637,0.0724335300605
0.0500537704819,-0.162030827849,0.0637247212879
0.0500697453758,-0.165410152281,0.0549382360872
0.0500663633128,-0.168196595123,0.0466008894178
0.0500666896322,-0.168162463375,0.0466001385933
0.0500708264887,-0.000347444979527,0.174160291056
0.0500616234618,0.00923320492449,0.173902341408
0.050017031489,0.0184968382461,0.173154961869
0.0500817752746,0.0277993349335,0.171909288904
0.050081587029,0.037049257991,0.170157793086
0.0500612441113,0.0462073200859,0.167956143947
0.0500501764981,0.0554939841865,0.16507328191
0.0500766551035,0.0644010801,0.161799161406
0.0500621848728,0.0729735140605,0.158116075512
0.0500621906694,0.081394257609,0.153965350305
0.0500416630353,0.0896032952877,0.149367416377
0.0500415560628,0.0978850424376,0.144167903997
0.0500885014614,0.105635386772,0.138624025432
0.0500650524109,0.113051605161,0.132666030719
0.0500280166912,0.120131338689,0.126283539591
0.0500637792431,0.126797211469,0.119560953306
0.0500637242154,0.133076270581,0.112503960601
0.0500652956921,0.138803342533,0.105280009261
0.0500745638329,0.144522725613,0.0976456209689
0.0500417641882,0.149716059738,0.089624489144
0.0500544237704,0.154427155202,0.0812865785117
0.0500409612111,0.158633590502,0.0727556299291
0.0500805971741,0.162310595942,0.0640275559489
0.0500633355035,0.165304409946,0.0554314766787
0.0500559917078,0.168000687066,0.0465700921251
0.0500768952922,0.167985775656,0.0465677198842
0.0500858368238,-0.000358407394632,0.18055602526
0.0500614982042,-0.0104326780128,0.18020339072
0.0500418374214,-0.0201423361132,0.1794476673
0.050070258517,-0.0297451851442,0.178177917975
0.0500371815168,-0.0390516894672,0.176451112483
0.0500932542965,-0.0488574907731,0.173650035086
0.050023721623,-0.0583171020679,0.170717836869
0.0500793854826,-0.0674939382519,0.167297426908
0.0500334654123,-0.0765043601965,0.1634738179
0.0500674728879,-0.0852140836794,0.159231685657
0.0500837594648,-0.0936735074523,0.154539468213
0.0500715571435,-0.101815360058,0.148975814767
0.0500899219713,-0.109801310835,0.143117115677
0.0500362378563,-0.1175068651,0.136904502452
0.0500759980254,-0.124731860921,0.130472122286
0.0500790509896,-0.131645409744,0.123678683637
0.0500737470509,-0.138044390802,0.116501730088
0.0500726439455,-0.144154524041,0.108701355906
0.0500815412979,-0.149881641128,0.100561927875
0.0500238569758,-0.155120951909,0.0922535995887
0.0500837981609,-0.15991187611,0.0837939127241
0.0500837097389,-0.164242375754,0.0752061425315
0.0500712068796,-0.168201666367,0.066279856986
0.0500760275079,-0.171413843137,0.0570178117686
0.0500698909586,-0.174114399599,0.0482185700411
0.050079002763,-0.174242145215,0.0482386601081
0.0500789756416,-0.000359857834771,0.180560925513
0.0500867297453,0.00935335258769,0.180291674779
0.0500288871047,0.0190115703926,0.17955649574
0.0500784538741,0.0287442582193,0.178264870252
0.0500786469068,0.0387163278619,0.176340219692
0.0500784909807,0.0481354078386,0.173986568842
0.0500398369105,0.0573861983955,0.171150633571
0.0500842499036,0.0665492503314,0.167802025959
0.0500145955868,0.0754272670594,0.164065176187
0.0500893184125,0.0842587879144,0.159760661244
0.0500246685773,0.0931839245242,0.1547072102
0.0500646664001,0.101530882968,0.149346304869
0.0500477410687,0.109527019947,0.143587192341
0.0500456735237,0.117077383521,0.137491872507
0.050079518813,0.124269660619,0.130999308662
0.0500873699458,0.131031985241,0.124224772955
0.0500833053879,0.138103077788,0.116686969396
0.0500316577678,0.144304109508,0.108970200372
0.0500735737404,0.150034020933,0.100927243971
0.0500312997321,0.15526478385,0.0926567728343
0.0500527570743,0.159949048915,0.0841760998235
0.0500437754685,0.164071177955,0.0756889370067
0.0500702500778,0.168239009026,0.0664774513283
0.0500539441614,0.171724222895,0.0570671950072
0.0500592900158,0.174412382431,0.0483225544333
0.0500803537614,0.174274078011,0.048283063505
0.0500071457714,-0.000374840513855,0.186972124862
0.0500468168019,-0.0105563011916,0.186769795508
0.0500601594728,-0.0198488336277,0.185996211914
0.0499894222539,-0.0309071917059,0.184235771118
0.0500853463409,-0.041015598204,0.182301521623
0.0499982123684,-0.0508557739164,0.179893606066
0.0500413093828,-0.0604565935752,0.176938980534
0.0500712057353,-0.0697649607218,0.173549886306
0.0500427002138,-0.0786723091288,0.169802201857
0.0500395558547,-0.0882490217881,0.16463193775
0.050004116423,-0.097173154128,0.159540701746
0.0499860399437,-0.105719058713,0.154130690388
0.0500603336184,-0.113876217086,0.148235072844
0.0500435434316,-0.121633266382,0.14204138378
0.0500347665438,-0.128996844447,0.135570497486
0.050074670543,-0.13629542888,0.127887943284
0.0500859276724,-0.143126786373,0.120170212785
0.0500130403888,-0.14944123001,0.112236509627
0.0500785766949,-0.155316819015,0.104094817432
0.0500687310696,-0.160670964342,0.0957675713512
0.0500800285156,-0.165594538729,0.0872585214812
0.0500720266785,-0.170120518315,0.077659846951
0.0500725789551,-0.174051195392,0.0682904364342
0.050067444551,-0.177522581271,0.0587654029517
0.0629857086917,-0.17923504676,0.0537313273466
0.0500370590656,-0.000379528539333,0.186971111881
0.0500350591775,0.00955625600657,0.186735669459
0.0500019598173,0.0195781554227,0.185965144661
0.0500379878295,0.0301956013433,0.184534089974
0.0500610681935,0.0402680538967,0.182613005319
0.0500420292616,0.0496471546219,0.180240525394
0.0500066537079,0.0592659642625,0.177315262482
0.0500790135667,0.0687660143256,0.173875974401
0.0500107283947,0.0781733335464,0.169929645053
0.0500782376279,0.0876876764401,0.165121438695
0.0500659596659,0.0964368071421,0.160146152873
0.0500072081198,0.10502487392,0.154666595033
0.0500231728629,0.113054507373,0.14889906158
0.0500878883929,0.120901867013,0.142576779702
0.0500672463592,0.128146395033,0.136152706848
0.0500854306707,0.136297265272,0.128302316748
0.0500245580169,0.14308858889,0.120623237453
0.050025266737,0.149368949539,0.112707813561
0.0500848404792,0.155214572742,0.104484357738
0.0500518682483,0.160490382108,0.0961273368855
0.0500684578154,0.165223417779,0.0876611052539
0.0500643630389,0.17029618347,0.0779275398953
0.0500406330649,0.174332155854,0.0685175502103
0.0500750664508,0.177790610925,0.0589642105923
0.0500769147116,0.180588347293,0.0500279437503
0.0500708640546,0.180480966659,0.0500170831589
0.0500365578131,-0.000394051103222,0.193362845216
0.0500675073781,-0.0100309156988,0.193166963043
0.05006354525,-0.0217890456235,0.192066279612
0.0500653855343,-0.0321638551371,0.190609128832
0.0500434521139,-0.0422904651288,0.188713894784
0.0500862085106,-0.0521931544802,0.186291024739
0.0500846418066,-0.0621091188667,0.183275878483
0.0500752025671,-0.0714953236265,0.179860299931
0.0500552172585,-0.0821075532135,0.174932471255
0.050055376321,-0.0914619989429,0.170205691855
0.0500349722342,-0.100510524326,0.165141369127
0.0500091927207,-0.109237457576,0.159604417942
0.050082817092,-0.117501675725,0.153713927134
0.0500738609024,-0.125591787239,0.147316268241
0.0500236843775,-0.133800351332,0.139518053433
0.0500785908536,-0.141157524247,0.13202681459
0.0500416384415,-0.148034546406,0.124286599653
0.0500539492631,-0.15441869475,0.116473446948
0.0500787391423,-0.160541501369,0.108013275337
0.0500805302961,-0.166041655571,0.0995524399573
0.0500264862946,-0.17141197045,0.0895516868435
0.0500817878017,-0.176005811957,0.0800737055023
0.0500764252795,-0.180062651241,0.0705458588671
0.0500606004938,-0.18364569586,0.0608838399759
0.0500631956036,-0.186404375439,0.0516071061684
0.0500825450158,-0.18647550303,0.051593761041
0.0500615009166,-0.00039367050802,0.193359389672
0.0500034309653,0.0102869702869,0.193037920622
0.0500600735055,0.0205148206678,0.192207460858
0.0499987552161,0.0306960814523,0.190872517342
0.0500598445901,0.040952890901,0.188948056318
0.0500808068559,0.0512223167585,0.186478788195
0.0500074261262,0.0614238399052,0.183428620625
0.0500362324736,0.0714269725615,0.179621769593
0.050061627829,0.0809862583179,0.175521952424
0.0500783470177,0.090383297986,0.170882828202
0.0500669576705,0.0994250296431,0.165780515339
0.0500481479486,0.108060428877,0.1603288139
0.0500775821697,0.116544932118,0.154265603949
0.0500904863651,0.125798739662,0.147016807543
0.0500612902561,0.133554320296,0.139969646099
0.0500231330933,0.140785847329,0.132668671401
0.0500638092969,0.147743251084,0.124860984755
0.0500665614016,0.153865239832,0.117193267301
0.0500356985984,0.15997322116,0.108679109185
0.0500819136026,0.166415007811,0.0990124484807
0.0500316876616,0.171538422684,0.0898679200475
0.0500358634931,0.176146824018,0.0804559802186
0.0500819401557,0.180129643337,0.0709976052459
0.0500708615252,0.183541192831,0.0614705802906
0.0500758293416,0.186615929569,0.0517002058296
0.0500560477302,0.186519820572,0.0516692603322
0.0500822626214,-0.000405110974311,0.199758021959
0.0500431546799,-0.0114151243268,0.199520951908
0.0500470938463,-0.0221410673335,0.19862500181
0.050072372328,-0.0323656725967,0.197234996407
0.0500560557669,-0.0431692684096,0.195190219394
0.0500604052283,-0.0529454499065,0.192725610347
0.0499771624957,-0.0648415947768,0.188819500859
0.0500641407729,-0.0749349468115,0.185115180804
0.0500865722027,-0.0846952720976,0.180917961348
0.0500266212856,-0.094046240367,0.176365154823
0.0500396505765,-0.103246461103,0.171215108901
0.0500750879191,-0.11221850942,0.165540019975
0.0500509469923,-0.121882586013,0.158182311138
0.0500001601399,-0.130259620777,0.151318702562
0.0500635798793,-0.137994950851,0.144453076362
0.0500799079095,-0.145644082637,0.136794172978
0.0500810756797,-0.152584808427,0.129182715454
0.0500744706428,-0.15924795819,0.121064624074
0.050058622641,-0.166084712845,0.110956208242
0.0500632286431,-0.171837810685,0.101850423941
0.0500779007465,-0.177040446829,0.09258798499
0.0500568684622,-0.181800963854,0.0830129391272
0.050079729275,-0.18589979262,0.0737027458685
0.0500713950627,-0.189617180488,0.0638983186349
0.0500627426141,-0.19269492108,0.0533254168373
0.0500826305688,-0.192776146724,0.0533281732165
0.0500820629046,-0.000404919323716,0.199762072438
0.0500836560094,0.0100442332018,0.199489381244
0.0500842371047,0.0208330982042,0.198674640651
0.0500362705227,0.031679210621,0.197275565924
0.0500826013417,0.0427304256347,0.19519601156
0.0500286596126,0.0530287852408,0.192528405121
0.0500579012228,0.0632551348624,0.189410396184
0.0500585138097,0.0733324616225,0.185751965996
0.0500101781907,0.083351679873,0.181519040642
0.050040450434,0.092962607272,0.176824121696
0.0500423114998,0.102278987592,0.171571712068
0.050064685883,0.11225738883,0.165250915823
0.0500789416472,0.121598311614,0.158597540082
0.0500890346597,0.129316928651,0.152284840897
0.0500781652259,0.137672404227,0.144776170477
0.0500862473002,0.14463464727,0.137826837519
0.0500289022463,0.152139794005,0.129478390649
0.0500444733159,0.159795191801,0.120162637258
0.0500244656989,0.166137333148,0.111376594355
0.050084435585,0.171778687436,0.102374015448
0.0500556470379,0.176741920335,0.0934298673716
0.0500678103633,0.181566009861,0.0836816072364
0.0500703866409,0.185630964376,0.0741385246849
0.0500659791645,0.190005699,0.0626900662534
0.0500634092418,0.192866293623,0.0534103817649
0.050053758577,0.192768198318,0.0533839831645
0.0500029628069,-0.000411893419953,0.206171287679
0.0500699770844,-0.0104219200666,0.205923873317
0.0500285887932,-0.0221318875396,0.205098822489
0.0500869901268,-0.032640951419,0.203633846242
0.0499845934038,-0.0454756703163,0.201006144684
0.0500891914579,-0.0560238771068,0.198403627459
0.0500703039573,-0.0664837179437,0.195197882056
0.0500247407865,-0.0767713061306,0.191432033331
0.0500598349992,-0.0865610009304,0.187282351101
0.0500663723486,-0.0963622322331,0.182499076258
0.050069609888,-0.106081634192,0.177085913976
0.0500324680985,-0.116573917403,0.169962148393
0.0500627302658,-0.12559532519,0.163428503722
0.0500695437969,-0.133943858293,0.15682933428
0.0500464949259,-0.141922087938,0.149800358534
0.0500801884581,-0.149790273329,0.14204004479
0.0500053117701,-0.158084289829,0.132282186348
0.0500076005036,-0.164840411603,0.123843622829
0.0500483650526,-0.1712619022,0.114762149293
0.0500849982346,-0.177121173306,0.105609908827
0.0500788731722,-0.182411863219,0.096531428352
0.0500799416649,-0.187384355031,0.0866528235678
0.0500638452766,-0.19216033165,0.0749091103753
0.0500824073387,-0.195892177021,0.0644926472808
0.05006946161,-0.198729916816,0.0549858273769
0.0500645032151,-0.198863801493,0.0550239456761
0.0500027562614,-0.000412513878716,0.206172336443
0.0500848040461,0.010352136738,0.205944814221
0.0500833479607,0.0217979880765,0.205058866177
0.0500810837222,0.0336897152382,0.203447187408
0.0500826848772,0.0435774118358,0.20146424901
0.0500311543499,0.0544620493545,0.198829825073
0.0500593338538,0.0652939104143,0.195569214686
0.0500823631348,0.075995706248,0.191706851144
0.0500680774236,0.0864804585538,0.187247962105
0.0500904564494,0.0963459281875,0.182399296464
0.0500569546155,0.106773747471,0.176362184568
0.0500371569911,0.115251635782,0.170918073926
0.0500769366784,0.124863250173,0.164049522441
0.0500499548378,0.132929064955,0.157578891073
0.0500298890713,0.14121275058,0.150188010314
0.0500864521237,0.149095711187,0.142345654616
0.0500880127415,0.157926069689,0.132820753755
0.0500771758862,0.164444528419,0.124557894942
0.0500307583353,0.171025325777,0.115419060035
