289,0
380,0.0039279
467,0.0078558
550,0.011784
630,0.015712
706,0.01964
781,0.023568
853,0.027495
923,0.031423
991,0.035351
1059,0.039279
1125,0.043207
1191,0.047135
1257,0.051063
1322,0.054991
1387,0.058919
1452,0.062847
1518,0.066775
1585,0.070703
1652,0.07463
1720,0.078558
1789,0.082486
1859,0.086414
1930,0.090342
2002,0.09427
2076,0.098198
2151,0.10213
2228,0.10605
2306,0.10998
2386,0.11391
2467,0.11784
2549,0.12177
2633,0.12569
2719,0.12962
2806,0.13355
2895,0.13748
2985,0.14141
3076,0.14533
3169,0.14926
3264,0.15319
3359,0.15712
3456,0.16104
3554,0.16497
3653,0.1689
3753,0.17283
3855,0.17676
3957,0.18068
4060,0.18461
4163,0.18854
4268,0.19247
4372,0.1964
4478,0.20032
4584,0.20425
4690,0.20818
4797,0.21211
4903,0.21604
5010,0.21996
5117,0.22389
5223,0.22782
5330,0.23175
5436,0.23568
5542,0.2396
5648,0.24353
5753,0.24746
5857,0.25139
5961,0.25531
6064,0.25924
6166,0.26317
6267,0.2671
6368,0.27103
6467,0.27495
6566,0.27888
6663,0.28281
6759,0.28674
6853,0.29067
6947,0.29459
7039,0.29852
7129,0.30245
7218,0.30638
7306,0.31031
7392,0.31423
7476,0.31816
7559,0.32209
7640,0.32602
7720,0.32995
7798,0.33387
7874,0.3378
7948,0.34173
8021,0.34566
8091,0.34958
8160,0.35351
8228,0.35744
8293,0.36137
8357,0.3653
8419,0.36922
8479,0.37315
8537,0.37708
8593,0.38101
8648,0.38494
8701,0.38886
8752,0.39279
8802,0.39672
8850,0.40065
8896,0.40458
8940,0.4085
8983,0.41243
9024,0.41636
9064,0.42029
9102,0.42422
9138,0.42814
9173,0.43207
9206,0.436
9238,0.43993
9269,0.44385
9298,0.44778
9325,0.45171
9351,0.45564
9376,0.45957
9399,0.46349
9421,0.46742
9441,0.47135
9460,0.47528
9478,0.47921
9495,0.48313
9510,0.48706
9523,0.49099
9535,0.49492
9546,0.49885
9555,0.50277
9563,0.5067
9569,0.51063
9574,0.51456
9577,0.51849
9578,0.52241
