-511,0
-488,0.0031624
-420,0.012639
-378,0.0185
-327,0.025583
-267,0.033964
-199,0.043504
-156,0.049531
-101,0.057391
-39,0.066165
1780,0.34517
1859,0.35821
2021,0.38535
2145,0.40629
2254,0.42502
2358,0.44296
2454,0.45952
2541,0.47478
2640,0.49245
2735,0.50927
2837,0.52765
2933,0.54511
3038,0.56444
3143,0.58378
3247,0.60331
3355,0.6236
3465,0.64463
3568,0.6646
3679,0.68622
3797,0.7093
3916,0.73301
4023,0.75469
4140,0.77843
4268,0.80485
4393,0.83081
4522,0.85822
4656,0.88697
4800,0.91818
4934,0.9477
5075,0.97925
5223,1.013
5369,1.0465
5513,1.0804
5668,1.1172
5829,1.1562
5980,1.1935
6145,1.2349
6316,1.2787
6485,1.3226
6646,1.3655
6825,1.414
7010,1.4651
7185,1.5145
7374,1.5691
7581,1.63
7771,1.6875
7968,1.7486
8176,1.8146
8394,1.8851
8592,1.9512
8808,2.0249
9023,2.1001
9241,2.1782
9458,2.2579
9689,2.3449
9895,2.4245
10104,2.5069
10321,2.5946
10531,2.6811
10756,2.7761
10958,2.8628
11169,2.9554
11365,3.0429
11577,3.1388
11783,3.234
11976,3.3244
12170,3.4164
12351,3.5035
12545,3.5982
12723,3.6861
12910,3.7788
13078,3.8639
13263,3.9577
13435,4.0456
13612,4.1372
13785,4.2278
13959,4.3193
14141,4.4156
14313,4.5076
14487,4.6013
14662,4.6961
14837,4.7918
15012,4.8885
15185,4.9847
15360,5.0825
15546,5.1879
15723,5.2889
15905,5.3936
16095,5.5041
16274,5.609
16460,5.7196
16644,5.8297
16835,5.9457
17017,6.0581
17207,6.1767
17401,6.2992
17593,6.4233
17785,6.5488
17971,6.673
18156,6.7984
18355,6.9362
18546,7.072
18732,7.2067
18919,7.3452
19110,7.491
19306,7.6447
19493,7.7957
19676,7.9477
19855,8.1011
20030,8.256
20210,8.4203
20385,8.586
20561,8.7576
20731,8.9299
20906,9.1123
21072,9.2911
21230,9.4664
21386,9.6426
21539,9.8203
21684,9.9907
21836,10.171
21977,10.341
22116,10.508
22260,10.681
22397,10.843
22546,11.017
22695,11.189
22844,11.358
22998,11.528
23151,11.692
23317,11.866
23482,12.033
23643,12.192
23813,12.355
23996,12.526
24191,12.703
24375,12.866
24568,13.033
24765,13.201
24975,13.378
25172,13.542
25377,13.714
25587,13.891
